horizon,split,corridor,baseline,experiment,signal_count,signals_per_week,delta_lift,delta_lift_ci_low,delta_lift_ci_high,delta_bps,delta_bps_ci_low,delta_bps_ci_high,decision
5,oot,RUB->KGS,cbr_full_logreg,cbr_full_catboost,11,0.21508379888268156,-0.07282717282717277,-0.8514802198290229,1.5993641259320628,22.18205285980205,-67.28559017432771,132.02985592315915,insufficient_frequency
5,oot,RUB->KZT,cbr_full_logreg,cbr_full_catboost,13,0.2541899441340782,0.5340659340659343,-0.4019897959183675,1.8975042541123062,5.672898633454253,-149.77466216305402,142.7880088635047,insufficient_frequency
5,oot,RUB->TJS,cbr_full_logreg,cbr_full_catboost,23,0.44972067039106145,-0.1554496724240617,-1.181466062484868,0.6352083453914388,12.046510083768887,-47.92120910530649,87.15927109950873,insufficient_frequency
5,oot,RUB->UZS,cbr_full_logreg,cbr_full_catboost,14,0.2737430167597765,-0.2091222030981068,-1.152849191624702,0.4505419238295965,-35.45863631474285,-137.6914915964271,23.20395865174085,insufficient_frequency
5,y2022,RUB->AMD,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
5,y2022,RUB->KGS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
5,y2022,RUB->KZT,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
5,y2022,RUB->TJS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
5,y2022,RUB->UZS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
5,wf_oos,RUB->AMD,cbr_full_logreg,cbr_context_catboost,45,0.32710280373831774,0.024215577703949775,-1.132242060516885,0.6772051921762783,34.43434247897771,-62.41371905976343,118.04172034816068,insufficient_frequency
5,wf_oos,RUB->KGS,cbr_full_logreg,cbr_context_catboost,60,0.4361370716510903,0.40682170542635654,0.1309749718190025,1.012376403552874,47.40257404434729,-44.24784076497225,152.81778363043074,insufficient_frequency
5,wf_oos,RUB->KZT,cbr_full_logreg,cbr_context_catboost,57,0.4143302180685358,-0.034303344053128404,-1.0493720590965756,0.9628652008748704,-11.018042124410432,-106.52881155648822,82.6367388437254,insufficient_frequency
5,wf_oos,RUB->TJS,cbr_full_logreg,cbr_context_catboost,51,0.3707165109034268,-0.36204065150087483,-1.1924875192012288,0.2951978139162891,16.244859548111755,-81.40856674157894,128.85478729335946,insufficient_frequency
5,wf_oos,RUB->UZS,cbr_full_logreg,cbr_context_catboost,54,0.3925233644859813,0.09527959331880897,-1.0793387691376002,0.9182781683892326,33.43556836891021,-66.2211885131017,127.541948650737,insufficient_frequency
5,oot,RUB->AMD,cbr_full_logreg,cbr_context_catboost,1,0.019553072625698324,-0.2985257985257985,-1.0554084073820915,0.0,68.1567395371299,2.812137710408047,116.5463215151823,insufficient_frequency
5,oot,RUB->KGS,cbr_full_logreg,cbr_context_catboost,2,0.03910614525139665,2.136263736263736,0.9305612403790541,4.3069279201042105,255.7461964967631,182.67959198089045,356.0120905808645,insufficient_frequency
5,oot,RUB->KZT,cbr_full_logreg,cbr_context_catboost,1,0.019553072625698324,2.169642857142857,0.7615578723867595,3.734338235294112,386.5958964786887,174.44480510542093,452.43961797277075,insufficient_frequency
5,oot,RUB->TJS,cbr_full_logreg,cbr_context_catboost,1,0.019553072625698324,1.7260273972602742,1.2468624138422422,3.491685188382029,294.909261511831,252.92231413610236,365.4907201273461,insufficient_frequency
5,oot,RUB->UZS,cbr_full_logreg,cbr_context_catboost,2,0.03910614525139665,0.0,-1.1928383179114341,1.609789915966385,32.46423084631182,-90.00896703894057,218.97671050486647,insufficient_frequency
10,y2022,RUB->AMD,cbr_full_logreg,incumbent_ab,10,0.1977401129943503,-0.13954802259887011,-1.6962400793650794,2.079124579124579,114.5378718256911,-679.5668157500655,1399.7350669737546,insufficient_frequency
10,y2022,RUB->KGS,cbr_full_logreg,incumbent_ab,2,0.03954802259887006,0.0,0.0,0.0,-355.97799120489276,-770.7864324994327,58.83045008964723,insufficient_frequency
10,y2022,RUB->KZT,cbr_full_logreg,incumbent_ab,11,0.21751412429378533,,,,,,,insufficient_frequency
10,y2022,RUB->TJS,cbr_full_logreg,incumbent_ab,8,0.15819209039548024,1.0833333333333333,0.0,2.2984872751206664,-166.50771173587705,-588.2408134987867,392.18381659209007,insufficient_frequency
10,y2022,RUB->UZS,cbr_full_logreg,incumbent_ab,6,0.11864406779661017,0.0,0.0,0.0,-83.8527723189685,-975.0076608389875,468.66505797333366,insufficient_frequency
10,wf_oos,RUB->AMD,cbr_full_logreg,incumbent_ab,81,0.5887850467289719,0.4142471973889597,-0.3009611382531973,0.9281204205391219,63.89352893978887,-3.5954435056856577,149.0063001901501,insufficient_frequency
10,wf_oos,RUB->KGS,cbr_full_logreg,incumbent_ab,65,0.4724818276220145,0.8309534776600646,0.5433207792448976,1.4001628389934528,88.08305803320107,-4.896813496241099,220.70179346817235,insufficient_frequency
10,wf_oos,RUB->KZT,cbr_full_logreg,incumbent_ab,68,0.49428868120456904,0.7338139251090371,0.18625984339398585,1.2846209860170335,96.86848198564067,11.212204888782114,198.95824025151558,insufficient_frequency
10,wf_oos,RUB->TJS,cbr_full_logreg,incumbent_ab,73,0.5306334371754932,0.23122646799647517,-0.623242994261906,1.0103010179010177,36.77639625561695,-60.30224112182232,170.6868439259654,insufficient_frequency
10,wf_oos,RUB->UZS,cbr_full_logreg,incumbent_ab,64,0.46521287642782966,0.4908559577677225,-0.6119425822076363,1.253926413259608,91.41168116930882,-20.991172039379173,213.8387081588153,insufficient_frequency
10,oot,RUB->AMD,cbr_full_logreg,incumbent_ab,10,0.1994301994301994,-0.9444444444444444,-1.7464600146735145,-0.276182419002187,-34.33347808222343,-160.7618630907477,65.86188972478178,insufficient_frequency
10,oot,RUB->KGS,cbr_full_logreg,incumbent_ab,5,0.0997150997150997,-1.20899854862119,-2.111926058437686,-0.3951028525371469,-169.29638453734862,-286.6096020090017,-52.002842241328736,insufficient_frequency
10,oot,RUB->KZT,cbr_full_logreg,incumbent_ab,6,0.11965811965811965,-0.08717948717948731,-1.5557755477072386,2.137086456531487,68.51151929891395,-61.79356435050939,237.02498457011595,insufficient_frequency
10,oot,RUB->TJS,cbr_full_logreg,incumbent_ab,15,0.29914529914529914,-0.22037037037037033,-1.5910097813578827,0.20082611832611752,37.03642744412912,-63.64482088982303,117.41150761287217,insufficient_frequency
10,oot,RUB->UZS,cbr_full_logreg,incumbent_ab,2,0.039886039886039885,-1.3140096618357486,-2.241806451612903,-0.44602080123266724,-231.79897812286146,-330.3617551965718,-122.31510801617138,insufficient_frequency
10,y2022,RUB->AMD,cbr_full_logreg,cbr_context_logreg,26,0.5141242937853108,-0.9124293785310733,-2.452952052032934,0.5965228985507245,-99.33106594228289,-732.0006804618278,940.285160772985,insufficient_frequency
10,y2022,RUB->KGS,cbr_full_logreg,cbr_context_logreg,17,0.3361581920903955,0.5697808535178777,0.0,1.5758113081298066,-294.1521568219515,-526.7353861975574,207.26355014619455,insufficient_frequency
10,y2022,RUB->KZT,cbr_full_logreg,cbr_context_logreg,19,0.37570621468926557,,,,,,,insufficient_frequency
10,y2022,RUB->TJS,cbr_full_logreg,cbr_context_logreg,12,0.23728813559322035,1.0833333333333333,0.2263392857142856,2.385503137065636,-49.75793227233339,-379.03193326678274,514.4891101377888,insufficient_frequency
10,y2022,RUB->UZS,cbr_full_logreg,cbr_context_logreg,17,0.3361581920903955,0.5697808535178777,0.0,1.3736820330969273,241.44038693705068,-681.2006881827065,703.7835803292054,insufficient_frequency
10,wf_oos,RUB->AMD,cbr_full_logreg,cbr_context_logreg,92,0.6687435098650051,0.44257871064467763,-0.19823550972292375,0.9324912454335372,42.28304962548634,-13.015330195519079,120.05864365177356,insufficient_frequency
10,wf_oos,RUB->KGS,cbr_full_logreg,cbr_context_logreg,68,0.49428868120456904,0.8433955618175414,0.6044171656880136,1.3112328863432385,74.09660790088144,-2.735009164770409,184.53782861281698,insufficient_frequency
10,wf_oos,RUB->KZT,cbr_full_logreg,cbr_context_logreg,62,0.45067497403946,0.7519859219510987,0.16510027271392205,1.2761299167726499,100.58192022718582,21.569753900629994,199.27562848384306,insufficient_frequency
10,wf_oos,RUB->TJS,cbr_full_logreg,cbr_context_logreg,62,0.45067497403946,0.34959441614789677,-0.5684505900419324,1.1471756787813123,47.1485379806384,-60.43438550179581,179.2912326878154,insufficient_frequency
10,wf_oos,RUB->UZS,cbr_full_logreg,cbr_context_logreg,70,0.5088265835929386,0.4664511958629606,-0.5458228795115168,1.1328401266252923,74.06363903059847,-26.548015408399454,165.03747023334802,insufficient_frequency
10,oot,RUB->AMD,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
10,oot,RUB->KGS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
10,oot,RUB->KZT,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
10,oot,RUB->TJS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
10,oot,RUB->UZS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
10,y2022,RUB->AMD,cbr_full_logreg,cbr_full_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->KGS,cbr_full_logreg,cbr_full_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->KZT,cbr_full_logreg,cbr_full_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->TJS,cbr_full_logreg,cbr_full_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->UZS,cbr_full_logreg,cbr_full_catboost,0,0.0,,,,,,,unusable
10,wf_oos,RUB->AMD,cbr_full_logreg,cbr_full_catboost,58,0.4215991692627206,0.4030122869599682,-0.28633182185507766,1.0465005694522567,41.59687111657864,-11.525238404361769,129.54859344228666,insufficient_frequency
10,wf_oos,RUB->KGS,cbr_full_logreg,cbr_full_catboost,53,0.38525441329179644,0.618867924528302,0.308490409770334,1.2980299548801508,69.24652475808624,-11.320992384492733,189.39309191404269,insufficient_frequency
10,wf_oos,RUB->KZT,cbr_full_logreg,cbr_full_catboost,53,0.38525441329179644,0.5610942381432165,-0.1071520364079141,1.2640911101282613,44.392653778546794,-49.40371676997012,145.1309668503456,insufficient_frequency
10,wf_oos,RUB->TJS,cbr_full_logreg,cbr_full_catboost,50,0.3634475597092419,0.18030409356725152,-0.5073714938682522,1.0101650417421422,40.35830270071065,-57.6458379274746,175.62879325052737,insufficient_frequency
10,wf_oos,RUB->UZS,cbr_full_logreg,cbr_full_catboost,51,0.3707165109034268,0.2473604826546003,-0.7519601645595022,0.8943265388772581,71.56536883095112,-24.99986854705181,163.868707651069,insufficient_frequency
10,oot,RUB->AMD,cbr_full_logreg,cbr_full_catboost,35,0.698005698005698,-0.21587301587301588,-0.7469226519924829,0.5395085623461849,5.368880326959713,-37.52416493588325,62.49554106847874,insufficient_frequency
10,oot,RUB->KGS,cbr_full_logreg,cbr_full_catboost,39,0.7777777777777777,0.05757135945815195,-0.37570569708743584,0.829984624753931,5.09669818228134,-40.902751413713595,79.81840997276691,insufficient_frequency
10,oot,RUB->KZT,cbr_full_logreg,cbr_full_catboost,37,0.7378917378917379,-0.5160083160083161,-1.2218724129534941,0.2828386126463085,-103.64943870808985,-182.34384132848268,30.16359139069648,insufficient_frequency
10,oot,RUB->TJS,cbr_full_logreg,cbr_full_catboost,45,0.8974358974358974,0.17139917695473228,-0.3226828730904816,0.6265876279239762,23.019656710311196,-9.357421924994775,66.1058899933285,promising
10,oot,RUB->UZS,cbr_full_logreg,cbr_full_catboost,32,0.6381766381766382,-0.25150966183574863,-1.0270805506337741,0.4158082527289125,-17.876903811912012,-53.047460685959024,28.414364675667446,insufficient_frequency
10,y2022,RUB->AMD,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->KGS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->KZT,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->TJS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
10,y2022,RUB->UZS,cbr_full_logreg,cbr_context_catboost,0,0.0,,,,,,,unusable
10,wf_oos,RUB->AMD,cbr_full_logreg,cbr_context_catboost,73,0.5306334371754932,0.39766965832152407,-0.28324440554407865,0.9283563484925427,40.951906648385176,-19.86178993758704,125.10713010711231,insufficient_frequency
10,wf_oos,RUB->KGS,cbr_full_logreg,cbr_context_catboost,82,0.5960539979231567,0.665868263473054,0.4466805297849525,1.1094393946245793,61.58688265310105,-7.442425559708758,171.47179305063477,insufficient_frequency
10,wf_oos,RUB->KZT,cbr_full_logreg,cbr_context_catboost,76,0.5524402907580477,0.5040338071456012,-0.1714597818796291,1.072113543091655,70.20445575655755,-4.882467316224838,154.96296439400749,insufficient_frequency
10,wf_oos,RUB->TJS,cbr_full_logreg,cbr_context_catboost,69,0.5015576323987538,0.13065514026612435,-0.5939408638120037,0.9087241876897035,16.31522309259228,-78.22151161741313,143.043255314542,insufficient_frequency
10,wf_oos,RUB->UZS,cbr_full_logreg,cbr_context_catboost,76,0.5524402907580477,0.44589981741684526,-0.571434028156717,1.1335488210159834,70.8804708098755,-29.757948873765407,168.78809389315836,insufficient_frequency
10,oot,RUB->AMD,cbr_full_logreg,cbr_context_catboost,22,0.4387464387464387,0.02146464646464652,-0.7150250144057753,0.7818816543816539,53.53418215227901,-15.546615657690774,115.58913357957175,insufficient_frequency
10,oot,RUB->KGS,cbr_full_logreg,cbr_context_catboost,26,0.5185185185185185,-0.17271407837445563,-0.7551430934656743,0.3785821371610837,20.848237448452615,-32.35341015908466,92.90596673193433,insufficient_frequency
10,oot,RUB->KZT,cbr_full_logreg,cbr_context_catboost,18,0.358974358974359,0.11623931623931627,-0.6613912429378532,1.0465624999999996,-21.983672312949807,-94.63452563865845,62.717859897502265,insufficient_frequency
10,oot,RUB->TJS,cbr_full_logreg,cbr_context_catboost,33,0.6581196581196581,0.3672839506172838,-0.2288682432432432,0.9426231341876228,44.376369473198366,-9.308092734320118,104.99215990964447,insufficient_frequency
10,oot,RUB->UZS,cbr_full_logreg,cbr_context_catboost,22,0.4387464387464387,-0.28370663153271836,-0.9052131869773,0.19912913292847476,-3.486035007177769,-40.91984452896764,34.95133162525881,insufficient_frequency
20,y2022,RUB->AMD,cbr_full_logreg,incumbent_ab,8,0.15819209039548024,0.0,0.0,0.0,-139.10528379236837,-1614.9066118193448,1271.8853477923753,insufficient_frequency
20,y2022,RUB->KGS,cbr_full_logreg,incumbent_ab,5,0.09887005649717515,,,,,,,insufficient_frequency
20,y2022,RUB->KZT,cbr_full_logreg,incumbent_ab,10,0.1977401129943503,,,,,,,insufficient_frequency
20,y2022,RUB->TJS,cbr_full_logreg,incumbent_ab,7,0.1384180790960452,0.0,0.0,0.0,-1421.5596991902814,-2386.3663111021547,-288.97170969063376,insufficient_frequency
20,y2022,RUB->UZS,cbr_full_logreg,incumbent_ab,3,0.059322033898305086,,,,,,,insufficient_frequency
20,wf_oos,RUB->AMD,cbr_full_logreg,incumbent_ab,92,0.6687435098650051,0.09826817683595168,-0.25429305179735495,0.5492914844744599,34.29711298169802,-28.501997274992302,108.34865088717004,insufficient_frequency
20,wf_oos,RUB->KGS,cbr_full_logreg,incumbent_ab,66,0.4797507788161993,-0.0648138461717287,-0.544643670848887,0.4642646275452789,32.583790399229116,-53.005755689632984,116.5906530187409,insufficient_frequency
20,wf_oos,RUB->KZT,cbr_full_logreg,incumbent_ab,73,0.5306334371754932,-0.6478758622534065,-1.3681696693829046,-0.10889239270455302,-30.744737693075386,-140.73274606282484,90.41406195485162,insufficient_frequency
20,wf_oos,RUB->TJS,cbr_full_logreg,incumbent_ab,72,0.5233644859813084,-0.19771157906751125,-0.7810873414604758,0.36552199666741436,37.99987754550184,-49.115055580129244,137.65772664031337,insufficient_frequency
20,wf_oos,RUB->UZS,cbr_full_logreg,incumbent_ab,66,0.4797507788161993,-0.12677798392084105,-0.722765345533237,0.5589218887134644,-1.1593465300521348,-95.01312014747869,110.9227674686715,insufficient_frequency
20,oot,RUB->AMD,cbr_full_logreg,incumbent_ab,13,0.27002967359050445,-0.1007957559681697,-1.1565383866508308,0.6975714285714275,25.56930244576059,-92.97127803269785,129.48147899724103,insufficient_frequency
20,oot,RUB->KGS,cbr_full_logreg,incumbent_ab,1,0.020771513353115726,-1.2000000000000002,-2.705050718512257,0.0,-413.0990158362712,-521.4613887690657,-241.41153255776777,insufficient_frequency
20,oot,RUB->KZT,cbr_full_logreg,incumbent_ab,3,0.062314540059347175,0.31666666666666643,-1.828536922015183,2.431649348635231,290.18387850942776,-109.67770707358873,608.5299073493231,insufficient_frequency
20,oot,RUB->TJS,cbr_full_logreg,incumbent_ab,9,0.18694362017804153,1.1,-1.1243019943019943,2.677550769230767,116.5965147892055,-52.96691797445207,302.55266253743486,insufficient_frequency
20,oot,RUB->UZS,cbr_full_logreg,incumbent_ab,0,0.0,,,,,,,unusable
20,y2022,RUB->AMD,cbr_full_logreg,cbr_context_logreg,11,0.21751412429378533,1.0692640692640694,0.0,2.205357142857143,-34.14663366640434,-1720.4213495306506,1433.2220241396562,insufficient_frequency
20,y2022,RUB->KGS,cbr_full_logreg,cbr_context_logreg,11,0.21751412429378533,,,,,,,insufficient_frequency
20,y2022,RUB->KZT,cbr_full_logreg,cbr_context_logreg,5,0.09887005649717515,,,,,,,insufficient_frequency
20,y2022,RUB->TJS,cbr_full_logreg,cbr_context_logreg,3,0.059322033898305086,1.75177304964539,0.0,4.541787398921827,131.30404060702267,-834.3384544547849,1783.7714020607523,insufficient_frequency
20,y2022,RUB->UZS,cbr_full_logreg,cbr_context_logreg,9,0.17796610169491525,,,,,,,insufficient_frequency
20,wf_oos,RUB->AMD,cbr_full_logreg,cbr_context_logreg,50,0.3634475597092419,0.31421848739495795,-0.1993132999021268,1.0699812627035812,76.05944481954012,-18.48955965372824,216.9837595285314,insufficient_frequency
20,wf_oos,RUB->KGS,cbr_full_logreg,cbr_context_logreg,47,0.3416407061266874,0.4510605652539399,0.0833225576017337,1.2310454831789512,80.08054187007221,-1.8545782186556414,208.37191794079746,insufficient_frequency
20,wf_oos,RUB->KZT,cbr_full_logreg,cbr_context_logreg,46,0.33437175493250254,0.3559748503937963,-0.19687730606563042,1.0692113177456792,117.86271242823133,35.93996803890746,228.01673063082123,insufficient_frequency
20,wf_oos,RUB->TJS,cbr_full_logreg,cbr_context_logreg,43,0.3125649013499481,0.29187420121594343,-0.10208246398410337,1.1390726090858936,68.02549945528685,-26.89998629779005,245.83233104193184,insufficient_frequency
20,wf_oos,RUB->UZS,cbr_full_logreg,cbr_context_logreg,50,0.3634475597092419,0.21755102040816332,-0.2554687434162678,1.0624452816171495,51.56009216177998,-11.01849080369288,173.61117447407005,insufficient_frequency
20,oot,RUB->AMD,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
20,oot,RUB->KGS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
20,oot,RUB->KZT,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
20,oot,RUB->TJS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
20,oot,RUB->UZS,cbr_full_logreg,cbr_context_logreg,0,0.0,,,,,,,unusable
20,y2022,RUB->AMD,cbr_full_logreg,cbr_full_catboost,41,0.8107344632768362,0.4303135888501742,0.0,0.7725029036004645,-254.02514229303605,-1771.8398648997613,1239.0346382570378,reject
20,y2022,RUB->KGS,cbr_full_logreg,cbr_full_catboost,42,0.8305084745762712,,,,,,,reject
20,y2022,RUB->KZT,cbr_full_logreg,cbr_full_catboost,42,0.8305084745762712,,,,,,,reject
20,y2022,RUB->TJS,cbr_full_logreg,cbr_full_catboost,39,0.7711864406779662,0.6737588652482269,0.23014890282131661,1.3777468832115936,-1593.8027333208531,-2644.5517417881174,-675.3095323258872,insufficient_frequency
20,y2022,RUB->UZS,cbr_full_logreg,cbr_full_catboost,45,0.8898305084745763,,,,,,,reject
20,wf_oos,RUB->AMD,cbr_full_logreg,cbr_full_catboost,29,0.2107995846313603,-0.39348594610257903,-0.9605432149928849,0.24828335390447542,-84.00567751899949,-213.89763704788194,67.24030264922571,insufficient_frequency
20,wf_oos,RUB->KGS,cbr_full_logreg,cbr_full_catboost,30,0.21806853582554514,-0.15517197289349183,-0.8160845659690045,0.6586181390395988,-95.84007837565335,-265.9069184523235,40.83219645591984,insufficient_frequency
20,wf_oos,RUB->KZT,cbr_full_logreg,cbr_full_catboost,24,0.17445482866043613,-0.914795704922605,-1.6576316835180358,-0.4131138189605569,-177.88999392044622,-321.26714448374724,24.698216702054715,insufficient_frequency
20,wf_oos,RUB->TJS,cbr_full_logreg,cbr_full_catboost,33,0.23987538940809966,-0.19143670915627764,-0.9210059946231063,0.6340369053741064,-80.69603509793721,-217.52849018933964,50.38849391022779,insufficient_frequency
20,wf_oos,RUB->UZS,cbr_full_logreg,cbr_full_catboost,30,0.21806853582554514,-0.44625850340136053,-1.148,0.3704777040805606,-124.2255689093405,-284.309693849245,34.10516165455199,insufficient_frequency
20,oot,RUB->AMD,cbr_full_logreg,cbr_full_catboost,20,0.4154302670623145,0.14975369458128085,-0.8930584136093461,1.25730491446391,44.542909557109994,-26.459867843871017,105.9514497706398,insufficient_frequency
20,oot,RUB->KGS,cbr_full_logreg,cbr_full_catboost,21,0.43620178041543023,0.514285714285714,-0.9221207087486158,1.848146872082166,45.420109186444385,-92.92994321598219,147.61151715099683,insufficient_frequency
20,oot,RUB->KZT,cbr_full_logreg,cbr_full_catboost,27,0.5608308605341246,-0.5629629629629631,-1.4778463203463201,-0.02556935817805457,-23.136431185165293,-187.0697338426852,155.97749462762914,insufficient_frequency
20,oot,RUB->TJS,cbr_full_logreg,cbr_full_catboost,36,0.7477744807121661,0.43333333333333324,-0.06842428561181656,1.0205434932451063,21.75319499050601,-40.22230591866066,95.28070704179247,insufficient_frequency
20,oot,RUB->UZS,cbr_full_logreg,cbr_full_catboost,21,0.43620178041543023,0.06168831168831179,-1.1658503401360545,1.1147020979020978,-30.626836305194487,-108.00781998175617,67.12103310716354,insufficient_frequency
20,y2022,RUB->AMD,cbr_full_logreg,cbr_context_catboost,2,0.03954802259887006,2.9404761904761907,0.0,6.761805555555544,1780.200081633935,215.4870801955999,3560.40016326787,insufficient_frequency
20,y2022,RUB->KGS,cbr_full_logreg,cbr_context_catboost,4,0.07909604519774012,,,,,,,insufficient_frequency
20,y2022,RUB->KZT,cbr_full_logreg,cbr_context_catboost,2,0.03954802259887006,,,,,,,insufficient_frequency
20,y2022,RUB->TJS,cbr_full_logreg,cbr_context_catboost,3,0.059322033898305086,1.75177304964539,0.0,4.541787398921827,131.30404060702267,-834.3384544547849,1783.7714020607523,insufficient_frequency
20,y2022,RUB->UZS,cbr_full_logreg,cbr_context_catboost,3,0.059322033898305086,,,,,,,insufficient_frequency
20,wf_oos,RUB->AMD,cbr_full_logreg,cbr_context_catboost,25,0.18172377985462096,-0.1543529411764707,-0.6475140541011216,0.7675657984179842,9.26499392652472,-73.66762584446776,148.40444198007378,insufficient_frequency
20,wf_oos,RUB->KGS,cbr_full_logreg,cbr_context_catboost,27,0.19626168224299065,-0.08154683260168494,-0.6655441451946645,0.8355188713285683,36.001753948492805,-48.65097181294938,171.12776347137992,insufficient_frequency
20,wf_oos,RUB->KZT,cbr_full_logreg,cbr_context_catboost,24,0.17445482866043613,0.4383396086087483,-0.8103362637356102,2.139068605597531,89.93064120104829,-51.56214945954174,264.0883463557952,insufficient_frequency
20,wf_oos,RUB->TJS,cbr_full_logreg,cbr_context_catboost,21,0.1526479750778816,-0.6217135030694353,-1.1853915120194192,0.44788138640097014,15.886742293369487,-95.40556612707607,202.55781437534165,insufficient_frequency
20,wf_oos,RUB->UZS,cbr_full_logreg,cbr_context_catboost,26,0.1889927310488058,-0.3861852433281004,-0.992229992949057,1.0125597205982357,15.9057022665601,-75.89526923844238,173.4474620743703,insufficient_frequency
20,oot,RUB->AMD,cbr_full_logreg,cbr_context_catboost,13,0.27002967359050445,0.31678666161424796,-1.4309480545823345,2.090808510638297,103.93783576849691,-8.98271600397197,205.9839489997814,insufficient_frequency
20,oot,RUB->KGS,cbr_full_logreg,cbr_context_catboost,15,0.3115727002967359,0.7999999999999998,-0.829680504227142,2.661596638655462,79.48427539070403,-42.971012142058456,185.5317085703834,insufficient_frequency
20,oot,RUB->KZT,cbr_full_logreg,cbr_context_catboost,7,0.14540059347181009,0.7690476190476188,-0.7563237029927964,3.252967584340134,137.83951664319574,-26.125237972999784,364.60056473913494,insufficient_frequency
20,oot,RUB->TJS,cbr_full_logreg,cbr_context_catboost,17,0.35311572700296734,0.15882352941176492,-0.7455648810392643,1.4761573409851745,37.5251241688523,-85.24102404004212,174.6695617045793,insufficient_frequency
20,oot,RUB->UZS,cbr_full_logreg,cbr_context_catboost,12,0.2492581602373887,0.28787878787878785,-0.9589177101967795,2.359928698752223,78.20880366061414,-41.72037892730599,227.31526710537946,insufficient_frequency
