experiment,currency,fold,training_horizon,evaluation_horizon,hit_rate,base_hit_rate,eligible_days,target_positives,positive_target_per_week,all_signals,outcome_signals,excluded_outcome_signals,moment_signals,excluded_moment_signals,empty_week_share,over_two_week_share,weeks,period_start,period_end,small_sample,worst_five_mean_bps,random_hit_rate_lar,random_forward_bps_lar,random_cvar_lar,forward_bps_lar,method,feature_groups,corridor
catboost_abcd,KGS,oot,5.0,1,0.65,0.4736842105263157,247,117,2.207547169811321,20,20,0,20,0,0.7547169811320755,0.0377358490566037,53,2025-09-02,2026-09-02,True,77.81438423382481,0.6134999999999999,29.59649300781676,203.21590501954788,52.561901561038574,catboost,"A,B,C,D",RUB->KGS
catboost_abcd,KGS,wf_2022,5.0,1,0.0,0.4979757085020243,247,123,2.411764705882353,1,1,0,1,0,0.9803921568627452,0.0,51,2022-01-11,2022-12-31,True,379.06342772675794,0.21,-98.77417521865968,414.7751488774144,-365.2192997627546,catboost,"A,B,C,D",RUB->KGS
catboost_abcd,KGS,wf_2023,5.0,1,0.5074626865671642,0.5668016194331984,247,140,2.7450980392156863,67,67,0,67,0,0.5490196078431373,0.2941176470588235,51,2023-01-10,2023-12-30,True,171.11574610575,0.4944776119402984,5.585056092924785,154.79924643811862,4.883826935075096,catboost,"A,B,C,D",RUB->KGS
catboost_abcd,KGS,wf_2024,5.0,1,0.6428571428571429,0.5645161290322581,248,140,2.7450980392156863,14,14,0,14,0,0.8235294117647058,0.0196078431372549,51,2024-01-10,2024-12-29,True,27.41950862191667,0.6389285714285715,12.921770347984255,59.78421070755823,9.16939098878506,catboost,"A,B,C,D",RUB->KGS
catboost_abcd,KGS,wf_2025,5.0,1,0.5714285714285714,0.422360248447205,161,68,2.0,14,14,0,14,0,0.7352941176470589,0.0294117647058823,34,2025-01-10,2025-08-30,True,33.806507822849326,0.41,0.0846487924434897,156.7964486736562,2.2138287176029903,catboost,"A,B,C,D",RUB->KGS
catboost_abcd,KZT,oot,5.0,1,0.7692307692307693,0.5748987854251012,247,142,2.679245283018868,13,13,0,13,0,0.8490566037735849,0.0377358490566037,53,2025-09-02,2026-09-02,True,59.944361809569635,0.6057692307692306,30.253682993900437,235.08578346083468,73.08900916730592,catboost,"A,B,C,D",RUB->KZT
catboost_abcd,KZT,wf_2022,5.0,1,0.0,0.4696356275303643,247,116,2.2745098039215685,1,1,0,1,0,0.9803921568627452,0.0,51,2022-01-11,2022-12-31,True,113.8439657180612,0.425,-7.141169486592953,217.0298255993901,-112.56250947112468,catboost,"A,B,C,D",RUB->KZT
catboost_abcd,KZT,wf_2023,5.0,1,0.5625,0.5587044534412956,247,138,2.7058823529411766,64,64,0,64,0,0.5882352941176471,0.2745098039215686,51,2023-01-10,2023-12-30,True,188.9564024319523,0.506796875,6.089058720197488,186.34403897645413,12.517834911966192,catboost,"A,B,C,D",RUB->KZT
catboost_abcd,KZT,wf_2024,5.0,1,0.5833333333333334,0.5040322580645161,248,125,2.450980392156863,12,12,0,12,0,0.803921568627451,0.0,51,2024-01-10,2024-12-29,True,32.70649481883491,0.62125,19.23385823593822,75.41736375738036,12.567339379968567,catboost,"A,B,C,D",RUB->KZT
catboost_abcd,KZT,wf_2025,5.0,1,0.5,0.4347826086956521,161,70,2.0588235294117645,12,12,0,12,0,0.7941176470588235,0.0294117647058823,34,2025-01-10,2025-08-30,True,59.24904655311635,0.5345833333333333,-10.046308805311227,203.77802872751957,-9.127050186184258,catboost,"A,B,C,D",RUB->KZT
