horizon,corridor,method,split,feature_groups,metric,old,reconstructed,match
5,RUB->AMD,reversal,wf_oos,,random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->AMD,reversal,wf_oos,,freq_matched_hit_rate,0.3448275862068966,0.3448275862068966,True
5,RUB->AMD,reversal,wf_oos,,lift,0.9469125902165196,0.9469125902165196,True
5,RUB->AMD,reversal,wf_oos,,lift_freq_matched,0.9,0.9,True
5,RUB->AMD,reversal,wf_oos,,bps_forward,37.70996793391121,37.70996793391121,True
5,RUB->AMD,reversal,wf_oos,,signals_per_week,0.2107995846313603,0.2107995846313603,True
5,RUB->AMD,reversal,wf_oos,,cluster_share,0.0,0.0,True
5,RUB->AMD,reversal,y2022,,eligible_days,247.0,247.0,True
5,RUB->AMD,reversal,y2022,,signal_count,11.0,11.0,True
5,RUB->AMD,reversal,y2022,,target_positives,72.0,72.0,True
5,RUB->AMD,reversal,y2022,,signal_hit_rate,0.3636363636363636,0.3636363636363636,True
5,RUB->AMD,reversal,y2022,,random_hit_rate,0.291497975708502,0.291497975708502,True
5,RUB->AMD,reversal,y2022,,freq_matched_hit_rate,0.2781818181818181,0.2781818181818181,True
5,RUB->AMD,reversal,y2022,,lift,1.2474747474747476,1.2474747474747476,True
5,RUB->AMD,reversal,y2022,,lift_freq_matched,1.3071895424836604,1.3071895424836604,True
5,RUB->AMD,reversal,y2022,,bps_forward,-4.330608251388825,-4.330608251388825,True
5,RUB->AMD,reversal,y2022,,signals_per_week,0.2175141242937853,0.2175141242937853,True
5,RUB->AMD,reversal,y2022,,cluster_share,0.0,0.0,True
5,RUB->AMD,seasonality,oot,,eligible_days,243.0,243.0,True
5,RUB->AMD,seasonality,oot,,signal_count,50.0,50.0,True
5,RUB->AMD,seasonality,oot,,target_positives,74.0,74.0,True
5,RUB->AMD,seasonality,oot,,signal_hit_rate,0.26,0.26,True
5,RUB->AMD,seasonality,oot,,random_hit_rate,0.3045267489711934,0.3045267489711934,True
5,RUB->AMD,seasonality,oot,,freq_matched_hit_rate,0.3087999999999999,0.3087999999999999,True
5,RUB->AMD,seasonality,oot,,lift,0.8537837837837838,0.8537837837837838,True
5,RUB->AMD,seasonality,oot,,lift_freq_matched,0.8419689119170986,0.8419689119170986,True
5,RUB->AMD,seasonality,oot,,bps_forward,-1.1422174491125994,-1.1422174491125994,True
5,RUB->AMD,seasonality,oot,,signals_per_week,0.977653631284916,0.977653631284916,True
5,RUB->AMD,seasonality,oot,,cluster_share,0.86,0.86,True
5,RUB->AMD,seasonality,wf_oos,,eligible_days,656.0,656.0,True
5,RUB->AMD,seasonality,wf_oos,,signal_count,136.0,136.0,True
5,RUB->AMD,seasonality,wf_oos,,target_positives,215.0,215.0,True
5,RUB->AMD,seasonality,wf_oos,,signal_hit_rate,0.2573529411764705,0.2573529411764705,True
5,RUB->AMD,seasonality,wf_oos,,random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->AMD,seasonality,wf_oos,,freq_matched_hit_rate,0.3273529411764706,0.3273529411764706,True
5,RUB->AMD,seasonality,wf_oos,,lift,0.7852257181942544,0.7852257181942544,True
5,RUB->AMD,seasonality,wf_oos,,lift_freq_matched,0.7861635220125784,0.7861635220125784,True
5,RUB->AMD,seasonality,wf_oos,,bps_forward,1.6065782838214857,1.6065782838214857,True
5,RUB->AMD,seasonality,wf_oos,,signals_per_week,0.988577362409138,0.988577362409138,True
5,RUB->AMD,seasonality,wf_oos,,cluster_share,0.8602941176470589,0.8602941176470589,True
5,RUB->AMD,seasonality,y2022,,eligible_days,247.0,247.0,True
5,RUB->AMD,seasonality,y2022,,signal_count,49.0,49.0,True
5,RUB->AMD,seasonality,y2022,,target_positives,72.0,72.0,True
5,RUB->AMD,seasonality,y2022,,signal_hit_rate,0.2244897959183673,0.2244897959183673,True
5,RUB->AMD,seasonality,y2022,,random_hit_rate,0.291497975708502,0.291497975708502,True
5,RUB->AMD,seasonality,y2022,,freq_matched_hit_rate,0.2942857142857143,0.2942857142857143,True
5,RUB->AMD,seasonality,y2022,,lift,0.7701247165532881,0.7701247165532881,True
5,RUB->AMD,seasonality,y2022,,lift_freq_matched,0.7628294036061025,0.7628294036061025,True
5,RUB->AMD,seasonality,y2022,,bps_forward,125.66491006219962,125.66491006219962,True
5,RUB->AMD,seasonality,y2022,,signals_per_week,0.9689265536723164,0.9689265536723164,True
5,RUB->AMD,seasonality,y2022,,cluster_share,0.8571428571428571,0.8571428571428571,True
5,RUB->KGS,catboost,oot,"A,B",eligible_days,243.0,243.0,True
5,RUB->KGS,catboost,oot,"A,B",signal_count,15.0,15.0,True
5,RUB->KGS,catboost,oot,"A,B",target_positives,70.0,70.0,True
5,RUB->KGS,catboost,oot,"A,B",signal_hit_rate,0.4,0.4,True
5,RUB->KGS,catboost,oot,"A,B",random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,catboost,oot,"A,B",freq_matched_hit_rate,0.3026666666666666,0.3026666666666666,True
5,RUB->KGS,catboost,oot,"A,B",lift,1.3885714285714286,1.3885714285714286,True
5,RUB->KGS,catboost,oot,"A,B",lift_freq_matched,1.3215859030837007,1.3215859030837007,True
5,RUB->KGS,catboost,oot,"A,B",bps_forward,58.70911361607384,58.70911361607384,True
5,RUB->KGS,catboost,oot,"A,B",signals_per_week,0.2932960893854748,0.2932960893854748,True
5,RUB->KGS,catboost,oot,"A,B",cluster_share,0.6,0.6,True
5,RUB->KGS,catboost,oot,"A,B,C,D",eligible_days,243.0,243.0,True
5,RUB->KGS,catboost,oot,"A,B,C,D",signal_count,4.0,4.0,True
5,RUB->KGS,catboost,oot,"A,B,C,D",target_positives,70.0,70.0,True
5,RUB->KGS,catboost,oot,"A,B,C,D",signal_hit_rate,0.5,0.5,True
5,RUB->KGS,catboost,oot,"A,B,C,D",random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,catboost,oot,"A,B,C,D",freq_matched_hit_rate,0.3,0.3,True
5,RUB->KGS,catboost,oot,"A,B,C,D",lift,1.7357142857142855,1.7357142857142855,True
5,RUB->KGS,catboost,oot,"A,B,C,D",lift_freq_matched,1.6666666666666667,1.6666666666666667,True
5,RUB->KGS,catboost,oot,"A,B,C,D",bps_forward,197.9786893376536,197.9786893376536,True
5,RUB->KGS,catboost,oot,"A,B,C,D",signals_per_week,0.0782122905027933,0.0782122905027933,True
5,RUB->KGS,catboost,oot,"A,B,C,D",cluster_share,0.5,0.5,True
5,RUB->KGS,catboost,wf_oos,"A,B",eligible_days,656.0,656.0,True
5,RUB->KGS,catboost,wf_oos,"A,B",signal_count,158.0,158.0,True
5,RUB->KGS,catboost,wf_oos,"A,B",target_positives,215.0,215.0,True
5,RUB->KGS,catboost,wf_oos,"A,B",signal_hit_rate,0.3037974683544304,0.3037974683544304,True
5,RUB->KGS,catboost,wf_oos,"A,B",random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,catboost,wf_oos,"A,B",freq_matched_hit_rate,0.3292405063291139,0.3292405063291139,True
5,RUB->KGS,catboost,wf_oos,"A,B",lift,0.9269355313511922,0.9269355313511922,True
5,RUB->KGS,catboost,wf_oos,"A,B",lift_freq_matched,0.922722029988466,0.922722029988466,True
5,RUB->KGS,catboost,wf_oos,"A,B",bps_forward,13.146906601683936,13.146906601683936,True
5,RUB->KGS,catboost,wf_oos,"A,B",signals_per_week,1.1484942886812044,1.1484942886812044,True
5,RUB->KGS,catboost,wf_oos,"A,B",cluster_share,0.7911392405063291,0.7911392405063291,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",eligible_days,656.0,656.0,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",signal_count,79.0,79.0,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",target_positives,215.0,215.0,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",signal_hit_rate,0.2658227848101265,0.2658227848101265,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",freq_matched_hit_rate,0.3225316455696203,0.3225316455696203,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",lift,0.8110685899322931,0.8110685899322931,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",lift_freq_matched,0.824175824175824,0.824175824175824,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",bps_forward,4.405856030127972,4.405856030127972,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",signals_per_week,0.5742471443406022,0.5742471443406022,True
5,RUB->KGS,catboost,wf_oos,"A,B,C,D",cluster_share,0.5063291139240507,0.5063291139240507,True
5,RUB->KGS,catboost,y2022,"A,B",eligible_days,247.0,247.0,True
5,RUB->KGS,catboost,y2022,"A,B",signal_count,33.0,33.0,True
5,RUB->KGS,catboost,y2022,"A,B",target_positives,65.0,65.0,True
5,RUB->KGS,catboost,y2022,"A,B",signal_hit_rate,0.1515151515151515,0.1515151515151515,True
5,RUB->KGS,catboost,y2022,"A,B",random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,catboost,y2022,"A,B",freq_matched_hit_rate,0.2654545454545454,0.2654545454545454,True
5,RUB->KGS,catboost,y2022,"A,B",lift,0.5757575757575758,0.5757575757575758,True
5,RUB->KGS,catboost,y2022,"A,B",lift_freq_matched,0.5707762557077626,0.5707762557077626,True
5,RUB->KGS,catboost,y2022,"A,B",bps_forward,-81.21736401849503,-81.21736401849503,True
5,RUB->KGS,catboost,y2022,"A,B",signals_per_week,0.652542372881356,0.652542372881356,True
5,RUB->KGS,catboost,y2022,"A,B",cluster_share,0.5151515151515151,0.5151515151515151,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",eligible_days,247.0,247.0,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",signal_count,0.0,0.0,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",target_positives,65.0,65.0,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",signal_hit_rate,,,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",freq_matched_hit_rate,,,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",lift,,,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",lift_freq_matched,,,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",bps_forward,,,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",signals_per_week,0.0,0.0,True
5,RUB->KGS,catboost,y2022,"A,B,C,D",cluster_share,,,True
5,RUB->KGS,level,oot,,eligible_days,243.0,243.0,True
5,RUB->KGS,level,oot,,signal_count,61.0,61.0,True
5,RUB->KGS,level,oot,,target_positives,70.0,70.0,True
5,RUB->KGS,level,oot,,signal_hit_rate,0.2295081967213114,0.2295081967213114,True
5,RUB->KGS,level,oot,,random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,level,oot,,freq_matched_hit_rate,0.2842622950819672,0.2842622950819672,True
5,RUB->KGS,level,oot,,lift,0.7967213114754098,0.7967213114754098,True
5,RUB->KGS,level,oot,,lift_freq_matched,0.8073817762399078,0.8073817762399078,True
5,RUB->KGS,level,oot,,bps_forward,2.9095926962716225,2.9095926962716225,True
5,RUB->KGS,level,oot,,signals_per_week,1.1927374301675977,1.1927374301675977,True
5,RUB->KGS,level,oot,,cluster_share,0.8524590163934426,0.8524590163934426,True
5,RUB->KGS,level,wf_oos,,eligible_days,656.0,656.0,True
5,RUB->KGS,level,wf_oos,,signal_count,135.0,135.0,True
5,RUB->KGS,level,wf_oos,,target_positives,215.0,215.0,True
5,RUB->KGS,level,wf_oos,,signal_hit_rate,0.2,0.2,True
5,RUB->KGS,level,wf_oos,,random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,level,wf_oos,,freq_matched_hit_rate,0.3300740740740741,0.3300740740740741,True
5,RUB->KGS,level,wf_oos,,lift,0.6102325581395349,0.6102325581395349,True
5,RUB->KGS,level,wf_oos,,lift_freq_matched,0.6059245960502693,0.6059245960502693,True
5,RUB->KGS,level,wf_oos,,bps_forward,-18.065312707080295,-18.065312707080295,True
5,RUB->KGS,level,wf_oos,,signals_per_week,0.9813084112149532,0.9813084112149532,True
5,RUB->KGS,level,wf_oos,,cluster_share,0.8888888888888888,0.8888888888888888,True
5,RUB->KGS,level,y2022,,eligible_days,247.0,247.0,True
5,RUB->KGS,level,y2022,,signal_count,42.0,42.0,True
5,RUB->KGS,level,y2022,,target_positives,65.0,65.0,True
5,RUB->KGS,level,y2022,,signal_hit_rate,0.1666666666666666,0.1666666666666666,True
5,RUB->KGS,level,y2022,,random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,level,y2022,,freq_matched_hit_rate,0.2795238095238095,0.2795238095238095,True
5,RUB->KGS,level,y2022,,lift,0.6333333333333333,0.6333333333333333,True
5,RUB->KGS,level,y2022,,lift_freq_matched,0.596252129471891,0.596252129471891,True
5,RUB->KGS,level,y2022,,bps_forward,7.787281446593224,7.787281446593224,True
5,RUB->KGS,level,y2022,,signals_per_week,0.8305084745762712,0.8305084745762712,True
5,RUB->KGS,level,y2022,,cluster_share,0.8571428571428571,0.8571428571428571,True
5,RUB->KGS,logreg,oot,A,eligible_days,243.0,243.0,True
5,RUB->KGS,logreg,oot,A,signal_count,4.0,4.0,True
5,RUB->KGS,logreg,oot,A,target_positives,70.0,70.0,True
5,RUB->KGS,logreg,oot,A,signal_hit_rate,0.25,0.25,True
5,RUB->KGS,logreg,oot,A,random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,logreg,oot,A,freq_matched_hit_rate,0.235,0.235,True
5,RUB->KGS,logreg,oot,A,lift,0.8678571428571428,0.8678571428571428,True
5,RUB->KGS,logreg,oot,A,lift_freq_matched,1.0638297872340423,1.0638297872340423,True
5,RUB->KGS,logreg,oot,A,bps_forward,14.109611491912766,14.109611491912766,True
5,RUB->KGS,logreg,oot,A,signals_per_week,0.0782122905027933,0.0782122905027933,True
5,RUB->KGS,logreg,oot,A,cluster_share,0.0,0.0,True
5,RUB->KGS,logreg,oot,"A,B",eligible_days,243.0,243.0,True
5,RUB->KGS,logreg,oot,"A,B",signal_count,0.0,0.0,True
5,RUB->KGS,logreg,oot,"A,B",target_positives,70.0,70.0,True
5,RUB->KGS,logreg,oot,"A,B",signal_hit_rate,,,True
5,RUB->KGS,logreg,oot,"A,B",random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,logreg,oot,"A,B",freq_matched_hit_rate,,,True
5,RUB->KGS,logreg,oot,"A,B",lift,,,True
5,RUB->KGS,logreg,oot,"A,B",lift_freq_matched,,,True
5,RUB->KGS,logreg,oot,"A,B",bps_forward,,,True
5,RUB->KGS,logreg,oot,"A,B",signals_per_week,0.0,0.0,True
5,RUB->KGS,logreg,oot,"A,B",cluster_share,,,True
5,RUB->KGS,logreg,oot,"A,B,C",eligible_days,243.0,243.0,True
5,RUB->KGS,logreg,oot,"A,B,C",signal_count,21.0,21.0,True
5,RUB->KGS,logreg,oot,"A,B,C",target_positives,70.0,70.0,True
5,RUB->KGS,logreg,oot,"A,B,C",signal_hit_rate,0.238095238095238,0.238095238095238,True
5,RUB->KGS,logreg,oot,"A,B,C",random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,logreg,oot,"A,B,C",freq_matched_hit_rate,0.2952380952380952,0.2952380952380952,True
5,RUB->KGS,logreg,oot,"A,B,C",lift,0.8265306122448979,0.8265306122448979,True
5,RUB->KGS,logreg,oot,"A,B,C",lift_freq_matched,0.8064516129032258,0.8064516129032258,True
5,RUB->KGS,logreg,oot,"A,B,C",bps_forward,30.50124742050181,30.50124742050181,True
5,RUB->KGS,logreg,oot,"A,B,C",signals_per_week,0.4106145251396648,0.4106145251396648,True
5,RUB->KGS,logreg,oot,"A,B,C",cluster_share,0.3809523809523809,0.3809523809523809,True
5,RUB->KGS,logreg,oot,"A,B,C,D",eligible_days,243.0,243.0,True
5,RUB->KGS,logreg,oot,"A,B,C,D",signal_count,0.0,0.0,True
5,RUB->KGS,logreg,oot,"A,B,C,D",target_positives,70.0,70.0,True
5,RUB->KGS,logreg,oot,"A,B,C,D",signal_hit_rate,,,True
5,RUB->KGS,logreg,oot,"A,B,C,D",random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,logreg,oot,"A,B,C,D",freq_matched_hit_rate,,,True
5,RUB->KGS,logreg,oot,"A,B,C,D",lift,,,True
5,RUB->KGS,logreg,oot,"A,B,C,D",lift_freq_matched,,,True
5,RUB->KGS,logreg,oot,"A,B,C,D",bps_forward,,,True
5,RUB->KGS,logreg,oot,"A,B,C,D",signals_per_week,0.0,0.0,True
5,RUB->KGS,logreg,oot,"A,B,C,D",cluster_share,,,True
5,RUB->KGS,logreg,wf_oos,A,eligible_days,656.0,656.0,True
5,RUB->KGS,logreg,wf_oos,A,signal_count,65.0,65.0,True
5,RUB->KGS,logreg,wf_oos,A,target_positives,215.0,215.0,True
5,RUB->KGS,logreg,wf_oos,A,signal_hit_rate,0.2615384615384615,0.2615384615384615,True
5,RUB->KGS,logreg,wf_oos,A,random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,logreg,wf_oos,A,freq_matched_hit_rate,0.3329230769230769,0.3329230769230769,True
5,RUB->KGS,logreg,wf_oos,A,lift,0.7979964221824687,0.7979964221824687,True
5,RUB->KGS,logreg,wf_oos,A,lift_freq_matched,0.7855822550831795,0.7855822550831795,True
5,RUB->KGS,logreg,wf_oos,A,bps_forward,-2.616729155835921,-2.616729155835921,True
5,RUB->KGS,logreg,wf_oos,A,signals_per_week,0.4724818276220145,0.4724818276220145,True
5,RUB->KGS,logreg,wf_oos,A,cluster_share,0.5846153846153846,0.5846153846153846,True
5,RUB->KGS,logreg,wf_oos,"A,B",eligible_days,656.0,656.0,True
5,RUB->KGS,logreg,wf_oos,"A,B",signal_count,33.0,33.0,True
5,RUB->KGS,logreg,wf_oos,"A,B",target_positives,215.0,215.0,True
5,RUB->KGS,logreg,wf_oos,"A,B",signal_hit_rate,0.2424242424242424,0.2424242424242424,True
5,RUB->KGS,logreg,wf_oos,"A,B",random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,logreg,wf_oos,"A,B",freq_matched_hit_rate,0.3290909090909091,0.3290909090909091,True
5,RUB->KGS,logreg,wf_oos,"A,B",lift,0.7396758280479211,0.7396758280479211,True
5,RUB->KGS,logreg,wf_oos,"A,B",lift_freq_matched,0.736648250460405,0.736648250460405,True
5,RUB->KGS,logreg,wf_oos,"A,B",bps_forward,14.794504673640043,14.794504673640043,True
5,RUB->KGS,logreg,wf_oos,"A,B",signals_per_week,0.2398753894080996,0.2398753894080996,True
5,RUB->KGS,logreg,wf_oos,"A,B",cluster_share,0.5151515151515151,0.5151515151515151,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",eligible_days,656.0,656.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",signal_count,0.0,0.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",target_positives,215.0,215.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",signal_hit_rate,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",freq_matched_hit_rate,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",lift,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",lift_freq_matched,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",bps_forward,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",signals_per_week,0.0,0.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C",cluster_share,,,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",eligible_days,656.0,656.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",signal_count,181.0,181.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",target_positives,215.0,215.0,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",signal_hit_rate,0.3204419889502762,0.3204419889502762,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",freq_matched_hit_rate,0.3360220994475139,0.3360220994475139,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",lift,0.9777206732622382,0.9777206732622382,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",lift_freq_matched,0.9536336731338374,0.9536336731338374,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",bps_forward,16.262118673458588,16.262118673458588,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",signals_per_week,1.3156801661474558,1.3156801661474558,True
5,RUB->KGS,logreg,wf_oos,"A,B,C,D",cluster_share,0.7458563535911602,0.7458563535911602,True
5,RUB->KGS,logreg,y2022,A,eligible_days,247.0,247.0,True
5,RUB->KGS,logreg,y2022,A,signal_count,0.0,0.0,True
5,RUB->KGS,logreg,y2022,A,target_positives,65.0,65.0,True
5,RUB->KGS,logreg,y2022,A,signal_hit_rate,,,True
5,RUB->KGS,logreg,y2022,A,random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,logreg,y2022,A,freq_matched_hit_rate,,,True
5,RUB->KGS,logreg,y2022,A,lift,,,True
5,RUB->KGS,logreg,y2022,A,lift_freq_matched,,,True
5,RUB->KGS,logreg,y2022,A,bps_forward,,,True
5,RUB->KGS,logreg,y2022,A,signals_per_week,0.0,0.0,True
5,RUB->KGS,logreg,y2022,A,cluster_share,,,True
5,RUB->KGS,logreg,y2022,"A,B",eligible_days,247.0,247.0,True
5,RUB->KGS,logreg,y2022,"A,B",signal_count,3.0,3.0,True
5,RUB->KGS,logreg,y2022,"A,B",target_positives,65.0,65.0,True
5,RUB->KGS,logreg,y2022,"A,B",signal_hit_rate,0.3333333333333333,0.3333333333333333,True
5,RUB->KGS,logreg,y2022,"A,B",random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,logreg,y2022,"A,B",freq_matched_hit_rate,0.3,0.3,True
5,RUB->KGS,logreg,y2022,"A,B",lift,1.2666666666666666,1.2666666666666666,True
5,RUB->KGS,logreg,y2022,"A,B",lift_freq_matched,1.1111111111111112,1.1111111111111112,True
5,RUB->KGS,logreg,y2022,"A,B",bps_forward,-40.18809377483144,-40.18809377483144,True
5,RUB->KGS,logreg,y2022,"A,B",signals_per_week,0.059322033898305,0.059322033898305,True
5,RUB->KGS,logreg,y2022,"A,B",cluster_share,0.0,0.0,True
5,RUB->KGS,logreg,y2022,"A,B,C",eligible_days,247.0,247.0,True
5,RUB->KGS,logreg,y2022,"A,B,C",signal_count,2.0,2.0,True
5,RUB->KGS,logreg,y2022,"A,B,C",target_positives,65.0,65.0,True
5,RUB->KGS,logreg,y2022,"A,B,C",signal_hit_rate,0.5,0.5,True
5,RUB->KGS,logreg,y2022,"A,B,C",random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,logreg,y2022,"A,B,C",freq_matched_hit_rate,0.3,0.3,True
5,RUB->KGS,logreg,y2022,"A,B,C",lift,1.9,1.9,True
5,RUB->KGS,logreg,y2022,"A,B,C",lift_freq_matched,1.6666666666666667,1.6666666666666667,True
5,RUB->KGS,logreg,y2022,"A,B,C",bps_forward,4.341606415447636,4.341606415447636,True
5,RUB->KGS,logreg,y2022,"A,B,C",signals_per_week,0.03954802259887,0.03954802259887,True
5,RUB->KGS,logreg,y2022,"A,B,C",cluster_share,0.0,0.0,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",eligible_days,247.0,247.0,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",signal_count,23.0,23.0,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",target_positives,65.0,65.0,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",signal_hit_rate,0.217391304347826,0.217391304347826,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",freq_matched_hit_rate,0.2556521739130434,0.2556521739130434,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",lift,0.8260869565217391,0.8260869565217391,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",lift_freq_matched,0.8503401360544218,0.8503401360544218,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",bps_forward,62.87404180222416,62.87404180222416,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",signals_per_week,0.4548022598870057,0.4548022598870057,True
5,RUB->KGS,logreg,y2022,"A,B,C,D",cluster_share,0.6086956521739131,0.6086956521739131,True
5,RUB->KGS,momentum,oot,,eligible_days,243.0,243.0,True
5,RUB->KGS,momentum,oot,,signal_count,49.0,49.0,True
5,RUB->KGS,momentum,oot,,target_positives,70.0,70.0,True
5,RUB->KGS,momentum,oot,,signal_hit_rate,0.2448979591836734,0.2448979591836734,True
5,RUB->KGS,momentum,oot,,random_hit_rate,0.2880658436213992,0.2880658436213992,True
5,RUB->KGS,momentum,oot,,freq_matched_hit_rate,0.290204081632653,0.290204081632653,True
5,RUB->KGS,momentum,oot,,lift,0.8501457725947521,0.8501457725947521,True
5,RUB->KGS,momentum,oot,,lift_freq_matched,0.8438818565400844,0.8438818565400844,True
5,RUB->KGS,momentum,oot,,bps_forward,-26.76297536229734,-26.76297536229734,True
5,RUB->KGS,momentum,oot,,signals_per_week,0.9581005586592178,0.9581005586592178,True
5,RUB->KGS,momentum,oot,,cluster_share,0.5918367346938775,0.5918367346938775,True
5,RUB->KGS,momentum,wf_oos,,eligible_days,656.0,656.0,True
5,RUB->KGS,momentum,wf_oos,,signal_count,92.0,92.0,True
5,RUB->KGS,momentum,wf_oos,,target_positives,215.0,215.0,True
5,RUB->KGS,momentum,wf_oos,,signal_hit_rate,0.2608695652173913,0.2608695652173913,True
5,RUB->KGS,momentum,wf_oos,,random_hit_rate,0.3277439024390244,0.3277439024390244,True
5,RUB->KGS,momentum,wf_oos,,freq_matched_hit_rate,0.3315217391304348,0.3315217391304348,True
5,RUB->KGS,momentum,wf_oos,,lift,0.7959555106167846,0.7959555106167846,True
5,RUB->KGS,momentum,wf_oos,,lift_freq_matched,0.7868852459016392,0.7868852459016392,True
5,RUB->KGS,momentum,wf_oos,,bps_forward,-0.2490040500735028,-0.2490040500735028,True
5,RUB->KGS,momentum,wf_oos,,signals_per_week,0.6687435098650051,0.6687435098650051,True
5,RUB->KGS,momentum,wf_oos,,cluster_share,0.532608695652174,0.532608695652174,True
5,RUB->KGS,momentum,y2022,,eligible_days,247.0,247.0,True
5,RUB->KGS,momentum,y2022,,signal_count,43.0,43.0,True
5,RUB->KGS,momentum,y2022,,target_positives,65.0,65.0,True
5,RUB->KGS,momentum,y2022,,signal_hit_rate,0.1395348837209302,0.1395348837209302,True
5,RUB->KGS,momentum,y2022,,random_hit_rate,0.2631578947368421,0.2631578947368421,True
5,RUB->KGS,momentum,y2022,,freq_matched_hit_rate,0.2613953488372093,0.2613953488372093,True
5,RUB->KGS,momentum,y2022,,lift,0.530232558139535,0.530232558139535,True
5,RUB->KGS,momentum,y2022,,lift_freq_matched,0.5338078291814946,0.5338078291814946,True
5,RUB->KGS,momentum,y2022,,bps_forward,59.463166854620574,59.463166854620574,True
5,RUB->KGS,momentum,y2022,,signals_per_week,0.8502824858757062,0.8502824858757062,True
5,RUB->KGS,momentum,y2022,,cluster_share,0.5813953488372093,0.5813953488372093,True
