experiment,currency,fold,training_horizon,evaluation_horizon,hit_rate,base_hit_rate,eligible_days,target_positives,positive_target_per_week,all_signals,outcome_signals,excluded_outcome_signals,moment_signals,excluded_moment_signals,empty_week_share,over_two_week_share,weeks,period_start,period_end,small_sample,worst_five_mean_bps,random_hit_rate_lar,random_forward_bps_lar,random_cvar_lar,forward_bps_lar,lift_ci_low,lift_ci_high,lift_bootstrap_valid,moment_advantage_bps_ci_low,moment_advantage_bps_ci_high,moment_advantage_bps_bootstrap_valid,customer_regret_cvar_95_bps_ci_low,customer_regret_cvar_95_bps_ci_high,customer_regret_cvar_95_bps_bootstrap_valid,lift_at_risk_ci_low,lift_at_risk_ci_high,lift_at_risk_bootstrap_valid
seasonality,TJS,wf_oos,,5,0.3106060606060606,0.3506097560975609,656,230,1.6666666666666667,132,132,0,132,0,0.7246376811594203,0.1884057971014492,138,2023-01-10,2025-08-30,False,,0.3092045454545454,6.296824296830884,637.9248239354254,8.637129119779928,0.620160150389237,1.1089407583292266,1000,-12.599774479592574,26.21879658151822,1000,362.75257787620154,744.9711391378613,1000,0.8755088778690763,1.390750575264576,1000
seasonality,UZS,wf_oos,,5,0.3381294964028777,0.3109756097560975,656,204,1.4782608695652173,139,139,0,139,0,0.7101449275362319,0.1956521739130435,138,2023-01-10,2025-08-30,False,,0.3104316546762589,-1.2458216852311517,705.4019281151772,-0.0325736114710746,0.7472844153842767,1.491491294549698,1000,-15.006116463354234,27.63991977437623,1000,427.32799453139586,786.2699404396436,1000,0.7900088705615312,1.2238469360010695,1000
catboost_ab,AMD,oot,5.0,10,0.2307692307692307,0.2352941176470588,238,56,1.0566037735849056,13,13,0,13,0,0.9056603773584906,0.0566037735849056,53,2025-09-02,2026-09-02,True,314.53028750870044,0.2488461538461538,74.49124167155293,343.1197670036638,59.15517760555747,0.0,3.066819291819292,996,-216.09811715090672,77.2917471724206,996,241.3476324566144,385.44240206191074,996,0.3407169427277726,1.097609618383683,745
catboost_ab,AMD,wf_2022,5.0,10,0.09375,0.2388663967611336,247,59,1.156862745098039,32,32,0,32,0,0.7254901960784313,0.0980392156862745,51,2022-01-11,2022-12-31,True,1339.0765716842088,0.115,25.983675512443245,1447.950137374886,-24.76677314061473,0.0,1.4114573996265172,1000,-119.51678168798674,252.9726403687587,1000,684.0472120949826,2154.35554905911,1000,0.0,1.7663411246522265,996
catboost_ab,AMD,wf_2023,5.0,10,0.2577319587628865,0.3198380566801619,247,79,1.5490196078431373,97,97,0,97,0,0.4705882352941176,0.392156862745098,51,2023-01-10,2023-12-30,True,738.5229405074427,0.2374742268041237,9.480451058409288,746.7754609012278,24.922620377563447,0.4571381369822262,1.198078596607182,1000,15.672230540297251,104.59414807720034,1000,507.6257219466643,773.1890715936003,1000,0.9737152885308008,2.233744875459935,1000
catboost_ab,AMD,wf_2024,5.0,10,0.2,0.2903225806451613,248,72,1.411764705882353,40,40,0,40,0,0.7254901960784313,0.1372549019607843,51,2024-01-10,2024-12-29,True,466.305248669598,0.2245,25.609231976413803,670.0719986530802,21.85097102927178,0.1338329824561403,1.5385093167701864,1000,-21.68073184479499,54.436363250358866,1000,134.2052313883313,726.5623107910636,1000,0.3250481049760498,2.407448523484612,1000
catboost_ab,AMD,wf_2025,5.0,10,,0.1428571428571428,161,23,0.6764705882352942,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
catboost_ab,KGS,oot,5.0,10,0.3076923076923077,0.2226890756302521,238,53,1.0,17,13,4,13,4,0.8679245283018868,0.0566037735849056,53,2025-09-02,2026-09-02,True,420.5998727650417,0.3007692307692308,58.87811878447468,560.86720347996,47.67519454868461,0.0,2.747998599603221,999,-214.24619991733152,55.112768491593954,999,306.9649048041367,560.86720347996,999,0.5035767994158626,2.1055578936958024,796
catboost_ab,KGS,wf_2022,5.0,10,0.0606060606060606,0.2064777327935222,247,51,1.0,33,33,0,33,0,0.6862745098039216,0.0784313725490196,51,2022-01-11,2022-12-31,True,1740.1151836481022,0.1009090909090908,-159.13420576162395,1887.6930836927024,-173.5197868912686,0.0,0.7960691094619664,1000,-26.414359677722647,140.92566079951197,1000,477.1736404009253,1976.329501483278,1000,0.0,2.2192689855791934,997
catboost_ab,KGS,wf_2023,5.0,10,0.2941176470588235,0.2995951417004048,247,74,1.4509803921568627,102,102,0,102,0,0.392156862745098,0.4313725490196078,51,2023-01-10,2023-12-30,False,,0.2644117647058823,27.32275157620261,691.6281885382631,49.296743106658,0.734525776602776,1.320298342450945,1000,13.35738175774701,95.09345100437906,1000,269.4536009962055,726.7089892061435,1000,1.0301270570638117,2.5814293644560538,1000
catboost_ab,KGS,wf_2024,5.0,10,0.1818181818181818,0.2943548387096774,248,73,1.431372549019608,55,55,0,55,0,0.6078431372549019,0.1764705882352941,51,2024-01-10,2024-12-29,True,639.2736595501556,0.1662727272727272,-10.323853514487505,757.7093009060779,1.615928000264132,0.1935659153667472,1.1481570100511131,1000,-28.749410438777172,44.20134756059869,1000,266.7331988110079,812.0986469953051,1000,0.466864236549052,2.7708516738050077,1000
catboost_ab,KGS,wf_2025,5.0,10,0.0,0.124223602484472,161,20,0.5882352941176471,1,1,0,1,0,0.9705882352941176,0.0,34,2025-01-10,2025-08-30,True,47.229445236256495,0.355,131.44058820898965,21.191615984681313,19.010883936798617,0.0,0.0,248,-29.004442916737982,-29.004442916737982,248,47.229445236256495,47.229445236256495,248,0.0,0.0,53
catboost_ab,KZT,oot,5.0,10,0.2068965517241379,0.2731092436974789,238,65,1.2264150943396226,29,29,0,29,0,0.7547169811320755,0.0754716981132075,53,2025-09-02,2026-09-02,True,597.925875995557,0.2729310344827586,71.79050887572485,738.0041957191788,62.50914009932775,0.0,1.470931044053633,1000,-112.05712819287744,32.5591177099914,1000,290.30233000080204,788.4689574436953,1000,0.0,3.210784425776428,1000
catboost_ab,KZT,wf_2022,5.0,10,0.2105263157894736,0.2064777327935222,247,51,1.0,38,38,0,38,0,0.6470588235294118,0.0980392156862745,51,2022-01-11,2022-12-31,True,1722.979562428633,0.19,-62.04421114093095,1803.6494678702215,-49.60216136564087,0.4987671356421356,2.213346774193549,1000,-63.25924073256387,387.2870094784026,1000,1058.5778738953743,1760.1696219414189,1000,0.7920921813161316,6.891580308381231,999
catboost_ab,KZT,wf_2023,5.0,10,0.2352941176470588,0.2834008097165992,247,70,1.3725490196078431,102,102,0,102,0,0.3725490196078431,0.4117647058823529,51,2023-01-10,2023-12-30,False,,0.2343627450980392,46.28874597654119,615.4260632110787,59.69722092522749,0.3978625081383583,1.2619099020322972,1000,24.611323980932873,125.1042188019756,1000,431.2662995633701,635.7296724962604,1000,0.7624037828109076,4.301830282785443,1000
catboost_ab,KZT,wf_2024,5.0,10,0.1282051282051282,0.2056451612903226,248,51,1.0,39,39,0,39,0,0.7254901960784313,0.1176470588235294,51,2024-01-10,2024-12-29,True,503.57627358287266,0.1378205128205128,-1.091942111503874,620.0764500679688,-4.761056573768738,0.1538768115942029,1.1447037037037038,1000,-22.5772330437011,60.012986894473705,1000,182.0166475993538,681.9489079213304,1000,0.4076486733975816,1.888126574409552,998
catboost_ab,KZT,wf_2025,5.0,10,,0.0993788819875776,161,16,0.4705882352941176,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
catboost_ab,TJS,oot,5.0,10,0.4642857142857143,0.226890756302521,238,54,1.018867924528302,29,28,1,28,1,0.7358490566037735,0.0754716981132075,53,2025-09-02,2026-09-02,True,576.8671997421957,0.46875,96.633868111999,578.1484117733514,88.3673132612769,0.5622485950902101,3.0009803921568623,1000,-176.28425834776309,10.44761286886668,1000,342.8975430266357,710.1687762173548,1000,0.3262218856080869,1.1719920515059778,996
catboost_ab,TJS,wf_2022,5.0,10,0.0769230769230769,0.2307692307692307,247,57,1.1176470588235294,39,39,0,39,0,0.6470588235294118,0.1176470588235294,51,2022-01-11,2022-12-31,True,3937.9972435401273,0.0807692307692307,-287.5263129610012,4061.212536073924,-309.9102638845224,0.0925263432062706,0.9718051046176044,1000,-232.8705007910815,213.87824351193453,1000,740.4580467618626,4206.4938555888575,1000,0.1717542303687791,18.577384929697217,1000
catboost_ab,TJS,wf_2023,5.0,10,0.2209302325581395,0.2793522267206478,247,69,1.3529411764705883,86,86,0,86,0,0.4705882352941176,0.3333333333333333,51,2023-01-10,2023-12-30,True,601.9660943603169,0.1984883720930232,21.384563127439733,630.7584753828712,39.7447425794289,0.5409361147977255,1.127199323222439,1000,21.66447933845368,116.7581908306876,1000,368.4617022680173,688.1416706310345,1000,0.9753171954829188,2.701336839755707,1000
catboost_ab,TJS,wf_2024,5.0,10,0.2972972972972973,0.2943548387096774,248,73,1.431372549019608,37,37,0,37,0,0.7254901960784313,0.1568627450980392,51,2024-01-10,2024-12-29,True,688.1821064619347,0.2828378378378379,14.876020009290082,773.0953513204363,14.846120343785609,0.4071750539296178,1.6031057999214025,1000,-17.45527718244628,64.98348734494985,1000,208.64904524121897,764.3914649765837,1000,0.6711818145518038,1.8419088378152195,1000
catboost_ab,TJS,wf_2025,5.0,10,,0.2360248447204969,161,38,1.1176470588235294,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,,,0,,,0,,,0,,,0
catboost_ab,UZS,oot,5.0,10,0.2222222222222222,0.2647058823529412,238,63,1.1886792452830188,22,18,4,18,4,0.8113207547169812,0.0754716981132075,53,2025-09-02,2026-09-02,True,496.0808866837048,0.2733333333333334,42.04226972242832,590.6355684644558,21.107667350101615,0.0,1.7344178628389153,1000,-183.50999613368575,31.473444067957978,1000,401.38674515525,636.521209764016,1000,0.0,1.0293133533247028,947
catboost_ab,UZS,wf_2022,5.0,10,0.1578947368421052,0.2064777327935222,247,51,1.0,38,38,0,38,0,0.6470588235294118,0.0980392156862745,51,2022-01-11,2022-12-31,True,2941.0731926068843,0.1653947368421052,-260.18828785822285,3302.5111014528584,-309.2422727554205,0.1330394236060161,1.7708967555741748,1000,-160.2074287884409,202.1206322569749,1000,973.2287030769814,3510.345185072947,1000,0.088295138952497,1.569277192063918,1000
catboost_ab,UZS,wf_2023,5.0,10,0.25,0.3036437246963562,247,75,1.4705882352941178,104,104,0,104,0,0.4509803921568627,0.4313725490196078,51,2023-01-10,2023-12-30,False,,0.2449038461538462,34.16058032726288,620.719338883698,47.23354924220045,0.5114280473655474,1.271767864250731,1000,30.828366053357648,119.5044876385434,1000,403.590475185829,647.8734855455922,1000,1.0142027181036606,2.5109548156952224,1000
catboost_ab,UZS,wf_2024,5.0,10,0.2105263157894736,0.2620967741935484,248,65,1.2745098039215683,38,38,0,38,0,0.6862745098039216,0.1176470588235294,51,2024-01-10,2024-12-29,True,706.5252643137021,0.1871052631578947,-3.556760522439069,763.7134102597436,-10.884032698864996,0.191880917126576,1.5319799050054803,1000,-51.158167863672126,34.37671923234153,1000,297.8593054317846,789.5460713718116,1000,0.2645001661764403,1.9573512380944111,1000
catboost_ab,UZS,wf_2025,5.0,10,0.0,0.0993788819875776,161,16,0.4705882352941176,4,4,0,4,0,0.9705882352941176,0.0294117647058823,34,2025-01-10,2025-08-30,True,120.52100814217036,0.205,109.41748231419336,163.4374417303415,55.303620048653414,0.0,0.0,257,-116.161219464761,-39.25857450838898,257,145.73621729116138,168.1428305053134,257,0.0,0.0,64
catboost_abcd,AMD,oot,5.0,10,0.0,0.2352941176470588,238,56,1.0566037735849056,1,1,0,1,0,0.981132075471698,0.0,53,2025-09-02,2026-09-02,True,54.78572216018218,0.82,316.0660612425261,9.861429988832793,279.743914879822,0.0,0.0,695,15.370282848616856,15.370282848616858,695,54.78572216018218,54.78572216018218,695,0.0,0.0,602
catboost_abcd,AMD,wf_2022,5.0,10,,0.2388663967611336,247,59,1.156862745098039,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,,,,0,,,0,,,0,,,0
catboost_abcd,AMD,wf_2023,5.0,10,0.1538461538461538,0.3198380566801619,247,79,1.5490196078431373,52,52,0,52,0,0.6666666666666666,0.196078431372549,51,2023-01-10,2023-12-30,True,738.5229405074427,0.1538461538461538,-10.968677534182683,750.2512718779096,-14.86676033870555,0.193920902985538,0.8445289855072463,1000,-34.468659472098906,94.80540030469662,1000,483.3543390644528,790.5762550969774,1000,0.4682596064500849,1.511147767343204,1000
catboost_abcd,AMD,wf_2024,5.0,10,0.0,0.2903225806451613,248,72,1.411764705882353,4,4,0,4,0,0.9215686274509804,0.0,51,2024-01-10,2024-12-29,True,96.85910774134275,0.245,71.47766962243023,209.68353731581615,63.2082904720388,0.0,0.0,971,-57.38897779456353,125.41340539276248,971,10.465235378729345,230.14840335625397,971,0.0,0.0,914
catboost_abcd,AMD,wf_2025,5.0,10,0.0526315789473684,0.1428571428571428,161,23,0.6764705882352942,19,19,0,19,0,0.6764705882352942,0.0588235294117647,34,2025-01-10,2025-08-30,True,551.9922194184787,0.161578947368421,-37.3117713116116,923.4698240657988,-45.694897581873384,0.0,0.5161088709677419,1000,-91.07773642790644,19.8663041144014,1000,177.27873444188137,940.1093463242138,1000,0.0,0.5339509119722958,999
catboost_abcd,KGS,oot,5.0,10,0.25,0.2226890756302521,238,53,1.0,4,4,0,4,0,0.9433962264150944,0.0,53,2025-09-02,2026-09-02,True,60.17346239661437,0.37875,84.13910512236446,473.33612969322974,173.82793582594255,0.0,2.5072407750979178,784,-126.88241485138974,15.510182134681472,784,52.121510979614705,147.4690723380645,784,0.0,23.059744586740404,764
catboost_abcd,KGS,wf_2022,5.0,10,,0.2064777327935222,247,51,1.0,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,,,,0,,,0,,,0,,,0
catboost_abcd,KGS,wf_2023,5.0,10,0.24,0.2995951417004048,247,74,1.4509803921568627,50,50,0,50,0,0.6666666666666666,0.196078431372549,51,2023-01-10,2023-12-30,True,690.8351325099806,0.2416,12.442609427425504,715.2975118059039,15.812057039477695,0.4542143669734048,1.2625381910592417,1000,-43.55918939509846,110.27683620536608,1000,238.97869393078233,730.2478836812809,1000,0.7729185570259995,1.4026595478327344,1000
catboost_abcd,KGS,wf_2024,5.0,10,0.1428571428571428,0.2943548387096774,248,73,1.431372549019608,7,7,0,7,0,0.8823529411764706,0.0,51,2024-01-10,2024-12-29,True,123.6840638169068,0.3428571428571427,64.42594201736475,214.3373920789559,35.09067303390163,0.0,1.635929824561402,993,-59.056194363943746,51.26088511181144,993,25.99210544865116,186.8294123437342,993,0.0,1.0111125565664545,973
catboost_abcd,KGS,wf_2025,5.0,10,0.0909090909090909,0.124223602484472,161,20,0.5882352941176471,22,22,0,22,0,0.6470588235294118,0.088235294117647,34,2025-01-10,2025-08-30,True,609.331493689678,0.1286363636363636,-30.544953550743244,928.4450269046796,-35.657905641375734,0.0,0.7319437799043061,1000,-84.15620759854843,27.76367880372758,1000,216.5745620493853,961.8423300307466,1000,0.0,0.8462294760920759,997
catboost_abcd,KZT,oot,5.0,10,0.3333333333333333,0.2731092436974789,238,65,1.2264150943396226,3,3,0,3,0,0.9433962264150944,0.0,53,2025-09-02,2026-09-02,True,42.96672871611691,0.6,296.45565507617397,270.7462795788494,319.88458919828855,0.0,2.5833333333333335,793,-204.79554081976104,43.50186447162674,793,62.155042649272296,66.74514349907845,793,0.0,11.80540261083141,774
catboost_abcd,KZT,wf_2022,5.0,10,,0.2064777327935222,247,51,1.0,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,,,,0,,,0,,,0,,,0
catboost_abcd,KZT,wf_2023,5.0,10,0.2105263157894736,0.2834008097165992,247,70,1.3725490196078431,38,38,0,38,0,0.6862745098039216,0.0980392156862745,51,2023-01-10,2023-12-30,True,518.7116864812901,0.1813157894736841,4.3629174046573835,582.634648957466,10.678406226275555,0.2449498586091328,1.3727194041867952,1000,-89.12353966589288,103.28904626803306,1000,358.5134103650678,653.7904511543569,1000,0.7276597094769979,2.589044661859357,998
catboost_abcd,KZT,wf_2024,5.0,10,0.0,0.2056451612903226,248,51,1.0,6,6,0,6,0,0.9019607843137256,0.0,51,2024-01-10,2024-12-29,True,325.5108234280488,0.2058333333333333,-20.329008544767877,540.6614696008781,-73.02409138438826,0.0,0.0,967,-109.64679898117224,45.145608383156954,967,16.448505803903224,659.1539546615288,967,0.0,0.0,876
catboost_abcd,KZT,wf_2025,5.0,10,0.04,0.0993788819875776,161,16,0.4705882352941176,25,25,0,25,0,0.5588235294117647,0.088235294117647,34,2025-01-10,2025-08-30,True,892.2244159638337,0.0916,-50.089298167288206,1022.9794028633202,-64.73091081163717,0.0,2.0125,1000,-99.59717132189384,9.12654724147967,1000,547.2410632038682,1041.777647152471,1000,0.0,1.3265237807416266,1000
catboost_abcd,TJS,oot,5.0,10,0.5,0.226890756302521,238,54,1.018867924528302,4,4,0,4,0,0.9622641509433962,0.0188679245283018,53,2025-09-02,2026-09-02,True,86.25125119293975,0.19625,-71.55112654838072,532.3360035310994,102.193454560891,0.7918437118437118,6.101063164477796,825,-165.02174883277755,-35.72591934418057,825,0.0,272.94413236015333,825,3.190459365701221,53.40719208824958,779
catboost_abcd,TJS,wf_2022,5.0,10,,0.2307692307692307,247,57,1.1176470588235294,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,,,,0,,,0,,,0,,,0
catboost_abcd,TJS,wf_2023,5.0,10,0.1794871794871795,0.2793522267206478,247,69,1.3529411764705883,39,39,0,39,0,0.7254901960784313,0.1568627450980392,51,2023-01-10,2023-12-30,True,583.3098204802942,0.1696153846153846,19.404716000514444,670.2946806521891,28.53152574223215,0.2087823915948916,1.1698848362658842,999,4.664821839058793,167.81820631234092,999,152.52933891319876,709.4913816040216,999,0.7275593941121035,2.3851933732382133,997
catboost_abcd,TJS,wf_2024,5.0,10,0.3333333333333333,0.2943548387096774,248,73,1.431372549019608,6,6,0,6,0,0.8823529411764706,0.0,51,2024-01-10,2024-12-29,True,52.029511899787096,0.4133333333333333,93.18874885290592,178.22211751854252,83.03131659763393,0.0,2.583333333333333,998,-25.89712552905653,96.25097493575548,998,10.577405453107149,144.08071992140225,998,0.0,1.5649961674109825,984
catboost_abcd,TJS,wf_2025,5.0,10,0.2857142857142857,0.2360248447204969,161,38,1.1176470588235294,14,14,0,14,0,0.7647058823529411,0.0588235294117647,34,2025-01-10,2025-08-30,True,642.7809999841859,0.2846428571428571,11.68876783462012,994.9712025210366,30.68033973618782,0.0,2.2361111111111107,1000,-111.38440202998255,111.26403042526644,1000,66.88653665658518,1008.2134835227464,1000,0.0,2.918745479784641,998
catboost_abcd,UZS,oot,5.0,10,0.0,0.2647058823529412,238,63,1.1886792452830188,4,4,0,4,0,0.9433962264150944,0.0,53,2025-09-02,2026-09-02,True,82.20509218987593,0.38375,84.48009712796932,429.9444995949472,132.53142007958462,0.0,0.0,775,-179.8232790188661,39.11630637518648,775,24.8135892615986,183.20928381018177,775,0.0,0.0,733
catboost_abcd,UZS,wf_2022,5.0,10,,0.2064777327935222,247,51,1.0,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,,,,0,,,0,,,0,,,0
catboost_abcd,UZS,wf_2023,5.0,10,0.196078431372549,0.3036437246963562,247,75,1.4705882352941178,51,51,0,51,0,0.7058823529411765,0.196078431372549,51,2023-01-10,2023-12-30,True,570.7890541701884,0.2120588235294118,19.494373771970864,614.537366795113,16.572128618740265,0.2327341459102356,1.292825446215094,1000,-21.796012846076252,118.9857796963304,1000,393.13453995818537,651.4464835359602,1000,0.681267825284986,1.1568747908464507,999
catboost_abcd,UZS,wf_2024,5.0,10,0.4,0.2620967741935484,248,65,1.2745098039215683,5,5,0,5,0,0.9019607843137256,0.0,51,2024-01-10,2024-12-29,True,73.96680686910662,0.4590000000000001,69.82214604919467,236.45875919290705,70.23711847409751,0.0,3.672914837576823,982,-45.94532460987288,71.81578101358892,982,0.0,259.7916111586662,982,0.0,2.02966476844614,929
catboost_abcd,UZS,wf_2025,5.0,10,0.1052631578947368,0.0993788819875776,161,16,0.4705882352941176,19,19,0,19,0,0.6764705882352942,0.0588235294117647,34,2025-01-10,2025-08-30,True,627.451637613889,0.1242105263157894,-32.44150580085797,1037.239609388176,-33.789607939047684,0.0,2.5555555555555554,1000,-105.70770025204796,30.33139081479469,1000,182.91187864720283,1050.8687759952284,1000,0.0,3.488416025798753,998
level,AMD,oot,,10,0.238095238095238,0.2352941176470588,238,56,1.0566037735849056,42,42,0,42,0,0.7169811320754716,0.1320754716981132,53,2025-09-02,2026-09-02,True,366.1011660097237,0.1663095238095238,28.179313763651912,384.259546042709,58.70758082135415,0.560664370638114,1.923589015151515,1000,80.16511220826706,141.69410560643036,1000,127.9189389484435,401.9476402789457,1000,1.2460142812215875,3.9854183501951006,1000
level,AMD,wf_2022,,10,0.09375,0.2388663967611336,247,59,1.156862745098039,32,32,0,32,0,0.8235294117647058,0.1372549019607843,51,2022-01-11,2022-12-31,True,1395.7792034513873,0.10265625,60.18016233704806,1775.9329957243629,114.8024347602431,0.0,1.1588149350649326,974,125.06627852597708,466.2861835148911,974,648.4851387159619,1804.0556227134075,974,0.7528416892678242,6.293748113061346,911
level,AMD,wf_2023,,10,0.12,0.3198380566801619,247,79,1.5490196078431373,25,25,0,25,0,0.8823529411764706,0.0980392156862745,51,2023-01-10,2023-12-30,True,500.185777336708,0.1134,-49.52901977226525,513.5496009626928,-43.38439673742691,0.0,1.056516881902574,938,3.1040385470759713,147.39676739493044,938,37.86415269298571,514.6189721364491,938,0.9898053453091848,1.8019107913505472,796
level,AMD,wf_2024,,10,0.2857142857142857,0.2903225806451613,248,72,1.411764705882353,28,28,0,28,0,0.8431372549019608,0.1372549019607843,51,2024-01-10,2024-12-29,True,293.66480426030915,0.2323214285714285,91.10435055384454,528.9745958351308,133.50644696650554,0.4313240093240093,2.1409389461113593,988,99.76279757417876,250.9486894959854,988,173.65931767275634,529.34288307523,988,0.9892418407909008,4.894607944427379,983
level,AMD,wf_2025,,10,0.1477272727272727,0.1428571428571428,161,23,0.6764705882352942,88,88,0,88,0,0.2941176470588235,0.5294117647058824,34,2025-01-10,2025-08-30,True,931.5594870505572,0.1193181818181818,-62.34442251292328,940.804757977512,-52.06012010267031,0.7665217391304348,1.4549732960881638,1000,17.55388061055177,70.36896600096165,1000,277.05818168945314,972.7116957048102,1000,1.0456331283987448,2.432549742560852,1000
level,KGS,oot,,10,0.180327868852459,0.2226890756302521,238,53,1.0,61,61,0,61,0,0.6226415094339622,0.2075471698113207,53,2025-09-02,2026-09-02,True,445.8036483733205,0.131639344262295,-11.021730305953682,505.2642417573708,7.602523935489267,0.4168275687232943,1.4504049980022518,1000,52.60537502762583,122.176343459474,1000,274.08042930940456,533.2319118262924,1000,1.2510315155068,2.9676686886591734,999
level,KGS,wf_2022,,10,0.1428571428571428,0.2064777327935222,247,51,1.0,42,42,0,42,0,0.7647058823529411,0.1764705882352941,51,2022-01-11,2022-12-31,True,1490.7366200857537,0.1029761904761904,-106.02561453308914,1735.3053031401537,-16.217494548170436,0.2516388060565305,2.7824776306919157,999,119.19873323776436,699.2052352405767,999,379.06342772675794,1760.111611461075,999,1.128928843714532,659.0172983532746,994
level,KGS,wf_2023,,10,0.2857142857142857,0.2995951417004048,247,74,1.4509803921568627,14,14,0,14,0,0.9215686274509804,0.0588235294117647,51,2023-01-10,2023-12-30,True,228.67440442304155,0.3260714285714285,44.57213765452376,455.2180219895991,63.225647780130025,0.0,1.7152777777777777,890,-62.05911502361272,132.95417093022843,890,48.43638647646253,425.30647471520354,890,0.6651842529131184,1.6232040926877132,814
level,KGS,wf_2024,,10,0.3636363636363636,0.2943548387096774,248,73,1.431372549019608,22,22,0,22,0,0.8627450980392157,0.0784313725490196,51,2024-01-10,2024-12-29,True,573.9168155493792,0.3284090909090909,100.0727916122234,761.2455440439683,129.9697576616693,0.7185507246376812,3.4602112676056302,988,90.42239664811552,244.0059749827206,988,0.0,710.4595313612672,988,0.956644462083715,6.754120200560379,982
level,KGS,wf_2025,,10,0.0909090909090909,0.124223602484472,161,20,0.5882352941176471,99,99,0,99,0,0.2647058823529412,0.6176470588235294,34,2025-01-10,2025-08-30,True,992.529037582079,0.0846969696969696,-73.03813924383847,993.4258579265352,-67.11211334128662,0.4556325042881646,1.4124504470310388,1000,13.20426373031972,59.61852337804182,1000,412.5341264824926,1048.3481971399035,1000,0.9258181339207368,1.833592075616532,1000
level,KZT,oot,,10,0.3157894736842105,0.2731092436974789,238,65,1.2264150943396226,19,19,0,19,0,0.8679245283018868,0.0754716981132075,53,2025-09-02,2026-09-02,True,299.2700737314546,0.2571052631578946,65.6817975269211,475.230392693063,116.67206894769102,0.4106770833333333,4.675390058055153,986,119.18592360708686,253.63251155636985,986,0.0,370.06399037409653,986,0.973011014074227,9.890998013000722,978
level,KZT,wf_2022,,10,0.1764705882352941,0.2064777327935222,247,51,1.0,51,51,0,51,0,0.7058823529411765,0.2156862745098039,51,2022-01-11,2022-12-31,True,1821.5194968588637,0.1415686274509804,-169.35652267059325,1876.5174572390256,-74.99956951138563,0.4210227272727272,2.26196130952381,1000,99.96731577044044,676.1954214501694,1000,796.3356689487952,1922.7321289761248,1000,1.0682516443807346,16.100769562779615,998
level,KZT,wf_2023,,10,0.1428571428571428,0.2834008097165992,247,70,1.3725490196078431,21,21,0,21,0,0.8823529411764706,0.0784313725490196,51,2023-01-10,2023-12-30,True,368.7837233174536,0.1228571428571428,13.396822098314194,456.6873037190624,30.50179985034952,0.0,1.715277777777778,935,51.613052353898446,196.26153841647456,935,53.98096570589761,448.8195193851507,935,0.0,2.2812527462994185,798
level,KZT,wf_2024,,10,0.0888888888888888,0.2056451612903226,248,51,1.0,45,45,0,45,0,0.803921568627451,0.196078431372549,51,2024-01-10,2024-12-29,True,1005.6257932922788,0.0966666666666666,-67.02648789084425,1015.1185111693704,-62.58378285881174,0.0,0.9719536937582048,985,-19.15392859410661,138.9092862977295,985,219.5130150263891,1025.8897344514703,985,0.6648369431404212,1.2102481870432868,963
level,KZT,wf_2025,,10,0.1043478260869565,0.0993788819875776,161,16,0.4705882352941176,115,115,0,115,0,0.1176470588235294,0.6764705882352942,34,2025-01-10,2025-08-30,False,,0.0884782608695652,-81.4935907331929,931.4077961741464,-64.71366152899914,0.8862222827787367,1.278033333333333,1000,22.96390311577799,60.0618084363322,1000,621.105701066558,942.706515549514,1000,1.172029352894446,2.7327686002630385,1000
level,TJS,oot,,10,0.1714285714285714,0.226890756302521,238,54,1.018867924528302,70,70,0,70,0,0.5849056603773585,0.2075471698113207,53,2025-09-02,2026-09-02,True,357.8075006616297,0.1517857142857142,11.226911170790036,418.2499531555152,23.380127163549982,0.4901125262284682,1.3053615940303247,1000,43.91070877446016,113.07520725009503,1000,249.94649650340844,400.0908212562952,1000,1.208328941265857,2.2697924252508295,1000
level,TJS,wf_2022,,10,0.1538461538461538,0.2307692307692307,247,57,1.1176470588235294,39,39,0,39,0,0.7843137254901961,0.1764705882352941,51,2022-01-11,2022-12-31,True,1685.7980867509436,0.1314102564102564,-133.16307046813913,2318.902121706166,9.626183888595271,0.0,1.9395945921922768,994,78.4194381215352,750.838471727073,994,419.4704943125793,1919.1343748703105,994,0.9763118619550668,30832.92448970769,923
level,TJS,wf_2023,,10,0.25,0.2793522267206478,247,69,1.3529411764705883,12,12,0,12,0,0.9411764705882352,0.0588235294117647,51,2023-01-10,2023-12-30,True,108.99334410321649,0.2316666666666666,90.41539472941696,418.4873441622619,123.242036489144,0.0,1.7642857142857145,850,112.45434503837002,158.45959446359691,850,34.2962832917526,178.58633999578765,850,0.8914807247844717,6.555349840224994,798
