horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,feature_groups,training_horizon,evaluation_horizon,threshold_metric
1,RUB->UZS,logreg,y2022,247,3,119,0.6666666666666666,0.4817813765182186,0.41999999999999993,1.3837535014005602,1.5873015873015874,73.46274749068128,3,196.8801210906923,3,4.406772741409141,13.220318224227423,13.220318224227423,4.406772741409141,0.0392156862745098,3.9215686274509802,51,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,25.07865861578496,"A,B,C",5,1,lar
10,RUB->AMD,logreg,y2022,247,1,59,1.0,0.2388663967611336,0.28,4.186440677966101,3.571428571428571,682.6581265011988,1,381.83689808990005,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,5.591992558076627,"A,B,C",5,10,lar
10,RUB->KGS,logreg,y2022,247,1,51,1.0,0.20647773279352227,0.18,4.8431372549019605,5.555555555555555,672.938956599256,1,398.4863288772611,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,7.3776882497737395,"A,B,C",5,10,lar
10,RUB->KZT,logreg,y2022,247,0,51,,0.20647773279352227,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
10,RUB->TJS,logreg,y2022,247,1,57,1.0,0.23076923076923078,0.18,4.333333333333333,5.555555555555555,682.6130114340723,1,403.2541675354606,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,8.217348350581817,"A,B,C",5,10,lar
10,RUB->UZS,logreg,y2022,247,3,51,0.3333333333333333,0.20647773279352227,0.18,1.61437908496732,1.8518518518518519,-273.03625286811103,3,492.9285949276337,3,1285.3507920236843,2434.6699312440646,2434.6699312440646,1285.3507920236843,0.0196078431372549,1.9607843137254901,51,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,5.203518669457448,"A,B,C",5,10,lar
1,RUB->AMD,logreg,wf_oos,656,1,353,1.0,0.538109756097561,0.6,1.8583569405099152,1.6666666666666667,56.890477129718505,1,-3.622529814967246,1,0.0,0.0,0.0,0.0,0.007246376811594203,0.7246376811594203,138,0.007246376811594203,0.0,0.0,0.9927536231884058,0.0,0.0,0.007246376811594203,0.0,8.381985202055297,"A,B,C",5,1,lar
1,RUB->KGS,logreg,wf_oos,656,0,348,,0.5304878048780488,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
1,RUB->KZT,logreg,wf_oos,656,0,333,,0.5076219512195121,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
1,RUB->TJS,logreg,wf_oos,656,7,361,0.42857142857142855,0.5503048780487805,0.5742857142857143,0.778789077958053,0.7462686567164178,17.951051996272703,6,-42.15113295380916,6,35.80633517040484,181.76560759842087,181.76560759842087,42.967602204485814,0.021739130434782608,2.1739130434782608,138,0.050724637681159424,0.0,0.0,0.9637681159420289,0.0,0.2857142857142857,0.050724637681159424,0.14285714285714285,0.37721566728931355,"A,B,C",5,1,lar
1,RUB->UZS,logreg,wf_oos,656,0,345,,0.5259146341463414,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,1,lar
10,RUB->AMD,logreg,wf_oos,656,1,174,0.0,0.2652439024390244,0.38,0.0,0.0,-240.36710021000496,1,-167.7339961807822,1,604.3965057622125,604.3965057622125,604.3965057622125,604.3965057622125,0.0,0.0,138,0.007246376811594203,0.0,0.0,0.9927536231884058,0.0,0.0,0.007246376811594203,0.0,,"A,B,C",5,10,lar
10,RUB->KGS,logreg,wf_oos,656,0,167,,0.2545731707317073,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
10,RUB->KZT,logreg,wf_oos,656,0,137,,0.20884146341463414,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
10,RUB->TJS,logreg,wf_oos,656,7,180,0.2857142857142857,0.27439024390243905,0.27428571428571424,1.0412698412698411,1.0416666666666667,140.08784954292284,6,18.91224945626435,6,113.1295996013082,270.15632920581953,270.15632920581953,135.75551952156982,0.014492753623188406,1.4492753623188406,138,0.050724637681159424,0.0,0.0,0.9637681159420289,0.0,0.2857142857142857,0.050724637681159424,0.14285714285714285,0.3431882120499579,"A,B,C",5,10,lar
10,RUB->UZS,logreg,wf_oos,656,0,156,,0.23780487804878048,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,10,lar
1,RUB->AMD,logreg,oot,247,16,132,0.5625,0.5344129554655871,0.55,1.0525568181818181,1.0227272727272727,17.02768020002028,16,-17.637765621566494,16,27.35356844553255,126.36853859142593,126.36853859142593,77.71894348344198,0.169811320754717,16.9811320754717,53,0.3018867924528302,0.0,1.0,0.7358490566037735,0.0,0.125,0.3018867924528302,0.125,1.0477689516858224,"A,B,C",5,1,lar
1,RUB->KGS,logreg,oot,247,26,117,0.5384615384615384,0.47368421052631576,0.4715384615384615,1.1367521367521367,1.1419249592169658,30.97936390203466,26,-18.095184541828594,26,23.04485304073123,127.95269999284153,113.96328457875859,84.14406455741297,0.2641509433962264,26.41509433962264,53,0.49056603773584906,0.0,1.0,0.660377358490566,0.05660377358490566,0.38461538461538464,0.49056603773584906,0.3076923076923077,1.3258089055602473,"A,B,C",5,1,lar
1,RUB->KZT,logreg,oot,247,8,142,0.625,0.5748987854251012,0.5675,1.0871478873239437,1.1013215859030836,17.238260011674527,8,-34.83708031365495,8,46.31866166350057,192.0643143323586,192.0643143323586,74.10985866160091,0.09433962264150944,9.433962264150944,53,0.1509433962264151,0.0,0.8000000000000043,0.8867924528301887,0.018867924528301886,0.25,0.1509433962264151,0.25,0.6289992498627053,"A,B,C",5,1,lar
1,RUB->TJS,logreg,oot,247,27,125,0.6666666666666666,0.5060728744939271,0.522962962962963,1.3173333333333332,1.2747875354107647,20.624167206894953,26,-14.89324734322083,27,26.28018245334865,375.2192912694685,248.8423274218876,132.19237036120023,0.339622641509434,33.9622641509434,53,0.5094339622641509,0.0,1.0,0.6037735849056604,0.018867924528301886,0.25925925925925924,0.5094339622641509,0.2962962962962963,0.7310313355897147,"A,B,C",5,1,lar
1,RUB->UZS,logreg,oot,247,20,136,0.6,0.5506072874493927,0.551,1.089705882352941,1.0889292196007259,30.37777379023632,19,-22.01921838744458,19,24.883990915815588,122.99481962497083,122.99481962497083,82.04943692477107,0.22641509433962262,22.641509433962263,53,0.37735849056603776,0.0,1.0,0.7735849056603774,0.05660377358490566,0.5,0.37735849056603776,0.45,1.7755692080350802,"A,B,C",5,1,lar
10,RUB->AMD,logreg,oot,238,16,56,0.3125,0.23529411764705882,0.25,1.328125,1.25,37.434782780011666,13,-10.667045976604506,14,224.2880596205621,655.5771542194067,655.5771542194067,475.93534253530123,0.09803921568627452,9.803921568627452,51,0.3137254901960784,0.0,1.0,0.7254901960784313,0.0,0.125,0.3137254901960784,0.125,0.7605169800516436,"A,B,C",5,10,lar
10,RUB->KGS,logreg,oot,238,22,53,0.22727272727272727,0.22268907563025211,0.23999999999999996,1.020583190394511,0.9469696969696971,72.5980140596955,19,-33.67309879191619,20,148.45774703672743,560.86720347996,560.86720347996,393.9968488102119,0.09803921568627452,9.803921568627452,51,0.43137254901960786,0.0,1.0,0.6666666666666666,0.0392156862745098,0.3181818181818182,0.43137254901960786,0.2727272727272727,0.6703360720971708,"A,B,C",5,10,lar
10,RUB->KZT,logreg,oot,238,7,65,0.42857142857142855,0.27310924369747897,0.28571428571428564,1.5692307692307692,1.5000000000000002,273.70379220637136,7,86.01236839537715,7,77.36454531468523,302.6566974228384,302.6566974228384,108.31036344055933,0.05882352941176471,5.882352941176471,51,0.13725490196078433,0.0,0.0,0.9019607843137255,0.0196078431372549,0.2857142857142857,0.13725490196078433,0.2857142857142857,0.651093315571659,"A,B,C",5,10,lar
10,RUB->TJS,logreg,oot,238,27,54,0.3333333333333333,0.226890756302521,0.2214814814814815,1.4691358024691357,1.5050167224080266,68.99840737095947,19,-23.940305726611403,25,139.18922878788197,710.1687762173548,623.5330754595125,449.983033892289,0.17647058823529413,17.647058823529413,51,0.5294117647058824,0.0,1.0,0.5882352941176471,0.0196078431372549,0.25925925925925924,0.5294117647058824,0.2962962962962963,0.42963397405968373,"A,B,C",5,10,lar
10,RUB->UZS,logreg,oot,238,15,63,0.13333333333333333,0.2647058823529412,0.2973333333333334,0.5037037037037037,0.4484304932735425,-11.629929764224395,14,-108.88911749224245,15,183.5005311384652,524.1784850579334,524.1784850579334,354.76665690881543,0.0392156862745098,3.9215686274509802,51,0.29411764705882354,0.0,1.0,0.803921568627451,0.0392156862745098,0.4,0.29411764705882354,0.4,0.5157008632605837,"A,B,C",5,10,lar
5,RUB->AMD,logreg,y2022,247,1,72,1.0,0.291497975708502,0.36,3.430555555555556,2.7777777777777777,131.11289031224825,1,65.9261955018553,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,2.733927933361055,"A,B,C",5,5,lar
5,RUB->KGS,logreg,y2022,247,1,65,1.0,0.2631578947368421,0.3,3.8000000000000003,3.3333333333333335,116.35373090767675,1,72.96223935703506,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,3.3949809342037844,"A,B,C",5,5,lar
5,RUB->KZT,logreg,y2022,247,0,64,,0.2591093117408907,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,5,lar
5,RUB->TJS,logreg,y2022,247,1,77,1.0,0.3117408906882591,0.34,3.207792207792208,2.941176470588235,124.6435796129819,1,76.79769864338937,1,0.0,0.0,0.0,0.0,0.0196078431372549,1.9607843137254901,51,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0,0.0,0.0196078431372549,0.0,3.6740864176234145,"A,B,C",5,5,lar
5,RUB->UZS,logreg,y2022,247,3,65,0.3333333333333333,0.2631578947368421,0.21999999999999997,1.2666666666666666,1.5151515151515154,-227.68127873273684,3,251.04668897078332,3,477.0674453927588,1133.28811893878,1133.28811893878,477.0674453927588,0.0196078431372549,1.9607843137254901,51,0.058823529411764705,0.0,0.0,0.9411764705882353,0.0,0.0,0.058823529411764705,0.0,28.776085052468133,"A,B,C",5,5,lar
5,RUB->AMD,logreg,wf_oos,656,1,215,0.0,0.3277439024390244,0.38,0.0,0.0,-37.924406440110744,1,-79.7788651227005,1,109.59321874853379,109.59321874853379,109.59321874853379,109.59321874853379,0.0,0.0,138,0.007246376811594203,0.0,0.0,0.9927536231884058,0.0,0.0,0.007246376811594203,0.0,,"A,B,C",5,5,lar
5,RUB->KGS,logreg,wf_oos,656,0,215,,0.3277439024390244,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,5,lar
5,RUB->KZT,logreg,wf_oos,656,0,183,,0.27896341463414637,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,5,lar
5,RUB->TJS,logreg,wf_oos,656,7,230,0.42857142857142855,0.35060975609756095,0.3457142857142857,1.222360248447205,1.2396694214876034,89.85370146142884,6,-14.288886396160995,6,90.20484339423298,270.15632920581953,270.15632920581953,108.24581207307958,0.021739130434782608,2.1739130434782608,138,0.050724637681159424,0.0,0.0,0.9637681159420289,0.0,0.2857142857142857,0.050724637681159424,0.14285714285714285,0.3502267468947909,"A,B,C",5,5,lar
5,RUB->UZS,logreg,wf_oos,656,0,204,,0.31097560975609756,,,,,0,,0,,,,,0.0,0.0,138,0.0,0.0,0.0,1.0,0.0,,0.0,,,"A,B,C",5,5,lar
5,RUB->AMD,logreg,oot,243,16,74,0.3125,0.3045267489711934,0.3125,1.0261824324324325,1.0,37.133918425563955,15,-24.4192362294251,16,96.5312256322913,305.6875098666745,305.6875098666745,221.6050371301832,0.09615384615384615,9.615384615384615,52,0.3076923076923077,0.0,1.0,0.7307692307692307,0.0,0.125,0.3076923076923077,0.125,1.1027310811210345,"A,B,C",5,5,lar
5,RUB->KGS,logreg,oot,243,24,70,0.3333333333333333,0.2880658436213992,0.30416666666666664,1.157142857142857,1.095890410958904,62.57942598557941,21,-39.48343439571806,22,102.21392305976983,510.4106968162836,424.22660615836327,318.32806888312564,0.15384615384615385,15.384615384615385,52,0.46153846153846156,0.0,1.0,0.6538461538461539,0.038461538461538464,0.3333333333333333,0.46153846153846156,0.2916666666666667,0.8144708399027947,"A,B,C",5,5,lar
5,RUB->KZT,logreg,oot,243,7,80,0.5714285714285714,0.3292181069958848,0.3628571428571428,1.7357142857142855,1.5748031496062993,105.55830681191148,7,-14.31292412924834,7,66.66477873050937,302.6566974228384,302.6566974228384,93.33069022271312,0.07692307692307693,7.6923076923076925,52,0.1346153846153846,0.0,0.0,0.9038461538461539,0.019230769230769232,0.2857142857142857,0.1346153846153846,0.2857142857142857,0.6303921312243667,"A,B,C",5,5,lar
5,RUB->TJS,logreg,oot,243,27,73,0.4074074074074074,0.3004115226337449,0.2711111111111111,1.3561643835616437,1.5027322404371586,50.126120965919554,22,-35.999122555405,27,92.53520501582368,434.4332326119771,425.5371715286582,349.01880503802647,0.21153846153846154,21.153846153846153,52,0.5192307692307693,0.0,1.0,0.5961538461538461,0.019230769230769232,0.25925925925925924,0.5192307692307693,0.2962962962962963,0.8191758141443937,"A,B,C",5,5,lar
5,RUB->UZS,logreg,oot,243,17,83,0.35294117647058826,0.34156378600823045,0.3552941176470588,1.0333097094259391,0.9933774834437087,29.174728291698035,14,-84.08729950159763,15,152.5381970115817,492.61432862483633,492.61432862483633,331.28684996866116,0.11538461538461538,11.538461538461538,52,0.3269230769230769,0.0,1.0,0.7884615384615384,0.038461538461538464,0.4117647058823529,0.3269230769230769,0.4117647058823529,0.803096280137019,"A,B,C",5,5,lar
1,RUB->AMD,catboost,y2022,247,0,124,,0.5020242914979757,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->KGS,catboost,y2022,247,0,123,,0.4979757085020243,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->KZT,catboost,y2022,247,0,116,,0.46963562753036436,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->TJS,catboost,y2022,247,5,131,1.0,0.5303643724696356,0.548,1.8854961832061068,1.824817518248175,142.65211564858004,5,-18.325527238791885,5,0.0,0.0,0.0,0.0,0.09803921568627452,9.803921568627452,51,0.09803921568627451,0.0,0.0,0.9019607843137255,0.0,0.0,0.09803921568627451,0.0,123.6413753203575,A,5,1,lar
1,RUB->UZS,catboost,y2022,247,0,119,,0.4817813765182186,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
10,RUB->AMD,catboost,y2022,247,0,59,,0.2388663967611336,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->KGS,catboost,y2022,247,0,51,,0.20647773279352227,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->KZT,catboost,y2022,247,0,51,,0.20647773279352227,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->TJS,catboost,y2022,247,5,57,0.4,0.23076923076923078,0.21200000000000002,1.7333333333333334,1.8867924528301885,473.0579930084288,5,674.512650523242,5,460.74657077883256,796.8806741944667,796.8806741944667,460.74657077883256,0.0392156862745098,3.9215686274509802,51,0.09803921568627451,0.0,0.0,0.9019607843137255,0.0,0.0,0.09803921568627451,0.0,1817.737971885016,A,5,10,lar
10,RUB->UZS,catboost,y2022,247,0,51,,0.20647773279352227,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
1,RUB->AMD,catboost,wf_oos,656,243,353,0.5185185185185185,0.538109756097561,0.5342386831275721,0.9635924876718077,0.9705746418117392,-1.4658302768532188,243,3.64593749046866,243,31.917350279601518,359.90593514702687,213.18387025577502,277.3770032219738,0.9130434782608695,91.30434782608695,138,1.7608695652173914,1.0,4.0,0.2753623188405797,0.2826086956521739,0.6831275720164609,1.7608695652173914,0.6213991769547325,1.1254680140387443,A,5,1,lar
1,RUB->KGS,catboost,wf_oos,656,271,348,0.5018450184501845,0.5304878048780488,0.5350553505535055,0.9460067014463247,0.9379310344827586,-0.9235284079846139,270,2.1853257189467814,270,29.301238450227732,398.54724509127635,204.84145813906707,270.9247911287904,0.9855072463768115,98.55072463768116,138,1.963768115942029,1.5,4.0,0.2246376811594203,0.37681159420289856,0.6863468634686347,1.963768115942029,0.6273062730627307,1.0382536502576722,A,5,1,lar
1,RUB->KZT,catboost,wf_oos,656,260,333,0.47692307692307695,0.5076219512195121,0.5061538461538462,0.9395241395241397,0.9422492401215805,3.3859890396198535,259,3.6190458871090545,259,34.720728200702766,419.7339328024641,218.51818980410732,285.3691656813262,0.8985507246376812,89.85507246376811,138,1.8840579710144927,1.0,4.299999999999997,0.2391304347826087,0.32608695652173914,0.676923076923077,1.8840579710144927,0.6153846153846154,1.3076290698888677,A,5,1,lar
1,RUB->TJS,catboost,wf_oos,656,275,361,0.5127272727272727,0.5503048780487805,0.5543272727272728,0.9317149332661798,0.9249540802938859,-1.4527197350061,274,3.0898601635937424,274,28.9566506072892,394.8988344240822,190.96047040704858,241.49083143604244,1.0217391304347827,102.17391304347827,138,1.9927536231884058,2.0,4.299999999999997,0.17391304347826086,0.30434782608695654,0.6581818181818182,1.9927536231884058,0.5963636363636363,1.194475178635966,A,5,1,lar
1,RUB->UZS,catboost,wf_oos,656,253,345,0.4901185770750988,0.5259146341463414,0.5276679841897234,0.9319356132210576,0.9288389513108614,-4.5262354292944025,253,1.9659910336964244,253,33.617725039131244,418.0450001678526,218.02211438139506,281.2403595288537,0.8985507246376812,89.85507246376811,138,1.8333333333333333,1.0,5.0,0.2753623188405797,0.3115942028985507,0.6996047430830039,1.8333333333333333,0.6324110671936759,1.145810567746931,A,5,1,lar
10,RUB->AMD,catboost,wf_oos,656,243,174,0.25925925925925924,0.2652439024390244,0.26304526748971196,0.9774372073222647,0.985607008760951,16.242870953286168,236,24.581651145848006,242,191.45529432889765,1053.3363774466343,842.6735566952859,964.9344788052958,0.45652173913043476,45.65217391304348,138,1.7608695652173914,1.0,4.0,0.2753623188405797,0.2826086956521739,0.6831275720164609,1.7608695652173914,0.6213991769547325,1.130621324675098,A,5,10,lar
10,RUB->KGS,catboost,wf_oos,656,271,167,0.25092250922509224,0.2545731707317073,0.2555719557195572,0.985659676956051,0.9818076812012705,20.828035817943217,262,18.95595946217477,267,159.2369749351111,1033.0189147102287,778.9882917769917,917.0493234047556,0.49275362318840576,49.27536231884058,138,1.963768115942029,1.5,4.0,0.2246376811594203,0.37681159420289856,0.6863468634686347,1.963768115942029,0.6273062730627307,1.0357803032881392,A,5,10,lar
10,RUB->KZT,catboost,wf_oos,656,260,137,0.19230769230769232,0.20884146341463414,0.21753846153846151,0.9208309938236946,0.8840169731258841,20.19106129204719,248,27.694789050368872,254,186.51194571937768,1082.8438900058513,807.9134961522565,1024.264347781593,0.36231884057971014,36.231884057971016,138,1.8840579710144927,1.0,4.299999999999997,0.2391304347826087,0.32608695652173914,0.676923076923077,1.8840579710144927,0.6153846153846154,1.4346585548057862,A,5,10,lar
10,RUB->TJS,catboost,wf_oos,656,275,180,0.2545454545454545,0.27439024390243905,0.28276363636363633,0.9276767676767675,0.9002057613168725,23.0363011359404,266,24.561371086643586,271,164.09020593476998,1083.5193114327458,802.4600340516629,1001.6719613025665,0.5072463768115942,50.72463768115942,138,1.9927536231884058,2.0,4.299999999999997,0.17391304347826086,0.30434782608695654,0.6581818181818182,1.9927536231884058,0.5963636363636363,1.0660777170880704,A,5,10,lar
10,RUB->UZS,catboost,wf_oos,656,253,156,0.2490118577075099,0.23780487804878048,0.2383399209486166,1.047126786257221,1.044776119402985,19.16079495791198,242,24.07661750194049,247,173.3602826925305,1050.8687759952284,766.0686478462496,930.8152154239484,0.45652173913043476,45.65217391304348,138,1.8333333333333333,1.0,5.0,0.2753623188405797,0.3115942028985507,0.6996047430830039,1.8333333333333333,0.6324110671936759,1.1989882143884332,A,5,10,lar
1,RUB->AMD,catboost,oot,247,0,132,,0.5344129554655871,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->KGS,catboost,oot,247,0,117,,0.47368421052631576,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->KZT,catboost,oot,247,0,142,,0.5748987854251012,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->TJS,catboost,oot,247,0,125,,0.5060728744939271,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
1,RUB->UZS,catboost,oot,247,0,136,,0.5506072874493927,,,,,0,,0,,,,,0.0,0.0,53,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,1,lar
10,RUB->AMD,catboost,oot,238,0,56,,0.23529411764705882,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->KGS,catboost,oot,238,0,53,,0.22268907563025211,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->KZT,catboost,oot,238,0,65,,0.27310924369747897,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->TJS,catboost,oot,238,0,54,,0.226890756302521,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
10,RUB->UZS,catboost,oot,238,0,63,,0.2647058823529412,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
5,RUB->AMD,catboost,y2022,247,0,72,,0.291497975708502,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KGS,catboost,y2022,247,0,65,,0.2631578947368421,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KZT,catboost,y2022,247,0,64,,0.2591093117408907,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->TJS,catboost,y2022,247,5,77,0.6,0.3117408906882591,0.32,1.9246753246753245,1.875,390.0043217377349,5,387.8765167103455,5,301.37043593993917,754.9419590147654,754.9419590147654,301.37043593993917,0.05882352941176471,5.882352941176471,51,0.09803921568627451,0.0,0.0,0.9019607843137255,0.0,0.0,0.09803921568627451,0.0,106.13785634860753,A,5,5,lar
5,RUB->UZS,catboost,y2022,247,0,65,,0.2631578947368421,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->AMD,catboost,wf_oos,656,243,215,0.30864197530864196,0.3277439024390244,0.3240329218106996,0.9417169107091586,0.9525019050038099,9.97265961006692,239,17.550506086723985,243,110.50384101519802,1019.9723906321911,576.064576777387,766.6071398749193,0.5434782608695652,54.34782608695652,138,1.7608695652173914,1.0,4.0,0.2753623188405797,0.2826086956521739,0.6831275720164609,1.7608695652173914,0.6213991769547325,1.3092739777065696,A,5,5,lar
5,RUB->KGS,catboost,wf_oos,656,271,215,0.3210332103321033,0.3277439024390244,0.3274538745387454,0.9795245859435338,0.980392156862745,8.71406604260047,264,12.91999330894731,268,98.88227821808339,836.7309522354427,542.9011752783189,739.3334392926815,0.6304347826086957,63.04347826086956,138,1.963768115942029,1.5,4.0,0.2246376811594203,0.37681159420289856,0.6863468634686347,1.963768115942029,0.6273062730627307,1.136304827023267,A,5,5,lar
5,RUB->KZT,catboost,wf_oos,656,260,183,0.2653846153846154,0.27896341463414637,0.27461538461538465,0.9513240857503151,0.9663865546218486,6.2918144994464,251,14.464342800154151,255,119.9423306475517,1082.8438900058513,570.8775218721049,751.1814539863124,0.5,50.0,138,1.8840579710144927,1.0,4.299999999999997,0.2391304347826087,0.32608695652173914,0.676923076923077,1.8840579710144927,0.6153846153846154,1.6061982114793256,A,5,5,lar
5,RUB->TJS,catboost,wf_oos,656,275,230,0.32727272727272727,0.35060975609756095,0.3538181818181818,0.9334387351778657,0.9249743062692704,7.600264178837033,269,14.502231965774323,273,101.27843363037488,891.342142054632,557.9314983492382,771.4199727181406,0.6521739130434783,65.21739130434783,138,1.9927536231884058,2.0,4.299999999999997,0.17391304347826086,0.30434782608695654,0.6581818181818182,1.9927536231884058,0.5963636363636363,1.266429353497466,A,5,5,lar
5,RUB->UZS,catboost,wf_oos,656,253,204,0.32806324110671936,0.31097560975609756,0.31035573122529647,1.054948461598078,1.0570555272542026,2.5999397052878503,245,14.01384498957434,249,112.06968618392952,799.7051035233516,598.1181856576709,766.7414326034293,0.6014492753623188,60.14492753623188,138,1.8333333333333333,1.0,5.0,0.2753623188405797,0.3115942028985507,0.6996047430830039,1.8333333333333333,0.6324110671936759,0.953303414106178,A,5,5,lar
5,RUB->AMD,catboost,oot,243,0,74,,0.3045267489711934,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KGS,catboost,oot,243,0,70,,0.2880658436213992,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KZT,catboost,oot,243,0,80,,0.3292181069958848,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->TJS,catboost,oot,243,0,73,,0.3004115226337449,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->UZS,catboost,oot,243,0,83,,0.34156378600823045,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
