horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,indicator,label,evaluation_horizon
10,RUB->KGS,signal_better_than_one_year_ago,oot,238,2,53,0.0,0.22268907563025211,0.2,0.0,0.0,-95.85516601787026,2,-166.02342885770673,2,292.6813737936329,535.6729584858399,535.6729584858399,292.6813737936329,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,,signal_better_than_one_year_ago,"Правило: лучше, чем год назад",10
10,RUB->KZT,signal_better_than_one_year_ago,oot,238,5,65,0.0,0.27310924369747897,0.264,0.0,0.0,-182.52685682381542,5,-5.638499211131132,5,417.6863332305412,609.1267577060089,609.1267577060089,417.6863332305412,0.0,0.0,51,0.09803921568627451,0.0,0.0,0.9215686274509803,0.0,0.2,0.09803921568627451,0.0,,signal_better_than_one_year_ago,"Правило: лучше, чем год назад",10
10,RUB->TJS,signal_better_than_one_year_ago,oot,238,6,54,0.5,0.226890756302521,0.20333333333333337,2.2037037037037037,2.4590163934426226,123.48153716509437,6,56.19016435957598,6,112.91987139964192,323.3874311823737,323.3874311823737,135.5038456795703,0.05882352941176471,5.882352941176471,51,0.11764705882352941,0.0,1.0,0.8823529411764706,0.0,0.0,0.11764705882352941,0.0,0.8574156994897296,signal_better_than_one_year_ago,"Правило: лучше, чем год назад",10
10,RUB->UZS,signal_better_than_one_year_ago,oot,238,2,63,0.0,0.2647058823529412,0.25,0.0,0.0,-165.98184482653932,2,-37.563193050810796,2,358.6373293879652,477.2660618542002,477.2660618542002,358.6373293879652,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,0.0,signal_better_than_one_year_ago,"Правило: лучше, чем год назад",10
1,RUB->AMD,signal_better_range_held,oot,247,12,132,0.3333333333333333,0.5344129554655871,0.535,0.6237373737373737,0.6230529595015576,-10.490707992069732,12,6.204399471404314,12,40.55208936036429,117.58683869362852,117.58683869362852,79.76206397504805,0.07547169811320754,7.547169811320755,53,0.22641509433962265,0.0,1.0,0.7924528301886793,0.0,0.08333333333333333,0.22641509433962265,0.0,1.3439445004912451,signal_better_range_held,Правило: диапазон удержался,1
1,RUB->KGS,signal_better_range_held,oot,247,12,117,0.3333333333333333,0.47368421052631576,0.46166666666666667,0.7037037037037037,0.7220216606498194,-29.280286033683733,12,4.271657888670343,12,49.082851464066586,127.21880345677894,127.21880345677894,84.2933613393675,0.07547169811320754,7.547169811320755,53,0.22641509433962265,0.0,1.0,0.7924528301886793,0.0,0.08333333333333333,0.22641509433962265,0.0,1.2900711995974719,signal_better_range_held,Правило: диапазон удержался,1
1,RUB->KZT,signal_better_range_held,oot,247,9,142,0.5555555555555556,0.5748987854251012,0.5888888888888889,0.9663536776212833,0.9433962264150944,22.266820063212812,9,18.804202206185916,9,30.675659917672615,108.24669761255512,108.24669761255512,55.21618785181071,0.09433962264150944,9.433962264150944,53,0.16981132075471697,0.0,1.0,0.8301886792452831,0.0,0.0,0.16981132075471697,0.0,1.776669024969388,signal_better_range_held,Правило: диапазон удержался,1
1,RUB->TJS,signal_better_range_held,oot,247,13,125,0.5384615384615384,0.5060728744939271,0.5276923076923077,1.0639999999999998,1.0204081632653061,12.208210723465983,13,13.12384221253451,13,33.29364627161866,128.59198285602335,128.59198285602335,77.21423860206444,0.1320754716981132,13.20754716981132,53,0.24528301886792453,0.0,1.0,0.7924528301886793,0.0,0.15384615384615385,0.24528301886792453,0.0,2.2666627637854684,signal_better_range_held,Правило: диапазон удержался,1
1,RUB->UZS,signal_better_range_held,oot,247,11,136,0.45454545454545453,0.5506072874493927,0.5818181818181818,0.8255347593582888,0.78125,4.634254624320644,11,16.57971832659578,11,26.428540296664742,171.72814681682746,171.72814681682746,57.951831777638844,0.09433962264150944,9.433962264150944,53,0.20754716981132076,0.0,1.0,0.7924528301886793,0.0,0.0,0.20754716981132076,0.0,1.3086216290447075,signal_better_range_held,Правило: диапазон удержался,1
5,RUB->AMD,signal_better_range_held,oot,243,12,74,0.16666666666666666,0.3045267489711934,0.32333333333333336,0.5472972972972973,0.5154639175257731,8.928019428299883,12,73.85734922523821,12,127.65647236199754,323.82932817861973,323.82932817861973,260.15371575906073,0.038461538461538464,3.8461538461538463,52,0.23076923076923078,0.0,1.0,0.7884615384615384,0.0,0.08333333333333333,0.23076923076923078,0.0,1.3673748709991276,signal_better_range_held,Правило: диапазон удержался,5
5,RUB->KGS,signal_better_range_held,oot,243,12,70,0.16666666666666666,0.2880658436213992,0.25,0.5785714285714285,0.6666666666666666,-6.106466843286792,12,67.14119260546668,12,141.92409765617552,358.16211991074766,358.16211991074766,282.6204844708244,0.038461538461538464,3.8461538461538463,52,0.23076923076923078,0.0,1.0,0.7884615384615384,0.0,0.08333333333333333,0.23076923076923078,0.0,1.3827159065829255,signal_better_range_held,Правило: диапазон удержался,5
5,RUB->KZT,signal_better_range_held,oot,243,9,80,0.3333333333333333,0.3292181069958848,0.3377777777777778,1.0125,0.9868421052631579,54.08867586059974,9,103.59914276324112,9,102.47679058094292,515.6908914341907,515.6908914341907,178.67318844362103,0.05769230769230769,5.769230769230769,52,0.17307692307692307,0.0,1.0,0.8269230769230769,0.0,0.0,0.17307692307692307,0.0,0.9265042697322777,signal_better_range_held,Правило: диапазон удержался,5
5,RUB->TJS,signal_better_range_held,oot,243,13,73,0.38461538461538464,0.3004115226337449,0.2892307692307693,1.280295047418335,1.329787234042553,-8.874581638676535,13,63.0104203408998,13,124.85430178466382,304.6021314848746,304.6021314848746,256.09943785220145,0.09615384615384615,9.615384615384615,52,0.25,0.0,1.0,0.7884615384615384,0.0,0.15384615384615385,0.25,0.0,4.036879007085488,signal_better_range_held,Правило: диапазон удержался,5
5,RUB->UZS,signal_better_range_held,oot,243,11,83,0.18181818181818182,0.34156378600823045,0.34545454545454546,0.5323110624315444,0.5263157894736842,14.38228028447932,11,92.8852847982747,11,122.93582386760845,283.3333333333332,283.3333333333332,219.4250910097573,0.038461538461538464,3.8461538461538463,52,0.21153846153846154,0.0,1.0,0.7884615384615384,0.0,0.0,0.21153846153846154,0.0,1.8644114725400047,signal_better_range_held,Правило: диапазон удержался,5
10,RUB->AMD,signal_better_range_held,oot,238,12,56,0.08333333333333333,0.23529411764705882,0.22666666666666666,0.35416666666666663,0.3676470588235294,3.1906422302033186,12,106.69201610288337,12,186.6243882879653,527.1672042368491,527.1672042368491,366.5774352779545,0.0196078431372549,1.9607843137254901,51,0.23529411764705882,0.0,1.0,0.7843137254901961,0.0,0.08333333333333333,0.23529411764705882,0.0,1.5725644279705882,signal_better_range_held,Правило: диапазон удержался,10
10,RUB->KGS,signal_better_range_held,oot,238,12,53,0.16666666666666666,0.22268907563025211,0.21833333333333332,0.7484276729559748,0.7633587786259541,-23.111860056915692,12,89.40947536319335,12,218.08736491906453,597.4200177609168,597.4200177609168,410.82215351007,0.0392156862745098,3.9215686274509802,51,0.23529411764705882,0.0,1.0,0.7843137254901961,0.0,0.08333333333333333,0.23529411764705882,0.0,3.177525549025387,signal_better_range_held,Правило: диапазон удержался,10
10,RUB->KZT,signal_better_range_held,oot,238,9,65,0.3333333333333333,0.27310924369747897,0.26444444444444437,1.2205128205128206,1.2605042016806725,57.85255321899318,9,134.7213902468061,9,137.39149242534154,646.8449053808256,646.8449053808256,240.7005178995227,0.05882352941176471,5.882352941176471,51,0.17647058823529413,0.0,1.0,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,1.3505881945969933,signal_better_range_held,Правило: диапазон удержался,10
10,RUB->TJS,signal_better_range_held,oot,238,13,54,0.23076923076923078,0.226890756302521,0.2107692307692308,1.0170940170940173,1.094890510948905,-20.38143712725865,13,91.12632054188177,13,181.57981752639114,496.35432093318997,496.35432093318997,331.99980115085026,0.05882352941176471,5.882352941176471,51,0.2549019607843137,0.0,1.0,0.7843137254901961,0.0,0.15384615384615385,0.2549019607843137,0.0,5.533338782679404,signal_better_range_held,Правило: диапазон удержался,10
10,RUB->UZS,signal_better_range_held,oot,238,11,63,0.18181818181818182,0.2647058823529412,0.26363636363636367,0.6868686868686869,0.689655172413793,7.653251124365025,11,115.71056778680058,11,206.39701509755125,477.2660618542002,477.2660618542002,376.2009372419381,0.0392156862745098,3.9215686274509802,51,0.21568627450980393,0.0,1.0,0.7843137254901961,0.0,0.0,0.21568627450980393,0.0,1.2467038918747988,signal_better_range_held,Правило: диапазон удержался,10
1,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,247,22,132,0.36363636363636365,0.5344129554655871,0.5381818181818181,0.6804407713498623,0.6756756756756758,-23.040729166810955,22,39.24315410789111,22,43.01950279737131,152.98085415171636,150.58072823344702,126.33384016874727,0.1509433962264151,15.09433962264151,53,0.41509433962264153,0.0,1.0,0.6415094339622641,0.0,0.13636363636363635,0.41509433962264153,0.0,0.8562544096345858,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,1
1,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,247,23,117,0.30434782608695654,0.47368421052631576,0.47652173913043483,0.6425120772946861,0.6386861313868613,-29.975296949251767,23,35.04988165712238,23,47.84016003408373,157.4528783548357,152.86429830567272,135.19662240165252,0.1320754716981132,13.20754716981132,53,0.4339622641509434,0.0,1.0,0.5849056603773585,0.0,0.043478260869565216,0.4339622641509434,0.0,0.8026469556027286,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,1
1,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,247,22,142,0.5454545454545454,0.5748987854251012,0.5881818181818183,0.9487836107554417,0.927357032457496,-0.03362346795613873,22,63.548560465086304,22,42.62538048543606,208.26710053049257,201.23767922525792,147.74382288160436,0.22641509433962262,22.641509433962263,53,0.41509433962264153,0.0,1.0,0.6226415094339622,0.0,0.09090909090909091,0.41509433962264153,0.0,1.210120254002466,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,1
1,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,247,24,125,0.375,0.5060728744939271,0.5216666666666666,0.741,0.7188498402555912,-22.758442007340815,24,37.55303812002527,24,42.29567925159818,202.9608287567175,180.57887971236306,139.13916597706822,0.169811320754717,16.9811320754717,53,0.4528301886792453,0.0,1.0,0.5660377358490566,0.0,0.041666666666666664,0.4528301886792453,0.0,1.0361336133725418,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,1
1,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,247,17,136,0.29411764705882354,0.5506072874493927,0.5247058823529414,0.5341695501730104,0.5605381165919281,-64.64655103291908,17,32.14838512039885,17,83.7777076403004,232.20853131442843,232.20853131442843,183.46686209938804,0.09433962264150944,9.433962264150944,53,0.32075471698113206,0.0,1.0,0.6981132075471698,0.0,0.058823529411764705,0.32075471698113206,0.0,0.4186720037295259,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,1
5,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,243,22,74,0.22727272727272727,0.3045267489711934,0.3336363636363636,0.7463144963144963,0.6811989100817439,-4.354948349780172,21,53.843150173360385,21,105.54408766227094,245.2643583519065,242.69010250634437,229.39678840160659,0.09615384615384615,9.615384615384615,52,0.4230769230769231,0.0,1.0,0.6346153846153846,0.0,0.13636363636363635,0.4230769230769231,0.0,1.5663977898135812,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,5
5,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,243,23,70,0.2608695652173913,0.2880658436213992,0.2939130434782609,0.9055900621118012,0.8875739644970413,6.236526692435414,22,55.96541617009484,22,109.7489928169111,349.99595210233105,300.6645774494454,253.95385476829088,0.11538461538461538,11.538461538461538,52,0.4423076923076923,0.0,1.0,0.5769230769230769,0.0,0.043478260869565216,0.4423076923076923,0.0,1.3011284889702996,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,5
5,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,243,22,80,0.45454545454545453,0.3292181069958848,0.32818181818181813,1.3806818181818181,1.3850415512465375,34.14200011094967,21,76.8056661564519,21,125.76174992776106,515.6908914341907,473.6241252999407,376.07580593775003,0.1923076923076923,19.23076923076923,52,0.4230769230769231,0.0,1.0,0.6153846153846154,0.0,0.09090909090909091,0.4230769230769231,0.0,1.903713108354981,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,5
5,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,243,24,73,0.3333333333333333,0.3004115226337449,0.2966666666666667,1.1095890410958902,1.1235955056179774,5.223349157073197,23,56.116895876602584,23,108.96272298736666,364.0582021316252,322.28540073927616,275.12927234962257,0.15384615384615385,15.384615384615385,52,0.46153846153846156,0.0,1.0,0.5576923076923077,0.0,0.041666666666666664,0.46153846153846156,0.0,2.0712488400301856,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,5
5,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,243,17,83,0.17647058823529413,0.34156378600823045,0.36,0.5166548547129696,0.4901960784313726,-3.788995732451322,16,59.753766233316895,16,129.0608502374718,385.07397410706636,385.07397410706636,261.57201068593895,0.05769230769230769,5.769230769230769,52,0.3269230769230769,0.0,1.0,0.6923076923076923,0.0,0.058823529411764705,0.3269230769230769,0.0,0.7265071769596909,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,5
10,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,238,21,56,0.19047619047619047,0.23529411764705882,0.21904761904761905,0.8095238095238095,0.8695652173913043,4.658591269894133,20,58.97565123347065,21,180.89891296595547,500.5768091541163,441.3803081762935,387.1910052560264,0.0784313725490196,7.8431372549019605,51,0.4117647058823529,0.0,1.0,0.6470588235294118,0.0,0.14285714285714285,0.4117647058823529,0.0,1.6203475070561724,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,10
10,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,238,22,53,0.22727272727272727,0.22268907563025211,0.22454545454545458,1.020583190394511,1.012145748987854,21.44497716007776,21,67.64387947282323,22,189.8334662260314,544.6989658959378,484.0745997803564,418.0699929883822,0.09803921568627452,9.803921568627452,51,0.43137254901960786,0.0,1.0,0.5882352941176471,0.0,0.045454545454545456,0.43137254901960786,0.0,1.485352765210525,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,10
10,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,238,21,65,0.42857142857142855,0.27310924369747897,0.26190476190476186,1.5692307692307692,1.6363636363636365,67.6643300520482,20,100.72315907826501,21,147.805402804496,646.8449053808256,627.9858315434172,447.52897006696867,0.17647058823529413,17.647058823529413,51,0.4117647058823529,0.0,1.0,0.6274509803921569,0.0,0.09523809523809523,0.4117647058823529,0.0,1.9830006475891049,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,10
10,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,238,23,54,0.2608695652173913,0.226890756302521,0.23478260869565215,1.1497584541062802,1.1111111111111112,17.722181165511063,22,66.15226793508457,23,184.48771309123103,454.4326322632331,409.2454171974291,368.1948282547629,0.11764705882352942,11.764705882352942,51,0.45098039215686275,0.0,1.0,0.5686274509803921,0.0,0.043478260869565216,0.45098039215686275,0.0,2.7676621464189664,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,10
10,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,238,16,63,0.125,0.2647058823529412,0.28125,0.4722222222222222,0.4444444444444444,-11.074955854932998,15,58.29385623515589,16,237.62602324691488,502.7748990285419,502.7748990285419,447.4324753393595,0.0392156862745098,3.9215686274509802,51,0.3137254901960784,0.0,1.0,0.7058823529411765,0.0,0.0625,0.3137254901960784,0.0,1.0698342869763446,signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,10
1,RUB->AMD,signal_better_than_30_day_average,oot,247,10,132,0.4,0.5344129554655871,0.5539999999999999,0.7484848484848484,0.7220216606498197,-27.940295727541752,10,16.9042749404994,10,41.73464398652515,204.31519881013438,204.31519881013438,78.39422708158094,0.07547169811320754,7.547169811320755,53,0.18867924528301888,0.0,1.0,0.8301886792452831,0.0,0.1,0.18867924528301888,0.0,0.8074448584181938,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,1
1,RUB->KGS,signal_better_than_30_day_average,oot,247,8,117,0.375,0.47368421052631576,0.48,0.7916666666666667,0.78125,-35.34404585605944,8,13.057185960787393,8,47.1261134223791,216.0669724618347,216.0669724618347,75.40178147580656,0.056603773584905655,5.660377358490566,53,0.1509433962264151,0.0,1.0,0.8490566037735849,0.0,0.0,0.1509433962264151,0.0,0.6948898848801283,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,1
1,RUB->KZT,signal_better_than_30_day_average,oot,247,12,142,0.5,0.5748987854251012,0.56,0.869718309859155,0.8928571428571428,7.097935834467401,12,53.041041135037375,12,37.007519395331016,208.26710053049257,208.26710053049257,86.40097108016099,0.11320754716981131,11.320754716981131,53,0.22641509433962265,0.0,1.0,0.8113207547169812,0.0,0.16666666666666666,0.22641509433962265,0.0,1.3366809477199972,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,1
1,RUB->TJS,signal_better_than_30_day_average,oot,247,10,125,0.3,0.5060728744939271,0.494,0.5928,0.6072874493927125,-69.5073388776871,10,4.969037882288752,10,81.28018696848693,326.10131587017753,326.10131587017753,145.45616790022999,0.056603773584905655,5.660377358490566,53,0.18867924528301888,0.0,1.0,0.8113207547169812,0.0,0.0,0.18867924528301888,0.0,0.49455226187069373,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,1
1,RUB->UZS,signal_better_than_30_day_average,oot,247,10,136,0.2,0.5506072874493927,0.57,0.3632352941176471,0.3508771929824562,-22.109504660689613,10,30.139817115185984,10,35.33789356744133,93.00955282753209,93.00955282753209,61.08135224697131,0.03773584905660377,3.7735849056603774,53,0.18867924528301888,0.0,1.0,0.8113207547169812,0.0,0.0,0.18867924528301888,0.0,0.9791770887844317,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,1
5,RUB->AMD,signal_better_than_30_day_average,oot,243,10,74,0.3,0.3045267489711934,0.332,0.9851351351351351,0.9036144578313252,-59.071681844071634,10,10.852209448626855,10,147.94527250450898,293.52481733434075,293.52481733434075,257.92837791181137,0.05769230769230769,5.769230769230769,52,0.19230769230769232,0.0,1.0,0.8269230769230769,0.0,0.1,0.19230769230769232,0.0,1.4503243915898405,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,5
5,RUB->KGS,signal_better_than_30_day_average,oot,243,8,70,0.25,0.2880658436213992,0.31,0.8678571428571428,0.8064516129032259,-51.45470414772189,8,21.189552464669223,8,131.87777281483625,317.16584711667383,317.16584711667383,206.65182213324852,0.038461538461538464,3.8461538461538463,52,0.15384615384615385,0.0,1.0,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0,1.0600886426298415,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,5
5,RUB->KZT,signal_better_than_30_day_average,oot,243,12,80,0.25,0.3292181069958848,0.32833333333333337,0.759375,0.7614213197969543,2.438316019107527,12,63.256828170759896,12,146.54196949927777,431.55735916569074,431.55735916569074,300.59494401500467,0.05769230769230769,5.769230769230769,52,0.23076923076923078,0.0,1.0,0.8076923076923077,0.0,0.16666666666666666,0.23076923076923078,0.0,2.5309541483932443,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,5
5,RUB->TJS,signal_better_than_30_day_average,oot,243,10,73,0.2,0.3004115226337449,0.298,0.6657534246575343,0.6711409395973155,-69.63499738413081,10,13.21961321467224,10,158.9190629405446,326.10131587017753,326.10131587017753,255.0592772543809,0.038461538461538464,3.8461538461538463,52,0.19230769230769232,0.0,1.0,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0,2.470731742683651,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,5
5,RUB->UZS,signal_better_than_30_day_average,oot,243,10,83,0.2,0.34156378600823045,0.344,0.5855421686746989,0.5813953488372093,-55.91925940953968,10,13.557630919174056,10,167.00554376191957,469.4046932743112,469.4046932743112,312.4760419685524,0.038461538461538464,3.8461538461538463,52,0.19230769230769232,0.0,1.0,0.8076923076923077,0.0,0.0,0.19230769230769232,0.0,1.4814318494724783,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,5
10,RUB->AMD,signal_better_than_30_day_average,oot,238,10,56,0.3,0.23529411764705882,0.23800000000000004,1.275,1.260504201680672,-56.129727853906914,10,5.185540399400447,10,233.10237368207362,638.1654919762681,638.1654919762681,428.24258026694076,0.05882352941176471,5.882352941176471,51,0.19607843137254902,0.0,1.0,0.8235294117647058,0.0,0.1,0.19607843137254902,0.0,1.255835943104129,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,10
10,RUB->KGS,signal_better_than_30_day_average,oot,238,8,53,0.125,0.22268907563025211,0.2125,0.5613207547169811,0.5882352941176471,-69.05041926473885,8,6.671520054726265,8,245.81188746751803,716.2600718805656,716.2600718805656,376.6636025353183,0.0196078431372549,1.9607843137254901,51,0.1568627450980392,0.0,1.0,0.8431372549019608,0.0,0.0,0.1568627450980392,0.0,0.48638617977179677,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,10
10,RUB->KZT,signal_better_than_30_day_average,oot,238,12,65,0.16666666666666666,0.27310924369747897,0.2733333333333333,0.6102564102564103,0.6097560975609756,-1.5653715436553266,12,48.83003329187536,12,243.9444294035984,788.4689574436953,788.4689574436953,526.5986252551271,0.0392156862745098,3.9215686274509802,51,0.23529411764705882,0.0,1.0,0.803921568627451,0.0,0.16666666666666666,0.23529411764705882,0.0,0.7063257854157521,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,10
10,RUB->TJS,signal_better_than_30_day_average,oot,238,10,54,0.1,0.226890756302521,0.214,0.44074074074074077,0.4672897196261683,-107.94977149674367,10,-13.299333442728265,10,304.12124678240946,614.8436170682058,614.8436170682058,433.1845595018176,0.0196078431372549,1.9607843137254901,51,0.19607843137254902,0.0,1.0,0.803921568627451,0.0,0.0,0.19607843137254902,0.0,1.036104825145833,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,10
10,RUB->UZS,signal_better_than_30_day_average,oot,238,10,63,0.1,0.2647058823529412,0.28400000000000003,0.37777777777777777,0.352112676056338,-82.85954593721024,10,-10.038163327210748,10,327.5038921486531,713.3632876996443,713.3632876996443,528.648165138557,0.0196078431372549,1.9607843137254901,51,0.19607843137254902,0.0,1.0,0.803921568627451,0.0,0.0,0.19607843137254902,0.0,0.9991034385362163,signal_better_than_30_day_average,Правило: лучше 30-дневного среднего,10
1,RUB->AMD,signal_most_recent_changes_favourable,oot,247,10,132,0.5,0.5344129554655871,0.5539999999999999,0.9356060606060606,0.9025270758122744,7.2776040025845905,10,25.963556035618844,10,28.776958266566673,76.04472773904858,76.04472773904858,57.55391653313336,0.09433962264150944,9.433962264150944,53,0.18867924528301888,0.0,1.0,0.8301886792452831,0.0,0.1,0.18867924528301888,0.0,2.757992344959251,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,1
1,RUB->KGS,signal_most_recent_changes_favourable,oot,247,14,117,0.5,0.47368421052631576,0.4857142857142857,1.0555555555555556,1.0294117647058825,22.064689517599817,14,37.131920405928945,14,21.939845360959197,75.87914179133071,75.87914179133071,58.437988241911945,0.1320754716981132,13.20754716981132,53,0.2641509433962264,0.0,1.0,0.7547169811320755,0.0,0.07142857142857142,0.2641509433962264,0.0,3.0327768331120573,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,1
1,RUB->KZT,signal_most_recent_changes_favourable,oot,247,15,142,0.6666666666666666,0.5748987854251012,0.5840000000000001,1.1596244131455398,1.141552511415525,57.28939908728996,15,44.83759974713301,15,17.402178291498892,72.77319238680579,72.77319238680579,52.20653487449666,0.18867924528301888,18.867924528301888,53,0.2830188679245283,0.0,1.0,0.7547169811320755,0.0,0.13333333333333333,0.2830188679245283,0.0,2.309417625840393,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,1
1,RUB->TJS,signal_most_recent_changes_favourable,oot,247,13,125,0.46153846153846156,0.5060728744939271,0.54,0.912,0.8547008547008547,7.218241240524511,13,31.431267974422113,13,17.512603813488138,76.49044136682991,76.49044136682991,42.50276767615091,0.11320754716981131,11.320754716981131,53,0.24528301886792453,0.0,1.0,0.7735849056603774,0.0,0.07692307692307693,0.24528301886792453,0.0,2.29929957492326,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,1
1,RUB->UZS,signal_most_recent_changes_favourable,oot,247,9,136,0.2222222222222222,0.5506072874493927,0.5822222222222223,0.4035947712418301,0.381679389312977,-21.28339581893969,9,4.458133458041309,9,56.38669031026265,206.83061374007661,206.83061374007661,97.70177876433594,0.03773584905660377,3.7735849056603774,53,0.16981132075471697,0.0,1.0,0.8301886792452831,0.0,0.0,0.16981132075471697,0.0,0.6552118919997275,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,1
5,RUB->AMD,signal_most_recent_changes_favourable,oot,243,10,74,0.1,0.3045267489711934,0.332,0.3283783783783784,0.30120481927710846,-23.811335638295073,10,69.04528814213961,10,135.37598364349714,297.9279012537472,297.9279012537472,224.18499132314815,0.019230769230769232,1.9230769230769231,52,0.19230769230769232,0.0,1.0,0.8269230769230769,0.0,0.1,0.19230769230769232,0.0,0.9602306796859618,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,5
5,RUB->KGS,signal_most_recent_changes_favourable,oot,243,14,70,0.21428571428571427,0.2880658436213992,0.2928571428571428,0.7438775510204081,0.7317073170731708,-1.1299821703106707,14,70.28094155409336,14,100.94236685624386,320.7109433368727,320.7109433368727,238.29167170259203,0.05769230769230769,5.769230769230769,52,0.2692307692307692,0.0,1.0,0.75,0.0,0.07142857142857142,0.2692307692307692,0.0,1.6827157064680545,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,5
5,RUB->KZT,signal_most_recent_changes_favourable,oot,243,15,80,0.4666666666666667,0.3292181069958848,0.31066666666666665,1.4175,1.5021459227467813,87.51570343956935,15,111.22212583061764,15,60.59182202329542,438.33946999948915,438.33946999948915,165.05294329934063,0.1346153846153846,13.461538461538462,52,0.28846153846153844,0.0,1.0,0.75,0.0,0.13333333333333333,0.28846153846153844,0.0,1.2418580032366078,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,5
5,RUB->TJS,signal_most_recent_changes_favourable,oot,243,13,73,0.38461538461538464,0.3004115226337449,0.28923076923076924,1.280295047418335,1.3297872340425532,2.147474555105331,13,67.50483877877544,13,114.93577688526342,318.3638219360918,318.3638219360918,256.41362157300847,0.09615384615384615,9.615384615384615,52,0.25,0.0,1.0,0.7692307692307693,0.0,0.07692307692307693,0.25,0.0,2.4458890150064216,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,5
5,RUB->UZS,signal_most_recent_changes_favourable,oot,243,9,83,0.2222222222222222,0.34156378600823045,0.33555555555555555,0.6506024096385542,0.662251655629139,-51.91409672114216,9,48.37937862332862,9,149.3941160248265,359.6748369932534,359.6748369932534,235.754679462453,0.038461538461538464,3.8461538461538463,52,0.17307692307692307,0.0,1.0,0.8269230769230769,0.0,0.0,0.17307692307692307,0.0,2.258439889113274,signal_most_recent_changes_favourable,Правило: недавние изменения хорошие,5
