method_id,method_label,method_type,feature_groups,training_horizon,horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,lar_variant,lar_eligible_count,lar_signal_count,lar_excluded_signal_count,lar_baseline_draws,lar_baseline_kind,lar_signal_hit_rate,lar_random_hit_rate,lar_lift,lar_signal_value_bps,lar_random_value_bps,lar_signal_tail_regret_bps,lar_random_tail_regret_bps,lar_delta_utility_bps,lar_rho,lar_scale_bps,lar_regret_confidence,lar_mean_gap_days,lar_lift_at_risk,fold_kind,train_end,validation_start,validation_end,test_start,test_end,threshold
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->UZS,signal_larger_than_usual_latest_improvement,wf_2025,161,15,26,0.06666666666666667,0.16149068322981366,0.18133333333333332,0.4128205128205128,0.36764705882352944,-101.31786269635579,15,11.016696550917674,15,240.85858753276176,634.3586073629082,634.3586073629082,506.2247485354874,0.029411764705882356,2.9411764705882355,34,0.4411764705882353,0.0,1.0,0.6176470588235294,0.0,0.13333333333333333,0.4411764705882353,0.0,1.1389999668416688,fixed,156,15,0,20,weekly_count_matched,0.06666666666666667,0.06999999999999999,0.9523809523809524,-101.31786269635579,-124.18154074270413,634.3586073629082,657.028367482032,68.20319828459593,2.0,381.1494686708401,0.95,,1.1389999668416688,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->AMD,signal_larger_than_usual_latest_improvement,wf_2025,161,15,23,0.13333333333333333,0.14285714285714285,0.16933333333333334,0.9333333333333333,0.7874015748031495,-98.0562152948249,15,11.99810610336079,15,259.751195013408,975.2009049239318,975.2009049239318,586.8017706623849,0.05882352941176471,5.882352941176471,34,0.4411764705882353,0.0,1.0,0.6176470588235294,0.0,0.13333333333333333,0.4411764705882353,0.0,0.8149680299837062,fixed,151,15,0,20,weekly_count_matched,0.13333333333333333,0.10000000000000002,1.333333333333333,-98.05621529482514,-111.07717885797278,975.2009049239318,874.8726795225309,-187.6354872396542,2.0,381.1494686708401,0.95,,0.8149680299837062,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->KGS,signal_larger_than_usual_latest_improvement,wf_2025,161,16,20,0.125,0.12422360248447205,0.11125,1.00625,1.1235955056179776,-117.3492923364055,16,2.87661748025268,16,276.844672536939,1058.496946449301,1058.496946449301,618.1200893093376,0.05882352941176471,5.882352941176471,34,0.47058823529411764,0.0,1.0,0.6176470588235294,0.0,0.1875,0.47058823529411764,0.0,0.6069641338101829,fixed,151,16,0,20,weekly_count_matched,0.125,0.0625,2.0,-117.3492923364056,-130.75646209061796,1058.496946449301,824.5458055309921,-454.49511208240557,2.0,381.1494686708401,0.95,,0.6069641338101829,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->KZT,signal_larger_than_usual_latest_improvement,wf_2025,161,23,16,0.13043478260869565,0.09937888198757763,0.11130434782608695,1.3125,1.171875,-56.231843789721786,23,57.41129440354165,23,238.33555932622818,893.9559291336762,802.789055880052,679.1783056156042,0.08823529411764706,8.823529411764707,34,0.6764705882352942,0.5,2.0,0.5,0.0,0.2608695652173913,0.6764705882352942,0.0,3.3692284281111293,fixed,151,22,1,20,weekly_count_matched,0.13636363636363635,0.06363636363636363,2.142857142857143,-68.62083968904031,-126.79035912427818,802.789055880052,859.9476940465489,172.48679576823162,2.0,381.1494686708401,0.95,,3.3692284281111293,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->TJS,signal_larger_than_usual_latest_improvement,wf_2025,161,14,38,0.14285714285714285,0.2360248447204969,0.25285714285714284,0.6052631578947368,0.5649717514124294,-91.59994375961195,14,5.738682174472045,14,290.36033711219164,1052.5990145892306,1052.5990145892306,604.9586886884929,0.05882352941176471,5.882352941176471,34,0.4117647058823529,0.0,1.0,0.6470588235294118,0.0,0.14285714285714285,0.4117647058823529,0.0,0.4871847837881424,fixed,151,13,1,20,weekly_count_matched,0.15384615384615385,0.13846153846153847,1.1111111111111112,-104.57109422013787,-136.72579933623018,1052.5990145892306,879.398070453776,-314.2471831548169,2.0,381.1494686708401,0.95,,0.4871847837881424,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->UZS,signal_larger_than_usual_latest_improvement,wf_2025,161,15,16,0.06666666666666667,0.09937888198757763,0.09466666666666669,0.6708333333333334,0.7042253521126759,-110.97902014620621,15,12.287606369106049,15,303.78779653962323,997.172293539621,997.172293539621,636.5496501227383,0.029411764705882356,2.9411764705882355,34,0.4411764705882353,0.0,1.0,0.6176470588235294,0.0,0.13333333333333333,0.4411764705882353,0.0,0.6377717111991386,fixed,151,15,0,20,weekly_count_matched,0.06666666666666667,0.05,1.3333333333333333,-110.97902014620595,-124.67277788967442,997.172293539621,849.7847520407473,-281.0813252542789,2.0,381.1494686708401,0.95,,0.6377717111991386,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->AMD,signal_larger_than_usual_latest_improvement,wf_2025,161,15,15,0.06666666666666667,0.09316770186335403,0.09600000000000002,0.7155555555555556,0.6944444444444443,-104.81276561728728,15,31.48646685582346,15,363.29195997140243,1063.9623013056232,1063.9623013056232,788.9830803676357,0.029411764705882356,2.9411764705882355,34,0.4411764705882353,0.0,1.0,0.6176470588235294,0.0,0.13333333333333333,0.4411764705882353,0.0,0.9919013376422949,fixed,141,15,0,20,weekly_count_matched,0.06666666666666667,0.08666666666666667,0.7692307692307692,-104.81276561728733,-117.33364137279948,1063.9623013056232,1106.1521793117918,96.90063176784926,2.0,381.1494686708401,0.95,,0.9919013376422949,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->KGS,signal_larger_than_usual_latest_improvement,wf_2025,161,16,16,0.0625,0.09937888198757763,0.10125,0.62890625,0.6172839506172839,-137.7067609174222,16,25.888763760373713,16,405.07196202629086,1149.2077061643213,1149.2077061643213,846.8888973736051,0.029411764705882356,2.9411764705882355,34,0.47058823529411764,0.0,1.0,0.6176470588235294,0.0,0.1875,0.47058823529411764,0.0,1.5222773198898356,fixed,141,16,0,20,weekly_count_matched,0.0625,0.05,1.25,-137.70676091742212,-154.5037929356108,1149.2077061643213,1178.3645903688662,75.11080042727846,2.0,381.1494686708401,0.95,,1.5222773198898356,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->KZT,signal_larger_than_usual_latest_improvement,wf_2025,161,23,8,0.043478260869565216,0.049689440993788817,0.042608695652173914,0.875,1.0204081632653061,-98.00313900449665,23,68.70390533300987,23,370.07969138033616,893.9559291336762,827.6793000065041,744.9929345629478,0.029411764705882356,2.9411764705882355,34,0.6764705882352942,0.5,2.0,0.5,0.0,0.2608695652173913,0.6764705882352942,0.0,0.0,fixed,141,21,2,20,weekly_count_matched,0.0,0.02142857142857143,0.0,-127.20387198635743,-187.225422351695,827.6793000065041,1024.6440124535027,453.95097525933465,2.0,381.1494686708401,0.95,,0.0,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->TJS,signal_larger_than_usual_latest_improvement,wf_2025,161,14,29,0.14285714285714285,0.18012422360248448,0.1785714285714285,0.793103448275862,0.8000000000000003,-50.248506794013,14,30.796642389906975,14,393.69350407552434,1148.5496817120033,1148.5496817120033,829.2933609189053,0.05882352941176471,5.882352941176471,34,0.4117647058823529,0.0,1.0,0.6470588235294118,0.0,0.14285714285714285,0.4117647058823529,0.0,1.4115439905109057,fixed,141,13,1,20,weekly_count_matched,0.15384615384615385,0.14615384615384616,1.0526315789473684,-75.42025920459608,-107.39709243627408,1148.5496817120033,1188.4741464145302,111.8257626367317,2.0,381.1494686708401,0.95,,1.4115439905109057,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->UZS,signal_larger_than_usual_latest_improvement,wf_2025,161,15,12,0.0,0.07453416149068323,0.06666666666666668,0.0,0.0,-121.13469639863861,15,36.750695908277734,15,422.0017504980394,1089.6338416745732,1089.6338416745732,841.710954509319,0.0,0.0,34,0.4411764705882353,0.0,1.0,0.6176470588235294,0.0,0.13333333333333333,0.4411764705882353,0.0,0.0,fixed,141,15,0,20,weekly_count_matched,0.0,0.03666666666666667,0.0,-121.13469639863897,-135.6193393323279,1089.6338416745732,1175.7269316450245,186.6708228745915,2.0,381.1494686708401,0.95,,0.0,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,1,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,247,22,132,0.36363636363636365,0.5344129554655871,0.5245454545454545,0.6804407713498623,0.6932409012131716,-23.040729166810955,22,39.2431541078898,22,43.01950279737131,152.98085415171636,150.58072823344702,126.33384016874727,0.1509433962264151,15.09433962264151,53,0.41509433962264153,0.0,1.0,0.6415094339622641,0.0,0.13636363636363635,0.41509433962264153,0.0,0.8157096684086785,fixed,246,22,0,20,weekly_count_matched,0.36363636363636365,0.4499999999999999,0.8080808080808083,-23.040729166810955,-11.216933669789992,150.58072823344702,158.28334805907846,3.5814441542419253,2.0,381.1494686708401,0.95,,0.8157096684086785,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,1,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,247,23,117,0.30434782608695654,0.47368421052631576,0.4756521739130435,0.6425120772946861,0.6398537477148081,-29.975296949251767,23,35.04988165712073,23,47.84016003408373,157.4528783548357,152.86429830567272,135.19662240165252,0.1320754716981132,13.20754716981132,53,0.4339622641509434,0.0,1.0,0.5849056603773585,0.0,0.043478260869565216,0.4339622641509434,0.0,0.6965538869340343,fixed,246,23,0,20,weekly_count_matched,0.30434782608695654,0.43695652173913047,0.6965174129353234,-29.975296949251767,-4.3547083943792275,152.86429830567272,165.68457200428682,0.019958842355663364,2.0,381.1494686708401,0.95,,0.6965538869340343,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,1,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,247,22,142,0.5454545454545454,0.5748987854251012,0.6045454545454545,0.9487836107554417,0.9022556390977444,-0.03362346795613873,22,63.54856046508641,22,42.62538048543606,208.26710053049257,201.23767922525792,147.74382288160436,0.22641509433962262,22.641509433962263,53,0.41509433962264153,0.0,1.0,0.6226415094339622,0.0,0.09090909090909091,0.41509433962264153,0.0,1.2133834555207683,fixed,246,22,0,20,weekly_count_matched,0.5454545454545454,0.565909090909091,0.9638554216867468,-0.03362346795613873,-7.286568019568341,201.23767922525792,241.48659432594187,87.75077475298009,2.0,381.1494686708401,0.95,,1.2133834555207683,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,1,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,247,24,125,0.375,0.5060728744939271,0.5108333333333334,0.741,0.734094616639478,-22.758442007340815,24,37.553038120025825,24,42.29567925159818,202.9608287567175,180.57887971236306,139.13916597706822,0.169811320754717,16.9811320754717,53,0.4528301886792453,0.0,1.0,0.5660377358490566,0.0,0.041666666666666664,0.4528301886792453,0.0,0.9517598165101333,fixed,246,24,0,20,weekly_count_matched,0.375,0.4395833333333333,0.8530805687203792,-22.758442007340815,-10.211090348878606,180.57887971236306,207.71262068881902,41.7201302944497,2.0,381.1494686708401,0.95,,0.9517598165101333,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,1,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,247,17,136,0.29411764705882354,0.5506072874493927,0.5694117647058824,0.5341695501730104,0.5165289256198347,-64.64655103291908,17,32.14838512039885,17,83.7777076403004,232.20853131442843,232.20853131442843,183.46686209938804,0.09433962264150944,9.433962264150944,53,0.32075471698113206,0.0,1.0,0.6981132075471698,0.0,0.058823529411764705,0.32075471698113206,0.0,0.38049325045712284,fixed,246,17,0,20,weekly_count_matched,0.29411764705882354,0.5411764705882354,0.5434782608695652,-64.64655103291908,-1.3239128246222607,232.20853131442843,195.92590432608858,-135.8878921849765,2.0,381.1494686708401,0.95,,0.38049325045712284,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,3,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,245,22,92,0.22727272727272727,0.37551020408163266,0.3527272727272727,0.6052371541501976,0.6443298969072165,-16.109649978347623,22,52.10427045656602,22,79.79503071617626,245.2643583519065,230.27723888349615,195.59978535703814,0.09615384615384615,9.615384615384615,52,0.4230769230769231,0.0,1.0,0.6346153846153846,0.0,0.13636363636363635,0.4230769230769231,0.0,1.1082573557960145,fixed,242,22,0,20,weekly_count_matched,0.22727272727272727,0.23409090909090913,0.9708737864077668,-16.109649978347903,-16.000812645771575,230.27723888349615,255.5537727716579,50.444230443747145,2.0,381.1494686708401,0.95,,1.1082573557960145,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,3,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,245,23,87,0.2608695652173913,0.3551020408163265,0.3643478260869565,0.7346326836581709,0.7159904534606206,-9.327184814651641,23,52.33967398804253,23,74.74920482527234,220.29838429733272,203.26063451036046,182.24348814191814,0.11538461538461538,11.538461538461538,52,0.4423076923076923,0.0,1.0,0.5769230769230769,0.0,0.043478260869565216,0.4423076923076923,0.0,1.3796990866944463,fixed,242,23,0,20,weekly_count_matched,0.2608695652173913,0.26956521739130435,0.967741935483871,-9.327184814651464,-14.66316471810716,203.26063451036046,268.18097367329455,135.17665822932386,2.0,381.1494686708401,0.95,,1.3796990866944463,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,3,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,245,22,94,0.45454545454545453,0.3836734693877551,0.3781818181818182,1.1847195357833655,1.2019230769230769,21.255157437557553,22,81.19495515093146,22,83.69708253963982,321.3888662924691,297.6518025249686,259.27327325056956,0.1923076923076923,19.23076923076923,52,0.4230769230769231,0.0,1.0,0.6153846153846154,0.0,0.09090909090909091,0.4230769230769231,0.0,3.224254526460778,fixed,242,22,0,20,weekly_count_matched,0.45454545454545453,0.35,1.2987012987012987,21.255157437557525,-19.922157684376167,297.6518025249686,450.3598030764974,346.5933162249913,2.0,381.1494686708401,0.95,,3.224254526460778,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,3,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,245,24,91,0.3333333333333333,0.37142857142857144,0.37333333333333335,0.8974358974358974,0.8928571428571428,-6.821749369236713,24,54.52968034542251,24,78.41017046149922,364.0582021316252,296.1194220565089,222.40473833660388,0.15384615384615385,15.384615384615385,52,0.46153846153846156,0.0,1.0,0.5576923076923077,0.0,0.041666666666666664,0.46153846153846156,0.0,1.660651210029789,fixed,242,24,0,20,weekly_count_matched,0.3333333333333333,0.225,1.4814814814814814,-6.82174936923668,-25.351146218927568,296.1194220565089,308.61211364085347,43.51478001838005,2.0,381.1494686708401,0.95,,1.660651210029789,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,3,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,245,17,96,0.17647058823529413,0.39183673469387753,0.3647058823529412,0.4503676470588236,0.48387096774193544,-29.42126663585888,17,54.17207697392225,17,104.35685762004333,245.4351111776787,245.4351111776787,205.06983877815486,0.05769230769230769,5.769230769230769,52,0.3269230769230769,0.0,1.0,0.6923076923076923,0.0,0.058823529411764705,0.3269230769230769,0.0,0.7187474844637883,fixed,242,17,0,20,weekly_count_matched,0.17647058823529413,0.3147058823529412,0.5607476635514018,-29.421266635859094,-8.201776612593227,245.4351111776787,303.3529539575949,94.6161955365665,2.0,381.1494686708401,0.95,,0.7187474844637883,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,243,22,74,0.22727272727272727,0.3045267489711934,0.2836363636363636,0.7463144963144963,0.8012820512820514,-4.354948349780172,22,56.979688826850285,22,102.99851891807599,245.2643583519065,242.69010250634437,229.39678840160659,0.09615384615384615,9.615384615384615,52,0.4230769230769231,0.0,1.0,0.6346153846153846,0.0,0.13636363636363635,0.4230769230769231,0.0,1.611129496280924,fixed,238,21,1,20,weekly_count_matched,0.23809523809523808,0.18333333333333332,1.2987012987012987,-9.852845246239948,-16.582747103161758,242.69010250634437,280.4074841533653,82.1646651509637,2.0,381.1494686708401,0.95,,1.611129496280924,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,243,23,70,0.2608695652173913,0.2880658436213992,0.2782608695652174,0.9055900621118012,0.9375,6.236526692435414,23,58.75201006495334,23,107.25664465660655,349.99595210233105,300.6645774494454,253.95385476829088,0.11538461538461538,11.538461538461538,52,0.4423076923076923,0.0,1.0,0.5769230769230769,0.0,0.043478260869565216,0.4423076923076923,0.0,1.382848391811947,fixed,238,22,1,20,weekly_count_matched,0.2727272727272727,0.22954545454545455,1.188118811881188,2.0165295985965486,-4.7300154536614265,300.6645774494454,326.2156323932273,57.84865493982173,2.0,381.1494686708401,0.95,,1.382848391811947,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,243,22,80,0.45454545454545453,0.3292181069958848,0.3154545454545455,1.3806818181818181,1.4409221902017288,34.14200011094967,22,80.22675732960738,22,120.04530674922647,515.6908914341907,473.6241252999407,376.07580593775003,0.1923076923076923,19.23076923076923,52,0.4230769230769231,0.0,1.0,0.6153846153846154,0.0,0.09090909090909091,0.4230769230769231,0.0,2.2451385707776113,fixed,238,21,1,20,weekly_count_matched,0.42857142857142855,0.3071428571428571,1.3953488372093024,26.713282851952084,-6.929974065508017,473.6241252999407,547.4441850115262,181.28337634063107,2.0,381.1494686708401,0.95,,2.2451385707776113,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,243,24,73,0.3333333333333333,0.3004115226337449,0.2975,1.1095890410958902,1.1204481792717087,5.223349157073197,24,58.6826678126356,24,106.23647371335522,364.0582021316252,322.28540073927616,275.12927234962257,0.15384615384615385,15.384615384615385,52,0.46153846153846156,0.0,1.0,0.5576923076923077,0.0,0.041666666666666664,0.46153846153846156,0.0,2.112372807561718,fixed,238,23,1,20,weekly_count_matched,0.34782608695652173,0.21739130434782608,1.6,1.005194592972174,-10.728682379773332,322.28540073927616,369.3616937399373,105.88646297406784,2.0,381.1494686708401,0.95,,2.112372807561718,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,5,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,243,17,83,0.17647058823529413,0.34156378600823045,0.34588235294117653,0.5166548547129696,0.510204081632653,-3.788995732451322,17,60.63439796810403,17,127.16797358719914,385.07397410706636,385.07397410706636,261.57201068593895,0.05769230769230769,5.769230769230769,52,0.3269230769230769,0.0,1.0,0.6923076923076923,0.0,0.058823529411764705,0.3269230769230769,0.0,0.7288162328443798,fixed,238,16,1,20,weekly_count_matched,0.1875,0.225,0.8333333333333333,-9.094931574588767,-3.9102848576455544,385.07397410706636,362.1269765188438,-51.07864189338839,2.0,381.1494686708401,0.95,,0.7288162328443798,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,238,21,56,0.19047619047619047,0.23529411764705882,0.2571428571428571,0.8095238095238095,0.7407407407407408,4.658591269894133,21,48.311061137719996,21,180.89891296595547,500.5768091541163,441.3803081762935,387.1910052560264,0.0784313725490196,7.8431372549019605,51,0.4117647058823529,0.0,1.0,0.6470588235294118,0.0,0.14285714285714285,0.4117647058823529,0.0,1.462619529745414,fixed,228,21,0,20,weekly_count_matched,0.19047619047619047,0.16190476190476188,1.1764705882352942,4.65859126989382,-0.9299968132891026,441.3803081762935,480.07605803773447,82.98008780606484,2.0,381.1494686708401,0.95,,1.462619529745414,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,238,22,53,0.22727272727272727,0.22268907563025211,0.23272727272727273,1.020583190394511,0.9765625,21.44497716007776,22,56.376396343522146,22,189.8334662260314,544.6989658959378,484.0745997803564,418.0699929883822,0.09803921568627452,9.803921568627452,51,0.43137254901960786,0.0,1.0,0.5882352941176471,0.0,0.045454545454545456,0.43137254901960786,0.0,1.3077789777854365,fixed,228,22,0,20,weekly_count_matched,0.22727272727272727,0.22499999999999995,1.0101010101010104,21.44497716007752,8.173765886289019,484.0745997803564,526.6606223631445,98.44325643936477,2.0,381.1494686708401,0.95,,1.3077789777854365,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->KZT,signal_larger_than_usual_latest_improvement,oot,238,21,65,0.42857142857142855,0.27310924369747897,0.27619047619047615,1.5692307692307692,1.5517241379310347,67.6643300520482,21,86.38461966467685,21,147.805402804496,646.8449053808256,627.9858315434172,447.52897006696867,0.17647058823529413,17.647058823529413,51,0.4117647058823529,0.0,1.0,0.6274509803921569,0.0,0.09523809523809523,0.4117647058823529,0.0,1.2525583423048836,fixed,228,21,0,20,weekly_count_matched,0.42857142857142855,0.2976190476190476,1.44,67.66433005204888,39.50814001709766,627.9858315434172,587.3311407581498,-53.1531915355837,2.0,381.1494686708401,0.95,,1.2525583423048836,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->TJS,signal_larger_than_usual_latest_improvement,oot,238,23,54,0.2608695652173913,0.226890756302521,0.22347826086956524,1.1497584541062802,1.1673151750972761,17.722181165511063,23,57.98478476127935,23,184.48771309123103,454.4326322632331,409.2454171974291,368.1948282547629,0.11764705882352942,11.764705882352942,51,0.45098039215686275,0.0,1.0,0.5686274509803921,0.0,0.043478260869565216,0.45098039215686275,0.0,2.3709336378582613,fixed,228,23,0,20,weekly_count_matched,0.2608695652173913,0.2,1.3043478260869563,17.72218116551182,0.4587542719403375,409.2454171974291,514.4974777237301,227.7675479461734,2.0,381.1494686708401,0.95,,2.3709336378582613,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,10,RUB->UZS,signal_larger_than_usual_latest_improvement,oot,238,16,63,0.125,0.2647058823529412,0.245,0.4722222222222222,0.5102040816326531,-11.074955854932998,16,47.63164108728041,16,237.62602324691488,502.7748990285419,502.7748990285419,447.4324753393595,0.0392156862745098,3.9215686274509802,51,0.3137254901960784,0.0,1.0,0.7058823529411765,0.0,0.0625,0.3137254901960784,0.0,1.2965776732793013,fixed,228,16,0,20,weekly_count_matched,0.125,0.16875,0.7407407407407407,-11.074955854933265,-24.51366427182429,502.7748990285419,602.7455370263754,213.37998441255797,2.0,381.1494686708401,0.95,,1.2965776732793013,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->AMD,signal_larger_than_usual_latest_improvement,oot,228,21,42,0.19047619047619047,0.18421052631578946,0.18285714285714286,1.034013605442177,1.0416666666666665,51.70456383906077,21,64.13342682038096,21,245.7584539882258,799.1876717238067,684.9657669354569,558.3947000566861,0.0816326530612245,8.16326530612245,49,0.42857142857142855,0.0,1.0,0.6326530612244898,0.0,0.14285714285714285,0.42857142857142855,0.0,1.505005724124334,fixed,208,20,1,20,weekly_count_matched,0.2,0.11750000000000001,1.702127659574468,29.31007101354809,5.028355895465133,799.1876717238067,763.5904315634307,-46.91276520266911,2.0,381.1494686708401,0.95,,1.505005724124334,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
signal_larger_than_usual_latest_improvement,Правило: крупное последнее улучшение,rule,,5,20,RUB->KGS,signal_larger_than_usual_latest_improvement,oot,228,22,38,0.13636363636363635,0.16666666666666666,0.15363636363636363,0.8181818181818181,0.8875739644970414,50.28205164088831,22,72.43056291149756,22,245.4777617636759,882.7919043700216,737.5609371299629,577.943672383828,0.061224489795918366,6.122448979591836,49,0.4489795918367347,0.0,1.0,0.5714285714285714,0.0,0.045454545454545456,0.4489795918367347,0.0,1.130323697128956,fixed,208,20,2,20,weekly_count_matched,0.1,0.09500000000000001,1.0526315789473684,5.677468180617464,-22.175849729353132,882.7919043700216,882.436216121798,27.141941413523394,2.0,381.1494686708401,0.95,,1.130323697128956,oot,2024-09-01,2024-09-01,2025-09-01,2025-09-01,2026-09-03,
