experiment,currency,fold,training_horizon,evaluation_horizon,hit_rate,base_hit_rate,eligible_days,target_positives,positive_target_per_week,all_signals,outcome_signals,excluded_outcome_signals,moment_signals,excluded_moment_signals,empty_week_share,over_two_week_share,weeks,period_start,period_end,small_sample,worst_five_mean_bps,random_hit_rate_lar,random_forward_bps_lar,random_cvar_lar,forward_bps_lar
catboost_ab,KGS,wf_2022,5.0,3,0.30303030303030304,0.340080971659919,247,84,1.6470588235294117,33,33,0,33,0,0.6862745098039216,0.0784313725490196,51,2022-01-11,2022-12-31,True,803.3312234601126,0.34060606060606063,-48.016207610483555,903.9646069483002,-26.897145598918915
catboost_ab,KGS,wf_2023,5.0,3,0.4019607843137255,0.4493927125506073,247,111,2.176470588235294,102,102,0,102,0,0.39215686274509803,0.43137254901960786,51,2023-01-10,2023-12-30,False,,0.38147058823529406,4.34727688936333,388.99681664826306,16.454816915879743
catboost_ab,KGS,wf_2024,5.0,3,0.3090909090909091,0.41935483870967744,248,104,2.0392156862745097,55,55,0,55,0,0.6078431372549019,0.17647058823529413,51,2024-01-10,2024-12-29,True,418.52892451171056,0.28718181818181815,-23.048489796550275,545.8471394694762,-16.105964564272917
catboost_ab,KGS,wf_2025,5.0,3,,0.22981366459627328,161,37,1.088235294117647,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,
catboost_ab,KZT,oot,5.0,3,0.3,0.3836734693877551,245,94,1.7735849056603774,30,30,0,30,0,0.7358490566037735,0.07547169811320754,53,2025-09-02,2026-09-02,True,210.65826971648872,0.3496666666666667,31.14082284360636,348.9530669510552,38.412319868714924
catboost_ab,KZT,wf_2022,5.0,3,0.2894736842105263,0.30364372469635625,247,75,1.4705882352941178,38,38,0,38,0,0.6470588235294118,0.09803921568627451,51,2022-01-11,2022-12-31,True,751.3822014300869,0.258421052631579,-35.33054237657534,877.1671432559322,-2.9627929347946362
catboost_ab,KZT,wf_2023,5.0,3,0.35294117647058826,0.4048582995951417,247,100,1.9607843137254901,102,102,0,102,0,0.37254901960784315,0.4117647058823529,51,2023-01-10,2023-12-30,False,,0.3164705882352941,-0.7876327017360322,483.061694975115,12.156769974800435
catboost_ab,KZT,wf_2024,5.0,3,0.28205128205128205,0.3346774193548387,248,83,1.6274509803921569,39,39,0,39,0,0.7254901960784313,0.11764705882352941,51,2024-01-10,2024-12-29,True,380.58436625497507,0.25653846153846155,-11.520106094446383,520.4213932945466,-14.730520927984143
catboost_ab,KZT,wf_2025,5.0,3,,0.2422360248447205,161,39,1.1470588235294117,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,
catboost_ab,TJS,oot,5.0,3,0.6538461538461539,0.37142857142857144,245,91,1.7169811320754718,27,26,1,26,1,0.7358490566037735,0.07547169811320754,53,2025-09-02,2026-09-02,True,272.6682744481064,0.6873076923076923,92.81543964058729,405.07732195089585,81.74249589087724
catboost_ab,TJS,wf_2022,5.0,3,0.23076923076923078,0.3522267206477733,247,87,1.7058823529411764,39,39,0,39,0,0.6470588235294118,0.11764705882352941,51,2022-01-11,2022-12-31,True,1200.2411287590899,0.19282051282051285,-77.03978374019398,1569.9763257535021,-68.88335011042238
catboost_ab,TJS,wf_2023,5.0,3,0.36046511627906974,0.44534412955465585,247,110,2.156862745098039,86,86,0,86,0,0.47058823529411764,0.3333333333333333,51,2023-01-10,2023-12-30,True,363.02706171410114,0.32918604651162797,-7.934017839893304,413.50254444243365,4.64211250619898
catboost_ab,TJS,wf_2024,5.0,3,0.32432432432432434,0.40725806451612906,248,101,1.9803921568627452,37,37,0,37,0,0.7254901960784313,0.1568627450980392,51,2024-01-10,2024-12-29,True,494.93877081604643,0.3422972972972974,-14.858699533550453,642.033490687449,-29.68895213268584
catboost_ab,TJS,wf_2025,5.0,3,,0.3416149068322981,161,55,1.6176470588235294,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,
catboost_ab,UZS,oot,5.0,3,0.43478260869565216,0.39183673469387753,245,96,1.8113207547169812,24,23,1,23,1,0.7547169811320755,0.07547169811320754,53,2025-09-02,2026-09-02,True,291.5988801857905,0.4650000000000001,42.90069331905583,435.5450188003373,34.382442741798876
catboost_ab,UZS,wf_2022,5.0,3,0.2894736842105263,0.31983805668016196,247,79,1.5490196078431373,38,38,0,38,0,0.6470588235294118,0.09803921568627451,51,2022-01-11,2022-12-31,True,1109.8918320579735,0.26052631578947366,-113.93037180390758,1238.2646044781088,-112.10437643065227
catboost_ab,UZS,wf_2023,5.0,3,0.38461538461538464,0.44534412955465585,247,110,2.156862745098039,104,104,0,104,0,0.45098039215686275,0.43137254901960786,51,2023-01-10,2023-12-30,False,,0.3698557692307692,0.9071696141867313,409.46275818000527,12.365188640969205
catboost_ab,UZS,wf_2024,5.0,3,0.2631578947368421,0.3911290322580645,248,97,1.9019607843137254,38,38,0,38,0,0.6862745098039216,0.11764705882352941,51,2024-01-10,2024-12-29,True,635.632283986916,0.2703947368421053,-36.58495929680418,651.501980556341,-58.02688106775938
catboost_ab,UZS,wf_2025,5.0,3,,0.2484472049689441,161,40,1.1764705882352942,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,
catboost_abc,AMD,oot,5.0,3,0.45,0.37551020408163266,245,92,1.7358490566037736,20,20,0,20,0,0.8113207547169812,0.05660377358490566,53,2025-09-02,2026-09-02,True,145.58046645742317,0.47275,21.503540822951937,231.56658108700083,21.63630536026534
catboost_abc,AMD,wf_2022,5.0,3,0.3333333333333333,0.3441295546558704,247,85,1.6666666666666667,6,6,0,6,0,0.9215686274509803,0.0,51,2022-01-11,2022-12-31,True,164.24145866221363,0.21583333333333335,-41.48059400179728,400.07177081351506,-21.68051657262193
catboost_abc,AMD,wf_2023,5.0,3,0.3,0.4534412955465587,247,112,2.196078431372549,20,20,0,20,0,0.8235294117647058,0.0784313725490196,51,2023-01-10,2023-12-30,True,249.92828380200254,0.26299999999999996,-10.602703426399405,363.0778447599853,-1.5618620204715383
catboost_abc,AMD,wf_2024,5.0,3,,0.40725806451612906,248,101,1.9803921568627452,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,
catboost_abc,AMD,wf_2025,5.0,3,0.0,0.2608695652173913,161,42,1.2352941176470589,1,1,0,1,0,0.9705882352941176,0.0,34,2025-01-10,2025-08-30,True,37.58537795246042,0.435,-0.24380787265056483,24.358472927083323,-23.220745978346223
catboost_abc,KGS,oot,5.0,3,0.4583333333333333,0.3551020408163265,245,87,1.6415094339622642,24,24,0,24,0,0.7547169811320755,0.07547169811320754,53,2025-09-02,2026-09-02,True,145.91524100211694,0.499375,51.96535570882361,349.3968226762486,77.6104698946993
catboost_abc,KGS,wf_2022,5.0,3,0.3076923076923077,0.340080971659919,247,84,1.6470588235294117,13,13,0,13,0,0.8823529411764706,0.058823529411764705,51,2022-01-11,2022-12-31,True,312.96964637359576,0.3096153846153846,-79.16577766679985,943.950560723462,-41.25343412372917
catboost_abc,KGS,wf_2023,5.0,3,0.4827586206896552,0.4493927125506073,247,111,2.176470588235294,29,29,0,29,0,0.7254901960784313,0.0784313725490196,51,2023-01-10,2023-12-30,True,233.07480855503027,0.40103448275862064,14.698418994331632,327.53060847441213,25.700990606531274
catboost_abc,KGS,wf_2024,5.0,3,1.0,0.41935483870967744,248,104,2.0392156862745097,1,1,0,1,0,0.9803921568627451,0.0,51,2024-01-10,2024-12-29,True,0.0,0.44,113.3658662256555,47.75012468416179,306.11650711574123
catboost_abc,KGS,wf_2025,5.0,3,0.25,0.22981366459627328,161,37,1.088235294117647,4,4,0,4,0,0.9705882352941176,0.029411764705882353,34,2025-01-10,2025-08-30,True,24.166875197197403,0.395,-3.8812410684373106,44.472055095580025,-8.366625662824255
catboost_abc,KZT,oot,5.0,3,0.15789473684210525,0.3836734693877551,245,94,1.7735849056603774,19,19,0,19,0,0.8113207547169812,0.03773584905660377,53,2025-09-02,2026-09-02,True,194.16812222478976,0.3078947368421052,21.586769297365937,285.3947638770472,-8.29235937320287
catboost_abc,KZT,wf_2022,5.0,3,0.375,0.30364372469635625,247,75,1.4705882352941178,8,8,0,8,0,0.9019607843137255,0.0196078431372549,51,2022-01-11,2022-12-31,True,336.64023046046015,0.25,-128.88624684726653,809.4344725941686,-61.527642074683385
catboost_abc,KZT,wf_2023,5.0,3,0.5833333333333334,0.4048582995951417,247,100,1.9607843137254901,12,12,0,12,0,0.9019607843137255,0.0392156862745098,51,2023-01-10,2023-12-30,True,102.3372385855863,0.5495833333333333,54.73406098565241,181.8734845612307,53.179566962895954
catboost_abc,KZT,wf_2024,5.0,3,,0.3346774193548387,248,83,1.6274509803921569,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,
catboost_abc,KZT,wf_2025,5.0,3,,0.2422360248447205,161,39,1.1470588235294117,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,
catboost_abc,TJS,oot,5.0,3,0.5121951219512195,0.37142857142857144,245,91,1.7169811320754718,42,41,1,41,1,0.6037735849056604,0.11320754716981132,53,2025-09-02,2026-09-02,True,274.11327450963483,0.49207317073170737,37.325951428984126,335.6622577968262,42.654764399696354
catboost_abc,TJS,wf_2022,5.0,3,0.18181818181818182,0.3522267206477733,247,87,1.7058823529411764,11,11,0,11,0,0.8627450980392157,0.0196078431372549,51,2022-01-11,2022-12-31,True,944.4590188642326,0.13136363636363635,-228.76967297960815,1513.5487212184514,-219.70379603687806
catboost_abc,TJS,wf_2023,5.0,3,0.38461538461538464,0.44534412955465585,247,110,2.156862745098039,13,13,0,13,0,0.8627450980392157,0.0392156862745098,51,2023-01-10,2023-12-30,True,196.0634176923053,0.28884615384615386,9.727795217278707,331.5336403261135,-3.529822804008066
catboost_abc,TJS,wf_2024,5.0,3,,0.40725806451612906,248,101,1.9803921568627452,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,
catboost_abc,TJS,wf_2025,5.0,3,0.3333333333333333,0.3416149068322981,161,55,1.6176470588235294,6,6,0,6,0,0.9117647058823529,0.0,34,2025-01-10,2025-08-30,True,40.55940541652747,0.41833333333333333,46.302744378071694,98.48204509632734,44.78268521794208
catboost_abc,UZS,oot,5.0,3,0.5217391304347826,0.39183673469387753,245,96,1.8113207547169812,24,23,1,23,1,0.7924528301886793,0.07547169811320754,53,2025-09-02,2026-09-02,True,312.3372516631502,0.523695652173913,52.027542681149995,435.5450188003373,39.19157454475821
catboost_abc,UZS,wf_2022,5.0,3,0.2727272727272727,0.31983805668016196,247,79,1.5490196078431373,11,11,0,11,0,0.8823529411764706,0.0392156862745098,51,2022-01-11,2022-12-31,True,618.6204625603912,0.23954545454545453,-220.80147660088073,1254.7790511884866,-160.5848469276934
catboost_abc,UZS,wf_2023,5.0,3,0.3333333333333333,0.44534412955465585,247,110,2.156862745098039,24,24,0,24,0,0.7843137254901961,0.0784313725490196,51,2023-01-10,2023-12-30,True,221.0101421884292,0.283125,0.147051087553241,294.10172741946104,9.132885357220161
catboost_abc,UZS,wf_2024,5.0,3,1.0,0.3911290322580645,248,97,1.9019607843137254,1,1,0,1,0,0.9803921568627451,0.0,51,2024-01-10,2024-12-29,True,0.0,0.49,135.08260979950376,40.25621205551523,282.1231576091443
catboost_abc,UZS,wf_2025,5.0,3,0.0,0.2484472049689441,161,40,1.1764705882352942,2,2,0,2,0,0.9705882352941176,0.0,34,2025-01-10,2025-08-30,True,131.23940347836037,0.21,-40.11704754207649,124.10700631007549,-71.67927964642107
catboost_abcd,AMD,oot,5.0,3,0.4117647058823529,0.37551020408163266,245,92,1.7358490566037736,17,17,0,17,0,0.7735849056603774,0.018867924528301886,53,2025-09-02,2026-09-02,True,150.9015694257707,0.4761764705882353,37.980238823201496,247.72375522263684,36.43926914993679
catboost_abcd,AMD,wf_2022,5.0,3,0.25,0.3441295546558704,247,85,1.6666666666666667,4,4,0,4,0,0.9411764705882353,0.0,51,2022-01-11,2022-12-31,True,192.52877875172715,0.10125,-106.05569747814607,476.08302165877535,-122.9771304836433
catboost_abcd,AMD,wf_2023,5.0,3,0.3333333333333333,0.4534412955465587,247,112,2.196078431372549,69,69,0,69,0,0.6078431372549019,0.2549019607843137,51,2023-01-10,2023-12-30,True,374.3825066182138,0.3121014492753623,4.152501255238192,362.3516814043333,5.7873586001511
catboost_abcd,AMD,wf_2024,5.0,3,0.7,0.40725806451612906,248,101,1.9803921568627452,10,10,0,10,0,0.9019607843137255,0.0392156862745098,51,2024-01-10,2024-12-29,True,18.78426920508725,0.557,47.74828815022978,67.36757538896453,54.51593080644534
catboost_abcd,AMD,wf_2025,5.0,3,0.3076923076923077,0.2608695652173913,161,42,1.2352941176470589,13,13,0,13,0,0.7941176470588235,0.029411764705882353,34,2025-01-10,2025-08-30,True,140.7639422235656,0.2880769230769231,-2.4566185137439387,326.73064696213964,2.3650843036403764
catboost_abcd,KGS,oot,5.0,3,0.5,0.3551020408163265,245,87,1.6415094339622642,20,20,0,20,0,0.7547169811320755,0.03773584905660377,53,2025-09-02,2026-09-02,True,132.83044421046822,0.5005,54.48384396215319,433.2870631023041,89.9905825306217
catboost_abcd,KGS,wf_2022,5.0,3,0.0,0.340080971659919,247,84,1.6470588235294117,1,1,0,1,0,0.9803921568627451,0.0,51,2022-01-11,2022-12-31,True,379.06342772675794,0.165,-52.344942193711915,1015.5078506868234,545.7197055089647
catboost_abcd,KGS,wf_2023,5.0,3,0.373134328358209,0.4493927125506073,247,111,2.176470588235294,67,67,0,67,0,0.5490196078431373,0.29411764705882354,51,2023-01-10,2023-12-30,True,283.6480633687537,0.34917910447761186,14.263243275888158,304.00155187240637,18.234308247936625
catboost_abcd,KGS,wf_2024,5.0,3,0.42857142857142855,0.41935483870967744,248,104,2.0392156862745097,14,14,0,14,0,0.8235294117647058,0.0196078431372549,51,2024-01-10,2024-12-29,True,60.060583938339015,0.4571428571428571,22.658908071662673,90.5163464652313,15.050068897325803
catboost_abcd,KGS,wf_2025,5.0,3,0.14285714285714285,0.22981366459627328,161,37,1.088235294117647,14,14,0,14,0,0.7352941176470589,0.029411764705882353,34,2025-01-10,2025-08-30,True,173.55098934608736,0.24785714285714286,-8.460493177880572,341.9094812024037,-20.982257904415786
catboost_abcd,KZT,oot,5.0,3,0.6153846153846154,0.3836734693877551,245,94,1.7735849056603774,13,13,0,13,0,0.8490566037735849,0.03773584905660377,53,2025-09-02,2026-09-02,True,151.26442265392103,0.48423076923076924,52.26049325402898,436.62688203831,121.61676674101038
catboost_abcd,KZT,wf_2022,5.0,3,0.0,0.30364372469635625,247,75,1.4705882352941178,1,1,0,1,0,0.9803921568627451,0.0,51,2022-01-11,2022-12-31,True,113.84396571806121,0.215,23.355999466350042,521.4976150895573,453.8465424054228
catboost_abcd,KZT,wf_2023,5.0,3,0.375,0.4048582995951417,247,100,1.9607843137254901,64,64,0,64,0,0.5882352941176471,0.27450980392156865,51,2023-01-10,2023-12-30,True,332.18342591702174,0.326484375,12.89605502480149,365.93505906632197,16.42782560378189
catboost_abcd,KZT,wf_2024,5.0,3,0.4166666666666667,0.3346774193548387,248,83,1.6274509803921569,12,12,0,12,0,0.803921568627451,0.0,51,2024-01-10,2024-12-29,True,80.0800957551453,0.40583333333333327,34.77526970395844,119.03110673745446,34.972421506688036
catboost_abcd,KZT,wf_2025,5.0,3,0.25,0.2422360248447205,161,39,1.1470588235294117,12,12,0,12,0,0.7941176470588235,0.029411764705882353,34,2025-01-10,2025-08-30,True,182.7849546479734,0.2925,-14.031457253941785,332.1748860912355,-17.142048790875872
catboost_abcd,TJS,oot,5.0,3,0.631578947368421,0.37142857142857144,245,91,1.7169811320754718,19,19,0,19,0,0.7735849056603774,0.03773584905660377,53,2025-09-02,2026-09-02,True,117.2630775055281,0.565,58.40624218895517,400.07666480373047,108.25566000721973
catboost_abcd,TJS,wf_2022,5.0,3,0.0,0.3522267206477733,247,87,1.7058823529411764,2,2,0,2,0,0.9607843137254902,0.0,51,2022-01-11,2022-12-31,True,347.3511118241812,0.1025,-228.992553650382,813.127099984432,-96.2589653268381
catboost_abcd,TJS,wf_2023,5.0,3,0.34545454545454546,0.44534412955465585,247,110,2.156862745098039,55,55,0,55,0,0.6274509803921569,0.21568627450980393,51,2023-01-10,2023-12-30,True,197.50804763325027,0.298,8.187624544420009,281.8914943998205,15.488261964472104
catboost_abcd,TJS,wf_2024,5.0,3,0.5454545454545454,0.40725806451612906,248,101,1.9803921568627452,11,11,0,11,0,0.8431372549019608,0.0196078431372549,51,2024-01-10,2024-12-29,True,35.78316673813564,0.43318181818181806,25.432755199423465,77.0990581151634,36.52784436747648
catboost_abcd,TJS,wf_2025,5.0,3,0.3,0.3416149068322981,161,55,1.6176470588235294,10,10,0,10,0,0.8235294117647058,0.029411764705882353,34,2025-01-10,2025-08-30,True,148.96259321956373,0.24600000000000002,-2.3551414342442105,350.72377972655056,20.484504882455344
catboost_abcd,UZS,oot,5.0,3,0.5384615384615384,0.39183673469387753,245,96,1.8113207547169812,13,13,0,13,0,0.8490566037735849,0.018867924528301886,53,2025-09-02,2026-09-02,True,129.53139605472953,0.5457692307692308,53.672404825715546,437.69331680459146,93.72097535733587
catboost_abcd,UZS,wf_2022,5.0,3,0.0,0.31983805668016196,247,79,1.5490196078431373,3,3,0,3,0,0.9411764705882353,0.0,51,2022-01-11,2022-12-31,True,247.41663572279842,0.06833333333333333,-194.4637395756142,794.2300328894058,-63.93987862848394
catboost_abcd,UZS,wf_2023,5.0,3,0.359375,0.44534412955465585,247,110,2.156862745098039,64,64,0,64,0,0.6078431372549019,0.23529411764705882,51,2023-01-10,2023-12-30,True,264.4164408347351,0.334921875,11.499223179995795,286.81448695286315,17.046374374644607
catboost_abcd,UZS,wf_2024,5.0,3,0.7,0.3911290322580645,248,97,1.9019607843137254,10,10,0,10,0,0.8235294117647058,0.0,51,2024-01-10,2024-12-29,True,34.20742914851127,0.5429999999999999,50.095091253601346,90.59627475773591,62.289450679621766
catboost_abcd,UZS,wf_2025,5.0,3,0.3333333333333333,0.2484472049689441,161,40,1.1764705882352942,12,12,0,12,0,0.7941176470588235,0.029411764705882353,34,2025-01-10,2025-08-30,True,157.53531831407798,0.25125,-16.204352853423458,366.2321310455357,5.770742235936638
level,AMD,oot,,3,0.3333333333333333,0.37551020408163266,245,92,1.7358490566037736,42,42,0,42,0,0.7169811320754716,0.1320754716981132,53,2025-09-02,2026-09-02,True,238.96313812058125,0.23416666666666663,-6.530000516411722,272.0769325180047,20.781209199970238
level,AMD,wf_2022,,3,0.21875,0.3441295546558704,247,85,1.6666666666666667,32,32,0,32,0,0.8235294117647058,0.13725490196078433,51,2022-01-11,2022-12-31,True,710.3252512814513,0.18390625,-29.07712616378314,883.2649200752427,7.862473532049549
level,AMD,wf_2023,,3,0.2,0.4534412955465587,247,112,2.196078431372549,25,25,0,25,0,0.8823529411764706,0.09803921568627451,51,2023-01-10,2023-12-30,True,238.78112968909403,0.205,-21.412761083014594,324.19054780615244,-22.599306264038873
level,AMD,wf_2024,,3,0.39285714285714285,0.40725806451612906,248,101,1.9803921568627452,28,28,0,28,0,0.8431372549019608,0.13725490196078433,51,2024-01-10,2024-12-29,True,272.15778866313747,0.3167857142857143,5.487332925940134,510.36570414125964,35.21762756689175
level,AMD,wf_2025,,3,0.26136363636363635,0.2608695652173913,161,42,1.2352941176470589,88,88,0,88,0,0.29411764705882354,0.5294117647058824,34,2025-01-10,2025-08-30,True,548.452158718412,0.21789772727272727,-33.083585697423935,548.4521587184119,-24.984698669425086
level,KGS,oot,,3,0.29508196721311475,0.3551020408163265,245,87,1.6415094339622642,61,61,0,61,0,0.6226415094339622,0.20754716981132076,53,2025-09-02,2026-09-02,True,251.38728346570625,0.2490983606557377,-15.100270840633511,269.97598992606567,1.5934576418344133
level,KGS,wf_2022,,3,0.2619047619047619,0.340080971659919,247,84,1.6470588235294117,42,42,0,42,0,0.7647058823529411,0.17647058823529413,51,2022-01-11,2022-12-31,True,789.7978754507076,0.19964285714285715,-78.17581553816527,1153.1400275205558,5.950072948078311
level,KGS,wf_2023,,3,0.2857142857142857,0.4493927125506073,247,111,2.176470588235294,14,14,0,14,0,0.9215686274509803,0.058823529411764705,51,2023-01-10,2023-12-30,True,127.36235128287277,0.3275,-2.040459019607927,332.28952502211854,2.2615928155230103
level,KGS,wf_2024,,3,0.4090909090909091,0.41935483870967744,248,104,2.0392156862745097,22,22,0,22,0,0.8627450980392157,0.0784313725490196,51,2024-01-10,2024-12-29,True,485.33636191654494,0.365909090909091,27.128922424589792,616.9477268312374,33.08311930271383
level,KGS,wf_2025,,3,0.20202020202020202,0.22981366459627328,161,37,1.088235294117647,99,99,0,99,0,0.2647058823529412,0.6176470588235294,34,2025-01-10,2025-08-30,True,535.1712629845289,0.18333333333333332,-34.83848432694504,535.1712629845289,-29.21378432342502
level,KZT,oot,,3,0.5263157894736842,0.3836734693877551,245,94,1.7735849056603774,19,19,0,19,0,0.8679245283018868,0.07547169811320754,53,2025-09-02,2026-09-02,True,235.20949830033632,0.40263157894736845,1.2092156335602806,357.32478089624595,59.51729716409356
level,KZT,wf_2022,,3,0.21568627450980393,0.30364372469635625,247,75,1.4705882352941178,51,51,0,51,0,0.7058823529411765,0.21568627450980393,51,2022-01-11,2022-12-31,True,787.7210034762036,0.16892156862745097,-97.28639268813586,854.997888934715,-9.07219418700093
level,KZT,wf_2023,,3,0.2857142857142857,0.4048582995951417,247,100,1.9607843137254901,21,21,0,21,0,0.8823529411764706,0.0784313725490196,51,2023-01-10,2023-12-30,True,176.57840346038657,0.2014285714285714,-10.597133241736573,201.2815567700354,-0.44651332214820355
level,KZT,wf_2024,,3,0.3111111111111111,0.3346774193548387,248,83,1.6274509803921569,45,45,0,45,0,0.803921568627451,0.19607843137254902,51,2024-01-10,2024-12-29,True,611.2045094665981,0.30999999999999994,-28.223647194406663,845.6056919356233,-29.829273348291938
level,KZT,wf_2025,,3,0.2782608695652174,0.2422360248447205,161,39,1.1470588235294117,115,115,0,115,0,0.11764705882352941,0.6764705882352942,34,2025-01-10,2025-08-30,False,,0.23200000000000004,-34.145063679477424,571.217375073092,-16.91479568633944
level,TJS,oot,,3,0.3142857142857143,0.37142857142857144,245,91,1.7169811320754718,70,70,0,70,0,0.5849056603773585,0.20754716981132076,53,2025-09-02,2026-09-02,True,254.55734197834937,0.28571428571428564,-6.205604209274141,274.24230358418106,1.7838761865360644
level,TJS,wf_2022,,3,0.3076923076923077,0.3522267206477733,247,87,1.7058823529411764,39,39,0,39,0,0.7843137254901961,0.17647058823529413,51,2022-01-11,2022-12-31,True,804.742848335073,0.2203846153846154,-98.58704348048053,1444.576402328635,4.929603759899555
level,TJS,wf_2023,,3,0.25,0.44534412955465585,247,110,2.156862745098039,12,12,0,12,0,0.9411764705882353,0.058823529411764705,51,2023-01-10,2023-12-30,True,94.70102319760753,0.2995833333333333,13.418187032844694,310.99574169127584,21.777381304582587
level,TJS,wf_2024,,3,0.4,0.40725806451612906,248,101,1.9803921568627452,30,30,0,30,0,0.803921568627451,0.11764705882352941,51,2024-01-10,2024-12-29,True,331.3795000569368,0.32766666666666666,8.630801605770566,569.1195047176965,38.85888378507525
level,TJS,wf_2025,,3,0.2558139534883721,0.3416149068322981,161,55,1.6176470588235294,43,43,0,43,0,0.6764705882352942,0.23529411764705882,34,2025-01-10,2025-08-30,True,552.1496385220534,0.23732558139534882,-53.922015958865806,617.8694563326368,-44.35965423487634
level,UZS,oot,,3,0.3469387755102041,0.39183673469387753,245,96,1.8113207547169812,49,49,0,49,0,0.6981132075471698,0.16981132075471697,53,2025-09-02,2026-09-02,True,310.8620617743662,0.26908163265306123,-19.863340605292986,338.01426379396406,0.34732530647801213
level,UZS,wf_2022,,3,0.15217391304347827,0.31983805668016196,247,79,1.5490196078431373,46,46,0,46,0,0.7647058823529411,0.19607843137254902,51,2022-01-11,2022-12-31,True,842.5286445226026,0.12543478260869564,-104.43589543339725,940.8598590718849,-41.338442375109004
level,UZS,wf_2023,,3,0.18518518518518517,0.44534412955465585,247,110,2.156862745098039,27,27,0,27,0,0.8823529411764706,0.11764705882352941,51,2023-01-10,2023-12-30,True,254.81724804039678,0.20092592592592592,-28.18557273754643,329.28335875680887,-28.5023347286571
level,UZS,wf_2024,,3,0.35294117647058826,0.3911290322580645,248,97,1.9019607843137254,51,51,0,51,0,0.7058823529411765,0.23529411764705882,51,2024-01-10,2024-12-29,True,324.6769675069703,0.27960784313725484,-2.5826640416360256,620.3002564448059,18.75720299859284
level,UZS,wf_2025,,3,0.2564102564102564,0.2484472049689441,161,40,1.1764705882352942,78,78,0,78,0,0.38235294117647056,0.5,34,2025-01-10,2025-08-30,True,575.2137603775639,0.22480769230769235,-35.65894293184257,610.720501210204,-25.708637966180124
logreg_a,AMD,oot,5.0,3,0.2894736842105263,0.37551020408163266,245,92,1.7358490566037736,38,38,0,38,0,0.660377358490566,0.1320754716981132,53,2025-09-02,2026-09-02,True,248.79393319094635,0.3819736842105263,4.760148898972758,247.73784116613766,-8.779147811024167
logreg_a,AMD,wf_2022,5.0,3,0.5,0.3441295546558704,247,85,1.6666666666666667,2,2,0,2,0,0.9607843137254902,0.0,51,2022-01-11,2022-12-31,True,45.15772480693458,0.43,407.36442271635946,318.8565972773798,423.24394827413124
logreg_a,AMD,wf_2023,5.0,3,0.2857142857142857,0.4534412955465587,247,112,2.196078431372549,7,7,0,7,0,0.8627450980392157,0.0,51,2023-01-10,2023-12-30,True,145.39961182507355,0.3057142857142857,35.62558668646907,313.63898645678296,70.28229315334217
logreg_a,AMD,wf_2024,5.0,3,0.36,0.40725806451612906,248,101,1.9803921568627452,50,50,0,50,0,0.5882352941176471,0.1568627450980392,51,2024-01-10,2024-12-29,True,302.5541586929452,0.3263999999999999,13.023394264624747,353.3276000954273,22.04864593497409
logreg_a,AMD,wf_2025,5.0,3,0.3181818181818182,0.2608695652173913,161,42,1.2352941176470589,22,22,0,22,0,0.5882352941176471,0.058823529411764705,34,2025-01-10,2025-08-30,True,257.2022326739117,0.35045454545454546,-7.252729160956413,305.7919870143761,-27.288809039893774
logreg_a,KGS,oot,5.0,3,0.25,0.3551020408163265,245,87,1.6415094339622642,4,4,0,4,0,0.9245283018867925,0.0,53,2025-09-02,2026-09-02,True,84.06807928441562,0.28875,-15.70670126276264,238.90407250044868,35.691732926089735
logreg_a,KGS,wf_2022,5.0,3,,0.340080971659919,247,84,1.6470588235294117,0,0,0,0,0,1.0,0.0,51,2022-01-11,2022-12-31,True,,,,,
logreg_a,KGS,wf_2023,5.0,3,0.3333333333333333,0.4493927125506073,247,111,2.176470588235294,6,6,0,6,0,0.8823529411764706,0.0,51,2023-01-10,2023-12-30,True,135.85934399013678,0.2633333333333333,5.701825376750085,232.1222171326353,10.50903773312813
logreg_a,KGS,wf_2024,5.0,3,0.37735849056603776,0.41935483870967744,248,104,2.0392156862745097,53,53,0,53,0,0.5686274509803921,0.17647058823529413,51,2024-01-10,2024-12-29,True,192.73048490675524,0.3629245283018868,4.836806021066336,372.23005586568485,4.135415643225851
logreg_a,KGS,wf_2025,5.0,3,0.13636363636363635,0.22981366459627328,161,37,1.088235294117647,22,22,0,22,0,0.5294117647058824,0.029411764705882353,34,2025-01-10,2025-08-30,True,297.9183220087717,0.2343181818181818,-20.176210974224738,316.3594804838981,-38.93150486405125
logreg_a,KZT,oot,5.0,3,0.4,0.3836734693877551,245,94,1.7735849056603774,5,5,0,5,0,0.9245283018867925,0.0,53,2025-09-02,2026-09-02,True,70.21266672151549,0.265,-4.795410933507899,207.53517353344418,16.815959214610878
