experiment,training_horizon,evaluation_horizon,currency,fold,lift,moment_advantage_bps,customer_regret_cvar_95_bps,signals_per_week,lift_at_risk,cluster_rate
logreg_a,5.0,3,KGS,wf_oos,0.8034489515970997,-8.912293170467644,315.4060651540891,0.5869565217391305,1.2127237539053355,0.5432098765432098
logreg_a,5.0,3,KZT,wf_oos,0.6764354716161944,-9.760846838626916,488.96234342802234,0.6014492753623188,0.5699492764631926,0.46987951807228917
logreg_a,5.0,3,TJS,wf_oos,0.9805235981520065,0.39129317798537233,427.0280515988931,0.6014492753623188,1.4803620462824223,0.5783132530120482
logreg_a,5.0,3,UZS,wf_oos,0.8622955991377044,-7.279404361632973,576.8840353598148,0.5579710144927537,0.491148357831098,0.4935064935064935
logreg_ab,5.0,3,AMD,wf_oos,0.900392156862745,3.071256022766755,499.1298516824805,0.2898550724637681,0.5391596333457247,0.65
logreg_ab,5.0,3,KGS,wf_oos,0.8677248677248677,-3.179705560974685,163.88919784892875,0.2391304347826087,0.9229667048555319,0.5757575757575758
logreg_ab,5.0,3,KZT,wf_oos,0.590990990990991,5.564439930700106,568.7689710485444,0.21739130434782608,0.424345383129192,0.4666666666666667
logreg_ab,5.0,3,TJS,wf_oos,1.1543752999520076,3.5034662920062325,362.15125115891095,0.34057971014492755,1.7203857232973627,0.5957446808510638
logreg_ab,5.0,3,UZS,wf_oos,1.0820212925476083,4.328054522488897,150.9662179929927,0.1956521739130435,2.037598514920864,0.4444444444444444
logreg_abc,5.0,3,AMD,wf_oos,,,,0.0,,
logreg_abc,5.0,3,KGS,wf_oos,,,,0.0,,
logreg_abc,5.0,3,KZT,wf_oos,,,,0.0,,
logreg_abc,5.0,3,TJS,wf_oos,1.644110275689223,17.222793266274962,270.15632920581953,0.021739130434782608,0.5799424473300179,0.3333333333333333
logreg_abc,5.0,3,UZS,wf_oos,,,,0.0,,
logreg_abcd,5.0,3,AMD,wf_oos,0.9507246376811593,8.175322819362957,382.1073084116677,0.3333333333333333,1.0186177328972608,0.5
logreg_abcd,5.0,3,KGS,wf_oos,0.49584278155706724,2.3622124893756045,259.26411769819356,0.15217391304347827,0.6060739859698883,0.38095238095238093
logreg_abcd,5.0,3,KZT,wf_oos,0.8442728442728442,23.3141190718304,200.8295022986206,0.10144927536231885,1.3140408091559967,0.35714285714285715
logreg_abcd,5.0,3,TJS,wf_oos,1.2728595682755275,26.089063255211034,308.45406164565327,0.2246376811594203,1.1419139038135055,0.5483870967741935
logreg_abcd,5.0,3,UZS,wf_oos,0.9959514170040485,12.839534933186036,265.3439703407923,0.17391304347826086,1.012343313898972,0.5
momentum,,3,AMD,wf_oos,0.9538664904163913,75.30318483163222,513.3800111802329,0.644927536231884,2.6828917368383545,0.4943820224719101
momentum,,3,KGS,wf_oos,0.8488612836438924,69.13761174849589,474.06328669832163,0.6666666666666666,3.0564793122038827,0.5217391304347826
momentum,,3,KZT,wf_oos,1.1256971256971255,77.07093901010641,474.7845633116299,0.6086956521739131,4.309984042643536,0.4523809523809524
momentum,,3,TJS,wf_oos,0.7819548872180451,66.59171629863769,477.8463665901742,0.5942028985507246,2.4273427797528364,0.5
momentum,,3,UZS,wf_oos,0.965771071034229,77.5950497427579,477.6122325618344,0.717391304347826,3.6406988719470816,0.5050505050505051
random,,3,AMD,wf_oos,1.066955814583898,11.349537789324986,369.1833780725696,1.5724637681159421,1.5614001462645424,0.48847926267281105
random,,3,KGS,wf_oos,1.1411176342683191,7.382082498748309,349.10047809364426,1.5869565217391304,1.4579201913674695,0.5068493150684932
random,,3,KZT,wf_oos,1.0194594594594593,-3.230488605245074,647.0643372446686,1.4492753623188406,0.5079991584281476,0.465
random,,3,TJS,wf_oos,0.9363515741224719,-2.5398313024743566,496.10933131378215,1.355072463768116,0.9230390145256633,0.44919786096256686
random,,3,UZS,wf_oos,1.0099789017505845,-6.441786552140902,558.9327413576269,1.5434782608695652,0.6489255704970797,0.5070422535211268
reversal,,3,AMD,wf_oos,1.0645030425963489,21.63004681471604,541.93774282572,0.21014492753623187,0.8154258194533499,0.034482758620689655
reversal,,3,KGS,wf_oos,0.6941798941798941,2.1406838667770893,336.84978885330065,0.21739130434782608,1.236672681066674,0.06666666666666667
reversal,,3,KZT,wf_oos,0.8954408954408954,9.329151811760612,720.413940414506,0.2391304347826087,0.4955933542500925,0.030303030303030304
reversal,,3,TJS,wf_oos,1.0569280343716432,20.64177058181543,342.89122046009754,0.2028985507246377,1.8404904153391177,0.03571428571428571
reversal,,3,UZS,wf_oos,0.8852901484480431,15.43396643139984,323.7095497197173,0.2391304347826087,1.5134416682398675,0.06060606060606061
seasonality,,3,AMD,wf_oos,0.889042675893887,3.905547550021783,335.0398469759768,0.9855072463768116,1.0927058161157543,0.8382352941176471
seasonality,,3,KGS,wf_oos,0.9285208775654634,1.498867214914511,429.6253403440164,1.1376811594202898,0.8949518548847704,0.8152866242038217
seasonality,,3,KZT,wf_oos,0.915082824760244,-3.2427161117544214,521.271008042019,1.1231884057971016,0.8505479383484592,0.832258064516129
seasonality,,3,TJS,wf_oos,0.9528366370471633,2.6107668889774174,478.8111658312563,0.9565217391304348,1.1168259356042418,0.8333333333333334
seasonality,,3,UZS,wf_oos,1.0508839891649433,1.793694479052032,619.6252520140733,1.0072463768115942,0.7377129533627809,0.8273381294964028
catboost_a,5.0,5,AMD,wf_oos,0.7376437515972399,26.959223545413337,535.2348309789647,0.6594202898550725,1.610591420538902,0.6373626373626373
catboost_a,5.0,5,KGS,wf_oos,0.7701964326032964,12.538071122435056,588.9016048969753,0.7463768115942029,1.2248992087395285,0.6116504854368932
catboost_a,5.0,5,KZT,wf_oos,0.7169398907103824,16.980159075797086,506.94730891739283,0.7246376811594203,1.757851017486056,0.6
catboost_a,5.0,5,TJS,wf_oos,0.9507246376811594,21.22484613456469,691.1750183670273,0.717391304347826,1.177453183928387,0.6464646464646465
catboost_a,5.0,5,UZS,wf_oos,0.803921568627451,14.194809234987531,766.7414326034293,0.6666666666666666,0.5420240769986034,0.6195652173913043
catboost_ab,5.0,5,AMD,wf_oos,0.890850449838737,36.87783500232569,543.0163898159436,0.9927536231884058,1.2938174597036385,0.7956204379562044
catboost_ab,5.0,5,KGS,wf_oos,0.9328395793215819,28.942371471169015,548.5897635500405,1.1376811594202898,1.5281656631112213,0.7707006369426752
catboost_ab,5.0,5,KZT,wf_oos,1.016936015192032,32.042992570358784,527.1183735768436,1.0217391304347827,1.708871508226948,0.7801418439716312
catboost_ab,5.0,5,TJS,wf_oos,0.7884057971014493,35.190916047856525,580.9750935424047,0.8913043478260869,1.3010511543558962,0.7560975609756098
catboost_ab,5.0,5,UZS,wf_oos,1.019055509527755,32.27762375475144,623.4870735226217,1.0289855072463767,0.9126344875709455,0.8098591549295775
catboost_abc,5.0,5,AMD,wf_oos,0.5811738648947951,1.1739078448962708,524.0873556262061,0.15217391304347827,1.0307042851755457,0.5714285714285714
catboost_abc,5.0,5,KGS,wf_oos,1.0768809849521204,29.585945740381806,394.14515276797067,0.2463768115942029,1.2570996302463175,0.6764705882352942
catboost_abc,5.0,5,KZT,wf_oos,2.0910746812386156,58.04813302924047,311.2152238570265,0.08695652173913043,0.8699787861903187,0.6666666666666666
catboost_abc,5.0,5,TJS,wf_oos,0.9006864988558353,10.920271373624386,450.2419766580612,0.13768115942028986,0.8261844866816791,0.5789473684210527
